PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,TARPOP,TARAGG,TARSBJ,T001,T048,T064,T080,T096,T112,T128,T144,T160,T176,T192,T208,T224,T240
10007794,10007794,LQ32-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,LQ72-2000,1,50,13,059,0,0,0,0,0,15,10,10,10,10,10,10,10,10
10007794,10007794,LQ72-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,LQ75-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,LQC2-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,LQC2-2000,1,45,13,052,0,0,0,0,0,20,15,5,10,0,15,5,20,10
10007794,10007794,LQK5-2000,1,20,23,055,0,0,0,0,0,15,15,20,10,25,5,0,15,0
10007794,10007794,LQK5-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,LR17-2034,1,45,13,052,0,0,0,0,0,20,15,5,10,0,15,5,20,10
10007794,10007794,LR17-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,LR25-2034,1,75,13,053,0,0,0,0,1,7,10,13,18,6,11,11,9,13
10007794,10007794,LR25-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,LR37-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,LR37-2034,1,30,13,054,0,0,0,0,0,15,10,10,10,15,10,10,10,10
10007794,10007794,LR45-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,LR75-2034,1,50,13,059,0,0,0,0,0,15,10,10,10,10,10,10,10,10
10007794,10007794,LR75-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,LV22-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,LV22-2000,1,75,13,053,0,0,0,0,1,7,10,13,18,6,11,11,9,13
10007794,10007794,LVC2-2308,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,LVC2-2308,1,45,13,052,0,0,0,0,0,20,15,5,10,0,15,5,20,10
10007794,10007794,LVD1-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,LVD1-2000,1,45,13,052,0,0,0,0,0,20,15,5,10,0,15,5,20,10
10007794,10007794,LVD2-2308,1,45,13,052,0,0,0,0,0,20,15,5,10,0,15,5,20,10
10007794,10007794,LVD2-2308,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,LVF2-2308,1,75,13,053,0,0,0,0,1,7,10,13,18,6,11,11,9,13
10007794,10007794,LVF2-2308,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,LVR2-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,M114-2306,1,120,14,,1,1,0,0,0,0,1,5,7,4,7,25,16,34
10007794,10007794,M121-2306,1,145,13,060,1,1,0,0,0,0,1,5,6,4,7,22,17,36
10007794,10007794,M122-2306,1,145,13,060,1,1,0,0,0,0,1,5,6,4,7,22,17,36
10007794,10007794,M123-2306,1,145,13,060,1,1,0,0,0,0,1,5,6,4,7,22,17,36
10007794,10007794,M1M9-2306,1,145,13,060,1,1,0,0,0,0,1,5,6,4,7,22,17,36
10007794,10007794,M1R1-2306,1,25,24,,0,0,0,0,0,0,0,0,5,10,10,25,15,40
10007794,10007794,M1R2-2306,1,15,23,080,0,0,0,0,5,5,15,10,5,10,10,15,10,25
10007794,10007794,M1R2-2306,1,145,13,060,1,1,0,0,0,0,1,5,6,4,7,22,17,36
10007794,10007794,M1R3-2306,1,10,23,081,0,0,0,0,0,5,10,10,20,0,10,15,15,10
10007794,10007794,M1R3-2306,1,145,13,060,1,1,0,0,0,0,1,5,6,4,7,22,17,36
10007794,10007794,M1R4-2306,1,15,24,,0,0,0,0,0,0,0,0,0,10,25,0,25,45
10007794,10007794,N200-2308,1,50,24,,0,0,0,0,0,15,25,15,5,10,10,15,0,10
10007794,10007794,N400-2310,1,20,14,,0,0,0,0,0,10,10,5,5,10,15,25,15,10
10007794,10007794,N401-2310,1,65,13,066,0,0,0,0,1,6,3,4,9,4,16,21,18,18
10007794,10007794,N4N3-2310,1,55,14,,0,0,0,0,2,6,0,4,9,2,17,20,20,20
10007794,10007794,N4T9-2310,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,N4T9-2310,1,65,13,066,0,0,0,0,1,6,3,4,9,4,16,21,18,18
10007794,10007794,NG3C-2208,1,20,13,065,0,0,0,0,0,5,0,5,10,0,20,20,20,20
10007794,10007794,NG3C-2208,1,100,13,032,0,0,1,0,0,2,4,7,12,10,11,15,18,20
10007794,10007794,NQ22-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,NQ22-2000,1,25,13,063,0,0,0,0,0,10,10,10,20,5,10,0,10,15
10007794,10007794,NR25-2034,1,25,13,061,0,0,0,0,0,10,10,15,15,5,15,0,10,10
10007794,10007794,NR25-2034,1,25,13,063,0,0,0,0,0,10,10,10,20,5,10,0,10,15
10007794,10007794,NR25-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,NR27-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,NR27-2034,1,25,13,063,0,0,0,0,0,10,10,10,20,5,10,0,10,15
10007794,10007794,NVF2-2308,1,25,13,063,0,0,0,0,0,10,10,10,20,5,10,0,10,15
10007794,10007794,NVF2-2308,1,25,13,061,0,0,0,0,0,10,10,15,15,5,15,0,10,10
10007794,10007794,NVG1-2000,1,60,13,002,0,2,0,0,0,0,2,5,8,8,3,13,13,47
10007794,10007794,NVG1-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,NVG1-2000,1,25,13,061,0,0,0,0,0,10,10,15,15,5,15,0,10,10
10007794,10007794,P390-2000,1,10,14,,0,0,0,0,0,20,10,0,10,10,0,20,25,10
10007794,10007794,PQ32-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,PQ32-2000,1,35,13,100,0,0,0,0,5,10,10,5,10,10,10,15,20,15
10007794,10007794,Q201-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,Q290-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,Q290-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,Q291-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,Q291-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,Q300-2000,1,20,24,,0,0,0,0,15,15,0,20,20,0,15,10,5,10
10007794,10007794,Q301-2000,1,95,14,,0,0,0,0,2,11,17,17,9,7,8,13,8,7
10007794,10007794,Q504-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,Q530-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,Q590-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,Q600-2000,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,Q700-2000,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,Q820-2000,1,15,24,,0,0,0,0,5,0,45,10,5,10,0,5,10,0
10007794,10007794,Q821-2000,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,Q821-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QN15-2000,1,25,13,061,0,0,0,0,0,10,10,15,15,5,15,0,10,10
10007794,10007794,QN15-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QN22-2000,1,25,13,063,0,0,0,0,0,10,10,10,20,5,10,0,10,15
10007794,10007794,QN22-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QN22-2000,1,25,13,061,0,0,0,0,0,10,10,15,15,5,15,0,10,10
10007794,10007794,QQ25-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QQ26-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QQ26-2000,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,QQ2H-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QQ2H-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QQ2J-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QQ2J-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QQ5F-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QQ5F-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QQ5J-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QQF3-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QQF3-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QQF5-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QQF8-2000,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,QQF8-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QQM3-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QQM3-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QR27-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,QR35-2034,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QR35-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,QR53-2034,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QR53-2034,1,10,23,081,0,0,0,0,0,5,10,10,20,0,10,15,15,10
10007794,10007794,QR55-2034,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QR55-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,QR65-2034,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,QR65-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,QR75-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,QR75-2034,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,QR85-2034,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,QR85-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,QR87-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,QR87-2034,1,20,13,078,0,0,0,0,0,5,20,30,10,15,5,10,5,10
10007794,10007794,QRF1-2034,1,40,13,079,0,0,0,0,0,0,5,10,5,10,10,20,20,20
10007794,10007794,QRF1-2034,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QRF2-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,QRF2-2034,1,100,13,032,0,0,1,0,0,2,4,7,12,10,11,15,18,20
10007794,10007794,QRF3-2034,1,10,23,081,0,0,0,0,0,5,10,10,20,0,10,15,15,10
10007794,10007794,QRH5-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,QRH5-2034,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QRHR-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,QRHR-2034,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QRHT-2034,1,140,13,026,1,1,1,0,0,2,6,12,7,9,11,15,17,17
10007794,10007794,QRJ5-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,QRJ5-2034,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QV21-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QV21-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QV23-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QV23-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QV26-2000,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,QV26-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QV3F-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QV3F-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QV51-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QV51-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QV52-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QV52-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QV55-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QV55-2000,1,40,13,093,0,0,5,0,10,15,15,15,10,5,5,10,5,10
10007794,10007794,QV56-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QV56-2000,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,QVF1-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QVF1-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QVF2-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QVF2-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QVF3-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QVF3-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QVF5-2000,1,40,13,093,0,0,5,0,10,15,15,15,10,5,5,10,5,10
10007794,10007794,QVF5-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QVHF-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QVM1-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QVM2-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QVM2-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QVM4-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QVM4-2000,1,15,23,091,0,0,0,0,0,15,10,0,5,15,20,20,15,0
10007794,10007794,QVV2-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,QW23-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QW23-2000,1,35,13,097,0,0,0,0,5,10,5,15,10,10,10,15,5,20
10007794,10007794,QW24-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,QW24-2000,1,25,13,098,0,0,0,0,0,10,10,10,10,10,0,15,15,10
10007794,10007794,QW26-2000,1,35,13,100,0,0,0,0,5,10,10,5,10,10,10,15,20,15
10007794,10007794,QW26-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,QWF3-2000,1,35,13,097,0,0,0,0,5,10,5,15,10,10,10,15,5,20
10007794,10007794,QWF3-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,QWF4-2000,1,25,13,098,0,0,0,0,0,10,10,10,10,10,0,15,15,10
10007794,10007794,QWF4-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,R120-2034,1,15,24,,0,0,0,0,0,0,20,5,0,5,0,45,0,20
10007794,10007794,R220-2034,1,15,23,080,0,0,0,0,5,5,15,10,5,10,10,15,10,25
10007794,10007794,R310-2034,1,10,23,081,0,0,0,0,0,5,10,10,20,0,10,15,15,10
10007794,10007794,R400-2034,1,20,24,,0,0,0,0,0,0,15,20,10,20,5,0,10,10
10007794,10007794,R410-2034,1,15,24,,0,0,0,0,0,0,15,20,15,25,5,0,15,5
10007794,10007794,R791-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,R900-2308,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RQ28-2000,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RQ28-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,RQ42-2034,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,RQ42-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RQ73-2034,1,100,13,032,0,0,1,0,0,2,4,7,12,10,11,15,18,20
10007794,10007794,RQ73-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RQR2-2000,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RQR2-2000,1,175,13,075,0,0,0,0,3,10,15,16,10,8,8,10,10,11
10007794,10007794,RQR5-2000,1,15,23,077,0,0,0,0,0,0,5,10,5,5,15,20,25,15
10007794,10007794,RQR5-2000,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RQT2-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RQT2-2034,1,100,13,032,0,0,1,0,0,2,4,7,12,10,11,15,18,20
10007794,10007794,RR15-2034,1,40,13,079,0,0,0,0,0,0,5,10,5,10,10,20,20,20
10007794,10007794,RR15-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RR17-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RR17-2034,1,40,13,079,0,0,0,0,0,0,5,10,5,10,10,20,20,20
10007794,10007794,RR25-2034,1,15,23,080,0,0,0,0,5,5,15,10,5,10,10,15,10,25
10007794,10007794,RR25-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RR27-2034,1,15,23,080,0,0,0,0,5,5,15,10,5,10,10,15,10,25
10007794,10007794,RR27-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RR35-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RR35-2034,1,10,23,081,0,0,0,0,0,5,10,10,20,0,10,15,15,10
10007794,10007794,RR45-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RR57-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RR57-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RRM7-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RRM7-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RV42-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RV42-2034,1,100,13,032,0,0,1,0,0,2,4,7,12,10,11,15,18,20
10007794,10007794,RV51-2034,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,RV51-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RV52-2034,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,RV52-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RV53-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RV53-2034,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,RV54-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RV54-2034,1,15,23,091,0,0,0,0,0,15,10,0,5,15,20,20,15,0
10007794,10007794,RV55-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RV55-2034,1,40,13,093,0,0,5,0,10,15,15,15,10,5,5,10,5,10
10007794,10007794,RV56-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RV56-2034,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,RV71-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RV71-2034,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,RV73-2034,1,40,13,093,0,0,5,0,10,15,15,15,10,5,5,10,5,10
10007794,10007794,RV75-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RV75-2034,1,40,13,093,0,0,5,0,10,15,15,15,10,5,5,10,5,10
10007794,10007794,RV76-2034,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RVM3-2034,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,RVM3-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RVP1-2000,1,20,23,083,0,0,0,0,0,5,15,5,5,10,10,10,10,25
10007794,10007794,RVP1-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,RW54-2034,1,25,13,098,0,0,0,0,0,10,10,10,10,10,0,15,15,10
10007794,10007794,RW54-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RW56-2034,1,25,13,082,5,0,0,0,0,5,10,15,10,5,5,15,20,15
10007794,10007794,RW56-2034,1,35,13,100,0,0,0,0,5,10,10,5,10,10,10,15,20,15
10007794,10007794,V100-2000,1,80,14,,0,0,0,1,4,7,17,16,9,10,10,7,9,11
10007794,10007794,V300-2308,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,V350-2000,1,15,14,,0,0,0,5,0,15,20,35,0,0,0,5,20,0
10007794,10007794,V400-2000,1,15,23,091,0,0,0,0,0,15,10,0,5,15,20,20,15,0
10007794,10007794,V402-2208,1,15,23,091,0,0,0,0,0,15,10,0,5,15,20,20,15,0
10007794,10007794,V502-2000,1,15,14,,0,0,5,0,15,15,20,5,15,0,0,15,5,5
10007794,10007794,V600-2006,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,V621-2000,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,V650-2008,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,VQ62-2000,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,VQ62-2000,1,290,11,F,1,0,0,0,2,8,13,15,8,8,9,12,12,12
10007794,10007794,VV32-2308,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VVD5-2000,1,40,13,093,0,0,5,0,10,15,15,15,10,5,5,10,5,10
10007794,10007794,VVD5-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VVF3-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VVF4-2000,1,15,23,091,0,0,0,0,0,15,10,0,5,15,20,20,15,0
10007794,10007794,VVF4-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VVF6-2000,1,15,23,094,0,0,0,0,0,5,0,20,25,10,5,15,10,10
10007794,10007794,VVF6-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VVG3-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VW31-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VWF3-2000,1,35,13,097,0,0,0,0,5,10,5,15,10,10,10,15,5,20
10007794,10007794,VWF3-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VWF4-2000,1,25,13,098,0,0,0,0,0,10,10,10,10,10,0,15,15,10
10007794,10007794,VWF4-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VWF6-2000,1,160,13,090,0,0,0,1,3,9,16,16,9,8,9,7,9,12
10007794,10007794,VX61-2303,1,20,14,,0,0,0,0,0,5,15,25,20,5,30,0,0,0
10007794,10007794,W300-2000,1,10,14,,0,0,0,0,10,0,10,25,10,10,10,20,10,0
10007794,10007794,W302-2005,1,15,14,,0,0,0,0,0,15,0,15,0,10,15,10,10,30
10007794,10007794,W440-2000,1,20,24,,0,0,0,0,0,0,20,15,10,10,10,15,10,5
10007794,10007794,X120-2351,1,175,13,108,0,0,0,0,1,3,13,15,16,17,13,9,5,8
10007794,10007794,XL35-2301,1,160,11,B,0,0,0,0,2,12,11,11,15,7,11,8,11,11
10007795,10007795,1LV0,1,25,14,,0,0,0,0,0,0,5,15,20,25,15,15,5,5
10007795,10007795,1U67,1,60,13,097,0,0,0,0,0,0,7,22,18,15,15,14,6,3
10007795,10007795,2P8P,1,315,13,090,0,0,0,0,0,2,13,26,22,15,9,6,4,3
10007795,10007795,2P8P,1,15,13,092,0,0,5,5,25,0,30,20,15,0,0,0,0,0
10007795,10007795,3E5Z,1,15,13,092,0,0,5,5,25,0,30,20,15,0,0,0,0,0
10007795,10007795,3E5Z,1,65,13,095,0,0,0,0,0,0,16,25,14,11,14,4,8,7
10007795,10007795,3P84,1,55,13,061,0,0,2,0,1,0,7,18,25,15,19,9,4,0
10007795,10007795,3P84,1,60,13,097,0,0,0,0,0,0,7,22,18,15,15,14,6,3
10007795,10007795,3W5M,1,20,12,30,5,0,0,0,0,0,30,25,10,20,5,0,0,0
10007795,10007795,3W5M,1,65,13,095,0,0,0,0,0,0,16,25,14,11,14,4,8,7
