PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,SBJ
10007795,10007795,RVR5,1,093
10007795,10007795,RVR5,1,083
10007795,10007795,RVR6,1,094
10007795,10007795,RVR6,1,083
10007795,10007795,RVT1,1,090
10007795,10007795,RVT1,1,083
10007795,10007795,RVT5,1,093
10007795,10007795,RVT5,1,083
10007795,10007795,RVT6,1,094
10007795,10007795,RVT6,1,083
10007795,10007795,RW13,1,097
10007795,10007795,RW13,1,079
10007795,10007795,RW23,1,097
10007795,10007795,RW23,1,080
10007795,10007795,RW33,1,097
10007795,10007795,RW33,1,081
10007795,10007795,RW34,1,098
10007795,10007795,RW34,1,081
10007795,10007795,RW74,1,098
10007795,10007795,RW74,1,083
10007795,10007795,RWH3,1,081
10007795,10007795,RWH3,1,097
10007795,10007795,T100,1,087
10007795,10007795,T1W4,1,098
10007795,10007795,T1W4,1,087
10007795,10007795,T210,1,087
10007795,10007795,T300,1,087
10007795,10007795,T301,1,087
10007795,10007795,T311,1,087
10007795,10007795,T353,1,087
10007795,10007795,T3W4,1,087
10007795,10007795,T3W4,1,098
10007795,10007795,T4T3,1,087
10007795,10007795,T4T3,1,094
10007795,10007795,T600,1,088
10007795,10007795,T6W4,1,098
10007795,10007795,T6W4,1,33
10007795,10007795,TL12,1,053
10007795,10007795,TL12,1,087
10007795,10007795,TL21,1,052
10007795,10007795,TL21,1,087
10007795,10007795,TL22,1,087
10007795,10007795,TL22,1,053
10007795,10007795,TL31,1,087
10007795,10007795,TL32,1,087
10007795,10007795,TL32,1,053
10007795,10007795,TL62,1,053
10007795,10007795,TL62,1,088
10007795,10007795,TL6H,1,088
10007795,10007795,TL6H,1,054
10007795,10007795,TLC2,1,057
10007795,10007795,TLC2,1,087
10007795,10007795,TLP2,1,053
10007795,10007795,TLP2,1,088
10007795,10007795,TLQ2,1,053
10007795,10007795,TLQ2,1,088
10007795,10007795,TN12,1,087
10007795,10007795,TN12,1,063
10007795,10007795,TN22,1,087
10007795,10007795,TN22,1,063
10007795,10007795,TN62,1,088
10007795,10007795,TN62,1,063
10007795,10007795,TR24,1,082
10007795,10007795,TR24,1,087
10007795,10007795,TR34,1,087
10007795,10007795,TR34,1,082
10007795,10007795,TT12,1,087
10007795,10007795,TT13,1,087
10007795,10007795,TT23,1,087
10007795,10007795,TT61,1,088
10007795,10007795,TT61,1,087
10007795,10007795,TT62,1,33
10007795,10007795,TT62,1,087
10007795,10007795,TV11,1,087
10007795,10007795,TV11,1,090
10007795,10007795,TV15,1,087
10007795,10007795,TV15,1,093
10007795,10007795,TV16,1,087
10007795,10007795,TV16,1,094
10007795,10007795,TV19,1,087
10007795,10007795,TV25,1,087
10007795,10007795,TV25,1,093
10007795,10007795,TV26,1,087
10007795,10007795,TV26,1,094
10007795,10007795,TV31,1,090
10007795,10007795,TV31,1,087
10007795,10007795,TV35,1,093
10007795,10007795,TV35,1,087
10007795,10007795,TV39,1,087
10007795,10007795,TV66,1,094
10007795,10007795,TV66,1,088
10007795,10007795,TVP6,1,088
10007795,10007795,TVP6,1,094
10007795,10007795,V100,1,090
10007795,10007795,V110,1,078
10007795,10007795,V110,1,090
10007795,10007795,V120,1,053
10007795,10007795,V120,1,090
10007795,10007795,V130,1,075
10007795,10007795,V130,1,078
10007795,10007795,V150,1,078
10007795,10007795,V150,1,093
10007795,10007795,V155,1,090
10007795,10007795,V155,1,093
10007795,10007795,V160,1,078
10007795,10007795,V160,1,094
10007795,10007795,V350,1,090
10007795,10007795,V351,1,070
10007795,10007795,V351,1,090
10007795,10007795,V500,1,093
10007795,10007795,V551,1,093
10007795,10007795,V616,1,094
10007795,10007795,V621,1,053
10007795,10007795,V621,1,054
10007795,10007795,V621,1,094
10007795,10007795,V622,1,094
10007795,10007795,V901,1,092
10007795,10007795,V901,1,086
10007795,10007795,VL11,1,052
10007795,10007795,VL11,1,090
10007795,10007795,VL13,1,054
10007795,10007795,VL13,1,090
10007795,10007795,VL14,1,055
10007795,10007795,VL14,1,090
10007795,10007795,VL17,1,031
10007795,10007795,VL17,1,090
10007795,10007795,VL22,1,090
10007795,10007795,VL51,1,052
10007795,10007795,VL51,1,093
10007795,10007795,VL5F,1,053
10007795,10007795,VL5F,1,093
10007795,10007795,VN52,1,093
10007795,10007795,VN52,1,063
10007795,10007795,VR91,1,21
10007795,10007795,VR91,1,079
10007795,10007795,VR92,1,21
10007795,10007795,VR92,1,080
10007795,10007795,VR93,1,081
10007795,10007795,VR93,1,21
10007795,10007795,VR95,1,082
10007795,10007795,VR95,1,092
10007795,10007795,VR97,1,083
10007795,10007795,VR97,1,21
10007795,10007795,VR9R,1,083
10007795,10007795,VR9R,1,21
10007795,10007795,VT1H,1,087
10007795,10007795,VT1H,1,090
10007795,10007795,VT53,1,087
10007795,10007795,VT53,1,093
10007795,10007795,VT6H,1,087
10007795,10007795,VT6H,1,094
10007795,10007795,VT92,1,087
10007795,10007795,VT92,1,21
10007795,10007795,VV15,1,090
10007795,10007795,VV15,1,093
10007795,10007795,VV16,1,090
10007795,10007795,VV16,1,094
10007795,10007795,VV36,1,090
10007795,10007795,VV36,1,094
10007795,10007795,VV50,1,078
10007795,10007795,VV50,1,090
10007795,10007795,VV50,1,093
10007795,10007795,VV56,1,093
10007795,10007795,VV56,1,094
10007795,10007795,VV5P,1,093
10007795,10007795,VV5P,1,094
10007795,10007795,VVC3,1,090
10007795,10007795,VVC5,1,090
10007795,10007795,VVC5,1,093
10007795,10007795,VVD5,1,090
10007795,10007795,VVD5,1,093
10007795,10007795,VVH5,1,090
10007795,10007795,VVH5,1,093
10007795,10007795,VVM6,1,093
10007795,10007795,VVM6,1,094
10007795,10007795,VW13,1,090
10007795,10007795,VW13,1,097
10007795,10007795,VW53,1,093
10007795,10007795,VW53,1,097
10007795,10007795,VW63,1,094
10007795,10007795,VW63,1,097
10007795,10007795,W150,1,095
10007795,10007795,W230,1,096
10007795,10007795,W231,1,062
10007795,10007795,W231,1,096
10007795,10007795,W232,1,096
10007795,10007795,W245,1,096
10007795,10007795,W290,1,096
10007795,10007795,W300,1,097
10007795,10007795,W355,1,097
10007795,10007795,W440,1,098
10007795,10007795,W600,1,069
10007795,10007795,W600,1,100
10007795,10007795,WGH4,1,040
10007795,10007795,WGH4,1,097
10007795,10007795,WR34,1,082
10007795,10007795,WR34,1,097
10007795,10007795,WR55,1,094
10007795,10007795,WR55,1,088
10007795,10007795,WR56,1,100
10007795,10007795,WR56,1,087
10007795,10007795,WR57,1,087
10007795,10007795,WR58,1,087
10007795,10007795,WR61,1,079
10007795,10007795,WR62,1,080
10007795,10007795,WR63,1,081
10007795,10007795,WR64,1,082
10007795,10007795,WR64,1,100
10007795,10007795,WR65,1,082
10007795,10007795,WR65,1,100
10007795,10007795,WR66,1,081
10007795,10007795,WR67,1,083
10007795,10007795,WR67,1,100
10007795,10007795,WR68,1,083
10007795,10007795,WR68,1,100
10007795,10007795,WW12,1,095
10007795,10007795,WW12,1,096
10007795,10007795,X300,1,105
10007795,10007795,X300,1,019
10007795,10007795,Y000,1,057
10007795,10007795,Y000,1,092
10007795,10007795,Y000,1,102
10007795,10007795,Y001,1,057
10007795,10007795,Y001,1,092
10007795,10007795,Y001,1,102
10007796,10007796,BAAMSAM,1,076
10007796,10007796,BAAMSAM-Y,1,076
10007796,10007796,BAARJAH,1,090
10007796,10007796,BAARJAH,1,091
10007796,10007796,BAARJHY,1,090
10007796,10007796,BAARSAD-D,2,091
10007796,10007796,BAARSAH-D,2,090
10007796,10007796,BAARSAH-D,2,091
10007796,10007796,BAARSAR,1,091
10007796,10007796,BAARSAR-D,2,091
10007796,10007796,BAECSBK,1,052
10007796,10007796,BAECSBU,1,052
10007796,10007796,BAECSEA,1,052
10007796,10007796,BAECSEA,1,066
10007796,10007796,BAECSEC,1,052
10007796,10007796,BAECSFI,1,052
10007796,10007796,BAEHSCT,1,090
10007796,10007796,BAENJAM,1,075
10007796,10007796,BAENJAM,1,076
10007796,10007796,BAENJHS,1,075
10007796,10007796,BAENJHS,1,090
10007796,10007796,BAENSEN,1,075
10007796,10007796,BAFRJEN-E,1,075
10007796,10007796,BAFRJEN-E,1,079
10007796,10007796,BAFRJIT-E,1,081
10007796,10007796,BAFRJIT-E,1,079
10007796,10007796,BAFRJSP-E,1,082
10007796,10007796,BAFRJSP-E,1,079
10007796,10007796,BAGYSGY,1,059
10007796,10007796,BAGYSHU,1,059
10007796,10007796,BAHAJEN,1,075
10007796,10007796,BAHAJEN,1,090
10007796,10007796,BAHAJFU,1,069
10007796,10007796,BAHAJFU,1,075
10007796,10007796,BAHAJMS,1,069
10007796,10007796,BAHASHA,1,090
10007796,10007796,BAHASVA,1,069
10007796,10007796,BAHYJAM,1,076
10007796,10007796,BAHYJAM,1,090
10007796,10007796,BAHYJAR,1,090
10007796,10007796,BAHYJAR,1,091
10007796,10007796,BAHYJPL,1,053
10007796,10007796,BAHYJPL,1,090
10007796,10007796,BAHYSHY,1,090
10007796,10007796,BAITJEN-E,1,075
10007796,10007796,BAITJEN-E,1,081
10007796,10007796,BAITJSP-E,1,081
10007796,10007796,BAITJSP-E,1,082
10007796,10007796,BAMLCML,1,083
10007796,10007796,BAMLJTL,1,086
10007796,10007796,BAMLJTL,1,083
10007796,10007796,BAMLSIC,1,074
10007796,10007796,BAMLSTS,1,086
10007796,10007796,BAMLWFC,1,069
10007796,10007796,BAMLWFC,1,083
10007796,10007796,BAMLWME,1,063
10007796,10007796,BAMLWME,1,083
10007796,10007796,BAMLWMN-E,1,063
10007796,10007796,BAMLWMN-E,1,083
10007796,10007796,BAMLWPL-E,1,083
10007796,10007796,BAMLWTL,1,083
10007796,10007796,BAMLWTL,1,086
10007796,10007796,BAMNJEC,1,063
10007796,10007796,BAMNJEC,1,052
10007796,10007796,BAMNSMF,1,063
10007796,10007796,BAMNSMF,1,065
10007796,10007796,BAMNSMM,1,063
10007796,10007796,BAMNSMM,1,062
10007796,10007796,BAMNSMN,1,063
10007796,10007796,BAMNSMO,1,063
10007796,10007796,BAMNSMO,1,061
10007796,10007796,BAMSJSY,1,069
10007796,10007796,BAMSJSY,1,054
10007796,10007796,BAPLJEC,1,052
10007796,10007796,BAPLJEC,1,053
10007796,10007796,BAPLJIH,1,053
10007796,10007796,BAPLJIH,1,090
10007796,10007796,BAPLJSY,1,053
10007796,10007796,BAPLJSY,1,054
10007796,10007796,BAPLSIN,1,053
10007796,10007796,BAPLSPL,1,053
10007796,10007796,BASCSSC,1,054
10007796,10007796,BASPJEN-E,1,075
10007796,10007796,BASPJEN-E,1,082
10007796,10007796,BASYSSY,1,054
10007796,10007796,BASYSSY,2,054
10007796,10007796,BECHSCH,1,025
10007796,10007796,BECHSCH-A,1,025
10007796,10007796,BECHSCH-S,1,025
10007796,10007796,BECHSPZ,1,025
10007796,10007796,BECHWFS,1,027
10007796,10007796,BECHWFS,1,025
10007796,10007796,BECOSCG,1,035
10007796,10007796,BEEGSAE,1,038
10007796,10007796,BEEGSAE-S,1,038
10007796,10007796,BEEGSAE-Y,1,038
10007796,10007796,BEEGSCE,1,040
10007796,10007796,BEEGSCE-S,1,040
10007796,10007796,BEEGSCE-Y,1,040
10007796,10007796,BEEGSEE,1,040
10007796,10007796,BEEGSEE-S,1,040
10007796,10007796,BEEGSEE-Y,1,040
10007796,10007796,BEEGSEG,1,036
10007796,10007796,BEEGSEG-S,1,036
10007796,10007796,BEEGSEG-Y,1,036
10007796,10007796,BEEGSEW,1,035
10007796,10007796,BEEGSEW,1,040
10007796,10007796,BEEGSEW-S,1,035
10007796,10007796,BEEGSEW-S,1,040
10007796,10007796,BEEGSEW-Y,1,040
10007796,10007796,BEEGSEW-Y,1,035
10007796,10007796,BEEGSME,1,037
10007796,10007796,BEEGSME-S,1,037
10007796,10007796,BEEGSME-Y,1,037
10007796,10007796,BEGLSAG,1,028
10007796,10007796,BEGLSGG,1,028
10007796,10007796,BEGLSGL,1,028
10007796,10007796,BEGLSPB,1,028
10007796,10007796,BEMASMA,1,032
10007796,10007796,BEMASMA-A,1,032
10007796,10007796,BEPASPA,1,026
10007796,10007796,BEPAWAS,1,026
10007796,10007796,BEPAWSC,1,026
10007796,10007796,BESICSI,1,026
10007796,10007796,BLLWJCR,1,060
10007796,10007796,BLLWSDM,1,060
10007796,10007796,BLLWSLW,1,060
10007796,10007796,BLLWWML,1,060
10007796,10007796,BLLWWML,1,083
10007796,10007796,BLLWWPL,1,053
10007796,10007796,BLLWWPL,1,060
10007796,10007796,BSBSSBI,1,016
10007796,10007796,BSBSSBS,1,012
10007796,10007796,BSBSSGE,1,014
10007796,10007796,BSBSSMB,1,016
10007796,10007796,BSBSSMG,1,014
10007796,10007796,BSBSSMI,1,015
10007796,10007796,BSBSSMX,1,003
10007796,10007796,BSBSSMZ,1,015
10007796,10007796,BSBSSNE,1,003
10007796,10007796,BSBSSPN,1,003
10007796,10007796,BSBSSPN,1,004
10007796,10007796,BSBSSZO,1,013
10007796,10007796,BSCHSCH,1,025
10007796,10007796,BSCHSPZ,1,025
10007796,10007796,BSCHWFS,1,025
10007796,10007796,BSCHWFS,1,027
10007796,10007796,BSCOSCG,1,035
10007796,10007796,BSCOSCG-S,1,035
10007796,10007796,BSCOSCG-Y,1,035
10007796,10007796,BSCOSCO,1,035
10007796,10007796,BSCOSCO-F,1,035
10007796,10007796,BSCOSCO-S,1,035
10007796,10007796,BSCOSCO-Y,1,035
10007796,10007796,BSCOWMJ,1,035
10007796,10007796,BSCOWMJ,1,063
10007796,10007796,BSCOWMJ-S,1,035
10007796,10007796,BSCOWMJ-S,1,063
10007796,10007796,BSCOWMJ-Y,1,035
10007796,10007796,BSCOWMJ-Y,1,063
10007796,10007796,BSECSBK,1,052
10007796,10007796,BSECSBU,1,052
10007796,10007796,BSECSEA,1,066
10007796,10007796,BSECSEA,1,052
10007796,10007796,BSECSEC,1,052
10007796,10007796,BSECSFI,1,052
10007796,10007796,BSEGSAE,1,038
10007796,10007796,BSEGSAE-S,1,038
10007796,10007796,BSEGSAE-Y,1,038
10007796,10007796,BSEGSCE,1,040
10007796,10007796,BSEGSCE-S,1,040
10007796,10007796,BSEGSCE-Y,1,040
10007796,10007796,BSEGSEE,1,040
10007796,10007796,BSEGSEE-S,1,040
10007796,10007796,BSEGSEE-Y,1,040
10007796,10007796,BSEGSEG,1,036
10007796,10007796,BSEGSEG-F,1,036
10007796,10007796,BSEGSEG-S,1,036
10007796,10007796,BSEGSEG-Y,1,036
10007796,10007796,BSEGSEW,1,035
10007796,10007796,BSEGSEW,1,040
10007796,10007796,BSEGSEW-S,1,035
10007796,10007796,BSEGSEW-S,1,040
10007796,10007796,BSEGSEW-Y,1,035
10007796,10007796,BSEGSEW-Y,1,040
10007796,10007796,BSEGSME,1,037
10007796,10007796,BSEGSME-S,1,037
10007796,10007796,BSEGSME-Y,1,037
10007796,10007796,BSGLSAG,1,028
10007796,10007796,BSGLSGG,1,028
10007796,10007796,BSGLSGL,1,028
10007796,10007796,BSGLSGL-F,1,028
10007796,10007796,BSGLSPB,1,028
10007796,10007796,BSGYSGY,1,031
10007796,10007796,BSGYSGY-F,1,031
10007796,10007796,BSGYSGZ,1,031
10007796,10007796,BSMASMA,1,032
10007796,10007796,BSMASMA-A,1,032
10007796,10007796,BSMASMA-E,1,032
10007796,10007796,BSMASMA-F,1,032
10007796,10007796,BSMAWAS,1,065
10007796,10007796,BSMAWAS,1,032
10007796,10007796,BSMAWEC,1,032
10007796,10007796,BSMAWEC,1,052
10007796,10007796,BSMAWFI,1,032
10007796,10007796,BSMAWMN,1,032
10007796,10007796,BSMAWMN,1,063
10007796,10007796,BSMNSAF,1,065
10007796,10007796,BSMOSODP,1,011
10007796,10007796,BSMSSMS,1,069
10007796,10007796,BSPASNS-F,1,017
10007796,10007796,BSPASPA,1,026
10007796,10007796,BSPASPA-F,1,026
10007796,10007796,BSPAWAS,1,026
10007796,10007796,BSPAWSC,1,026
10007796,10007796,BSPSSAP,1,019
10007796,10007796,BSPSSPS,1,019
10007796,10007796,BSPSWCK,1,019
10007796,10007796,BSPSWSY,1,019
10007796,10007796,BSPSWSY,1,054
10007796,10007796,BSSICSI,1,026
10007796,10007796,BSTRSHD-D,2,064
10007796,10007796,BSTRSHS-D,2,064
10007796,10007796,FDSCSSC-D,2,055
10007796,10007796,MBMDSMD,1,001
10007796,10007796,Major_Accounting,1,066
10007796,10007796,Major_Archaeology,1,091
10007796,10007796,Major_Art,1,090
10007796,10007796,Major_English,1,075
10007796,10007796,Major_Film,1,069
10007796,10007796,Major_FrenchA,1,079
10007796,10007796,Major_FrenchB,1,079
10007796,10007796,Major_HRM,1,064
10007796,10007796,Major_History,1,090
10007796,10007796,Major_International,1,053
10007796,10007796,Major_ItalianA,1,081
10007796,10007796,Major_ItalianB,1,081
10007796,10007796,Major_Management,1,063
10007796,10007796,Major_Media,1,069
10007796,10007796,Major_Politics,1,053
10007796,10007796,Major_Sociology,1,054
10007796,10007796,Major_SpanishA,1,082
10007796,10007796,Major_SpanishB,1,082
10007798,10007798,10,1,003
10007798,10007798,101,1,028
10007798,10007798,101,1,026
10007798,10007798,102,1,005
10007798,10007798,103,1,005
10007798,10007798,104,1,005
10007798,10007798,105,1,065
10007798,10007798,106,1,065
10007798,10007798,106,1,066
10007798,10007798,107,1,061
10007798,10007798,108,1,053
10007798,10007798,108,1,052
10007798,10007798,109,1,012
10007798,10007798,109,1,083
10007798,10007798,11,1,013
10007798,10007798,110,1,012
10007798,10007798,112,1,087
10007798,10007798,113,1,075
10007798,10007798,113,1,087
10007798,10007798,114,1,079
10007798,10007798,114,1,087
10007798,10007798,115,1,081
10007798,10007798,115,1,087
10007798,10007798,116,1,087
10007798,10007798,116,1,082
10007798,10007798,117,1,083
10007798,10007798,117,1,087
10007798,10007798,118,1,087
10007798,10007798,118,1,082
10007798,10007798,119,1,088
10007798,10007798,119,1,063
10007798,10007798,119,1,061
10007798,10007798,12,1,013
10007798,10007798,12,1,083
10007798,10007798,120,1,075
10007798,10007798,120,1,076
10007798,10007798,121,1,075
10007798,10007798,121,1,098
10007798,10007798,122,1,042
10007798,10007798,123,1,042
10007798,10007798,126,1,040
10007798,10007798,127,1,035
10007798,10007798,127,1,063
10007798,10007798,128,1,042
10007798,10007798,129,1,040
10007798,10007798,130,1,040
10007798,10007798,132,1,040
10007798,10007798,133,1,040
10007798,10007798,134,1,040
10007798,10007798,135,1,040
10007798,10007798,136,1,040
10007798,10007798,137,1,035
10007798,10007798,139,1,044
10007798,10007798,14,1,004
10007798,10007798,142,1,037
10007798,10007798,143,1,038
10007798,10007798,144,1,063
10007798,10007798,144,1,037
10007798,10007798,146,1,041
10007798,10007798,147,1,041
10007798,10007798,148,1,062
10007798,10007798,148,1,063
10007798,10007798,149,1,061
10007798,10007798,149,1,063
10007798,10007798,15,1,004
10007798,10007798,150,1,035
10007798,10007798,150,1,063
10007798,10007798,151,1,066
10007798,10007798,152,1,061
10007798,10007798,152,1,063
10007798,10007798,152,1,052
10007798,10007798,154,1,081
10007798,10007798,155,1,057
10007798,10007798,156,1,053
10007798,10007798,156,1,061
10007798,10007798,158,1,079
10007798,10007798,158,1,061
10007798,10007798,158,1,063
10007798,10007798,159,1,061
10007798,10007798,159,1,082
10007798,10007798,159,1,063
10007798,10007798,16,1,003
10007798,10007798,160,1,061
10007798,10007798,160,1,063
10007798,10007798,160,1,080
10007798,10007798,163,1,054
10007798,10007798,165,1,009
10007798,10007798,167,1,075
10007798,10007798,167,1,082
10007798,10007798,169,1,084
10007798,10007798,169,1,078
10007798,10007798,17,1,003
10007798,10007798,170,1,081
10007798,10007798,170,1,078
10007798,10007798,176,1,053
10007798,10007798,176,1,054
10007798,10007798,177,1,093
10007798,10007798,177,1,052
10007798,10007798,179,1,056
10007798,10007798,179,1,093
10007798,10007798,18,1,013
10007798,10007798,180,1,054
10007798,10007798,180,1,093
10007798,10007798,184,1,054
10007798,10007798,184,1,056
10007798,10007798,188,1,053
10007798,10007798,188,1,093
10007798,10007798,19,1,054
10007798,10007798,19,1,060
10007798,10007798,190,1,031
10007798,10007798,191,1,081
10007798,10007798,191,1,082
10007798,10007798,192,1,090
10007798,10007798,194,1,026
10007798,10007798,195,1,079
10007798,10007798,197,1,017
10007798,10007798,198,1,053
10007798,10007798,199,1,075
10007798,10007798,199,1,078
10007798,10007798,2,1,004
10007798,10007798,20,1,080
10007798,10007798,20,1,083
10007798,10007798,200,1,042
10007798,10007798,201,1,040
10007798,10007798,2013428,1,031
10007798,10007798,2013428,1,028
10007798,10007798,2013429,1,031
10007798,10007798,2013430,1,031
10007798,10007798,2013431,1,031
10007798,10007798,2013431,1,050
10007798,10007798,2013431,1,059
10007798,10007798,2013432,1,025
10007798,10007798,2013433,1,044
10007798,10007798,2013433,1,063
10007798,10007798,2013434,1,035
10007798,10007798,2013435,1,044
10007798,10007798,2013435,1,063
10007798,10007798,2013436,1,050
10007798,10007798,2013437,1,044
10007798,10007798,2013437,1,063
10007798,10007798,2013438,1,044
10007798,10007798,2013438,1,063
