PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,CONTPOP,CONTAGG,CONTSBJ,UCONT,UDORMANT,UGAINED,ULEFT,ULOWER
10007138,10007138,CHNDCGDEV,1,15,23,100,80,10,0,5,0
10007138,10007138,CHNDCOMCE,1,30,14,,70,0,5,25,0
10007138,10007138,CHNDCOMGV,1,30,14,,70,0,5,25,0
10007138,10007138,CHNDCOMMC,1,30,14,,70,0,5,25,0
10007138,10007138,CHNDCOMNE,1,30,14,,70,0,5,25,0
10007138,10007138,CHNDCOMPU,1,30,14,,70,0,5,25,0
10007138,10007138,CHNDCOMSE,1,30,14,,70,0,5,25,0
10007138,10007138,CHNDCOMWT,1,30,14,,70,0,5,25,0
10007138,10007138,CHNDENGIN,1,15,14,,60,0,25,15,0
10007138,10007138,CHNDPRDES,1,10,24,,85,0,0,15,0
10007138,10007138,CHNDTTOUR,1,15,14,,80,0,5,15,0
10007138,10007138,CLLBBLAWS,1,100,14,,86,1,0,13,0
10007138,10007138,CLLBBLAWSYZ,1,100,14,,86,1,0,13,0
10007138,10007138,CLLBBLAWS_IN,1,100,14,,86,1,0,13,0
10007138,10007138,SUBACCOSUBBUSI,1,15,24,,90,0,0,0,10
10007138,10007138,SUBACCOSUBECON,1,15,24,,85,10,0,10,0
10007138,10007138,SUBACCOSUBEDST,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBACCOSUBEDST,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBACCOSUBEVMA,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBACCOSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBACCOSUBHEAL,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBACCOSUBHEAL,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBACCOSUBLAWS,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBACCOSUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBACCOSUBMGMT,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBACCOSUBMGMT,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBACCOSUBSPST,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBACCOSUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBACCOSUBTWDE,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBACCOSUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBADVESUBACCO,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBADVESUBACCO,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBADVESUBBUSI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBADVESUBBUSI,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBADVESUBMGMT,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBADVESUBMGMT,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBBENTSUBACCO,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBBENTSUBACCO,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBENTSUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBBENTSUBDRAM,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBENTSUBEDST,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBBENTSUBEDST,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBENTSUBMGMT,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBBENTSUBMGMT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBENTSUBSOCI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBENTSUBSOCI,1,40,13,054,95,0,0,5,0
10007138,10007138,SUBBENTSUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBBENTSUBSPST,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBENTSUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBBENTSUBTWDE,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBCRIM,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBCRIM,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBBUSISUBECON,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBBUSISUBECON,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBHGEO,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBBUSISUBHGEO,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBHIST,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBHIST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBBUSISUBHRMA,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBBUSISUBHRMA,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBBUSISUBLAWS,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBMPMI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBMPMI,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBBUSISUBPOPM,1,45,13,097,55,5,35,5,0
10007138,10007138,SUBBUSISUBPOPM,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBPSYC,1,10,24,,90,0,0,10,0
10007138,10007138,SUBBUSISUBSCAR,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBSCAR,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBBUSISUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBBUSISUBSPST,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBBUSISUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBBUSISUBTWDE,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBCREWSUBBUSI,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBCREWSUBBUSI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBCREWSUBDRAM,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBCREWSUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBCREWSUBEDST,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBCREWSUBEDST,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBCREWSUBENGL,1,15,24,,80,0,0,20,0
10007138,10007138,SUBCREWSUBHIST,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBCREWSUBHIST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBCREWSUBMPMI,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBCREWSUBMPMI,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBCRIMSUBADVE,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBADVE,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBCRIMSUBBENT,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBCRIMSUBCREW,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBCRIMSUBCREW,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBECON,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBCRIMSUBECON,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBENGL,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBCRIMSUBENGL,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBEVMA,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBCRIMSUBFILM,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBCRIMSUBFILM,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBHEAL,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBCRIMSUBHEAL,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBLAWS,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBCRIMSUBMPMI,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBCRIMSUBMPMI,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBCRIMSUBPSYC,1,25,14,,80,10,0,10,0
10007138,10007138,SUBCRIMSUBSOCI,1,10,14,,90,0,0,10,0
10007138,10007138,SUBCRIMSUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBCRIMSUBSPST,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBDRAMSUBCRIM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBDRAMSUBCRIM,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBDRAMSUBENGL,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBDRAMSUBENGL,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBDRAMSUBMPMI,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBDRAMSUBMPMI,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBDRAMSUBPOPM,1,45,13,097,55,5,35,5,0
10007138,10007138,SUBDRAMSUBPOPM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBDRAMSUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBDRAMSUBPSYC,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBDRAMSUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBDRAMSUBSPST,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBECONSUBHGEO,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBECONSUBHGEO,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBECONSUBHIST,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBECONSUBHIST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBECONSUBLAWS,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBECONSUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBECONSUBMGMT,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBECONSUBMGMT,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBECONSUBSOCI,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBECONSUBSOCI,1,40,13,054,95,0,0,5,0
10007138,10007138,SUBECONSUBTWDE,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBECONSUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBEDSTSUBADVE,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBEDSTSUBADVE,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBEDSTSUBBUSI,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBEDSTSUBBUSI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBEDSTSUBCRIM,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBEDSTSUBCRIM,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBEDSTSUBDRAM,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBEDSTSUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBEDSTSUBECON,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBEDSTSUBECON,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBEDSTSUBENGL,1,10,14,,100,0,0,0,0
10007138,10007138,SUBEDSTSUBHGEO,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBEDSTSUBHGEO,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBEDSTSUBHIST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBEDSTSUBHIST,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBEDSTSUBHRMA,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBEDSTSUBHRMA,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBEDSTSUBPOPM,1,45,13,097,55,5,35,5,0
10007138,10007138,SUBEDSTSUBPOPM,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBEDSTSUBPSYC,1,20,24,,80,0,0,15,5
10007138,10007138,SUBEDSTSUBSCAR,1,10,14,,90,0,0,10,0
10007138,10007138,SUBEDSTSUBSPST,1,15,14,,75,10,0,15,0
10007138,10007138,SUBEDSTSUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBEDSTSUBTWDE,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBENGLSUBACCO,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBACCO,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBENGLSUBADVE,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBADVE,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBENGLSUBBENT,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBENGLSUBBUSI,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBBUSI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBENGLSUBECON,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBENGLSUBECON,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBFILM,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBFILM,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBENGLSUBHEAL,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBHEAL,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBENGLSUBHGEO,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBENGLSUBHGEO,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBHIST,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBHIST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBENGLSUBPOPM,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBPOPM,1,45,13,097,55,5,35,5,0
10007138,10007138,SUBENGLSUBPSYC,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBENGLSUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBENGLSUBSOCI,1,40,13,054,95,0,0,5,0
10007138,10007138,SUBENGLSUBSOCI,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBEVMASUBBUSI,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBEVMASUBBUSI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBEVMASUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBEVMASUBDRAM,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBEVMASUBENGL,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBEVMASUBENGL,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBEVMASUBHRMA,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBEVMASUBHRMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBEVMASUBLAWS,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBEVMASUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBEVMASUBMPMI,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBEVMASUBMPMI,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBEVMASUBSCAR,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBEVMASUBSCAR,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBEVMASUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBEVMASUBSPST,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBFILMSUBACCO,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBACCO,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBFILMSUBADVE,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBFILMSUBADVE,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBBENT,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBFILMSUBCREW,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBFILMSUBCREW,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBECON,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBFILMSUBECON,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBEDST,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBFILMSUBEDST,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBEVMA,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBFILMSUBMPMI,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBPOPM,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBPOPM,1,45,13,097,55,5,35,5,0
10007138,10007138,SUBFILMSUBPSYC,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBFILMSUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBFILMSUBTWDE,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBFILMSUBTWDE,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBHEALSUBBENT,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBHEALSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBHEALSUBEDST,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBHEALSUBEDST,1,265,11,I,57,4,28,9,2
10007138,10007138,SUBHEALSUBEVMA,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBHEALSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBHEALSUBHGEO,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBHEALSUBHGEO,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBHEALSUBHRMA,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHEALSUBHRMA,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBHEALSUBLAWS,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBHEALSUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBHEALSUBPSYC,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBHEALSUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBHEALSUBSCAR,1,30,14,,85,0,0,15,5
10007138,10007138,SUBHEALSUBSPST,1,40,13,055,90,0,0,10,0
10007138,10007138,SUBHEALSUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBHEALSUBTWDE,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBHEALSUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBHGEOSUBBENT,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBHGEOSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBHGEOSUBDRAM,1,15,13,053,100,0,0,0,0
10007138,10007138,SUBHGEOSUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBHGEOSUBEVMA,1,15,13,053,100,0,0,0,0
10007138,10007138,SUBHGEOSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBHGEOSUBPSYC,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBHGEOSUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBHGEOSUBSOCI,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBHGEOSUBSOCI,1,40,13,054,95,0,0,5,0
10007138,10007138,SUBHGEOSUBTWDE,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBHGEOSUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBHISTSUBBENT,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBHISTSUBDRAM,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBHISTSUBEVMA,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBHISTSUBFILM,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBFILM,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBHISTSUBHEAL,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBHISTSUBHEAL,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBLAWS,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBHISTSUBMPMI,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBMPMI,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBHISTSUBPSYC,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBHISTSUBSOCI,1,40,13,054,95,0,0,5,0
10007138,10007138,SUBHISTSUBSOCI,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBSPST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBHISTSUBSPST,1,75,13,018,80,2,5,10,3
10007138,10007138,SUBHRMASUBADVE,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBADVE,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBHRMASUBBENT,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBHRMASUBDRAM,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBHRMASUBECON,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBECON,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBHRMASUBFILM,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBFILM,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBHRMASUBLAWS,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBLAWS,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBHRMASUBMGMT,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBHRMASUBMGMT,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBPSYC,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBHRMASUBSOCI,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBSOCI,1,40,13,054,95,0,0,5,0
10007138,10007138,SUBHRMASUBTWDE,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBHRMASUBTWDE,1,90,13,057,55,3,38,3,0
10007138,10007138,SUBINTMSUBACCO,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBACCO,1,120,13,066,86,3,0,7,4
10007138,10007138,SUBINTMSUBADVE,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBINTMSUBADVE,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBBENT,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBINTMSUBBUSI,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBBUSI,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBINTMSUBCREW,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBINTMSUBCREW,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBCRIM,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBINTMSUBCRIM,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBINTMSUBDRAM,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBECON,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBECON,1,35,13,052,95,0,0,5,5
10007138,10007138,SUBINTMSUBEDST,1,265,13,105,57,4,28,9,2
10007138,10007138,SUBINTMSUBEDST,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBFILM,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBINTMSUBFILM,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBHEAL,1,55,13,058,88,2,0,6,4
10007138,10007138,SUBINTMSUBHEAL,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBHGEO,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBHGEO,1,15,23,059,90,0,0,10,0
10007138,10007138,SUBINTMSUBHIST,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBINTMSUBHIST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBINTMSUBHRMA,1,30,13,064,90,5,5,5,0
10007138,10007138,SUBINTMSUBHRMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBLAWSSUBADVE,1,90,13,062,82,2,8,9,1
10007138,10007138,SUBLAWSSUBADVE,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBBENT,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBBENT,1,410,13,061,29,1,67,3,1
10007138,10007138,SUBLAWSSUBCREW,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBLAWSSUBCREW,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBDRAM,1,80,13,098,79,4,11,3,4
10007138,10007138,SUBLAWSSUBDRAM,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBEDST,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBLAWSSUBEDST,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBFILM,1,65,13,069,66,0,20,13,0
10007138,10007138,SUBLAWSSUBFILM,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBMJOU,1,30,13,073,95,0,0,5,0
10007138,10007138,SUBLAWSSUBMJOU,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBPSYC,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBLAWSSUBPSYC,1,155,13,019,86,2,1,11,0
10007138,10007138,SUBLAWSSUBSOCI,1,40,13,054,95,0,0,5,0
10007138,10007138,SUBLAWSSUBSOCI,1,115,13,060,85,1,0,14,0
10007138,10007138,SUBMGMTSUBCREW,1,15,13,101,90,0,0,10,0
10007138,10007138,SUBMGMTSUBCREW,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBMGMTSUBCRIM,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBMGMTSUBCRIM,1,75,13,056,83,3,0,14,0
10007138,10007138,SUBMGMTSUBEDST,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBMGMTSUBEDST,1,30,23,106,90,0,0,5,0
10007138,10007138,SUBMGMTSUBENGL,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBMGMTSUBENGL,1,45,13,075,85,0,0,10,0
10007138,10007138,SUBMGMTSUBEVMA,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBMGMTSUBEVMA,1,110,13,067,64,1,26,8,1
10007138,10007138,SUBMGMTSUBHGEO,1,15,13,053,100,0,0,0,0
10007138,10007138,SUBMGMTSUBHGEO,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBMGMTSUBHIST,1,30,13,063,90,0,0,10,0
10007138,10007138,SUBMGMTSUBHIST,1,55,13,090,88,2,0,10,0
10007138,10007138,SUBMGMTSUBINTM,1,30,13,063,90,0,0,10,0
