PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPPOP,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,ASSUNEMP,BOTH,NOAVAIL,WORK
10007767,10007767,UHUGFY,1,40,75,13,059,95,30,0,10,5,55
10007767,10007767,UHUGMMH,1,40,75,13,059,95,30,0,10,5,55
10007767,10007767,UHUGSH,1,40,75,13,059,95,30,0,10,5,55
10007767,10007767,UINBFY,1,10,60,13,065,90,5,0,30,10,55
10007767,10007767,UINBFY,1,15,95,23,061,80,20,10,10,10,50
10007767,10007767,UINTAPOL,1,10,85,14,,100,40,0,20,0,40
10007767,10007767,UINTFY,1,35,70,13,053,90,25,5,15,0,55
10007767,10007767,UINTMMH,1,35,70,13,053,90,25,5,15,0,55
10007767,10007767,UINTSH,1,10,65,24,,100,30,0,20,0,50
10007767,10007767,ULAWCBNS,1,15,95,23,061,80,20,10,10,10,50
10007767,10007767,ULAWCBNS,1,45,70,13,060,100,30,0,25,0,40
10007767,10007767,ULAWCCRI,1,35,75,13,055,90,15,5,5,5,65
10007767,10007767,ULAWCCRI,1,45,70,13,060,100,30,0,25,0,40
10007767,10007767,ULAWSH,1,35,70,14,,100,30,0,30,0,40
10007767,10007767,ULAWSSFY,1,45,70,13,060,100,30,0,25,0,40
10007767,10007767,ULDNBSCPRE,1,125,81,13,005,98,1,0,2,2,96
10007767,10007767,ULDNBSCPREFY,1,125,81,13,005,98,1,0,2,2,96
10007767,10007767,UMANFY,1,20,70,13,063,95,15,0,15,5,65
10007767,10007767,UMANSH,1,20,70,13,063,95,15,0,15,5,65
10007767,10007767,UMATFY,1,55,78,13,032,93,39,3,9,5,44
10007767,10007767,UMATMMH,1,55,78,13,032,93,39,3,9,5,44
10007767,10007767,UMATSH,1,35,80,14,,90,40,5,10,5,45
10007767,10007767,UMATSHM,1,55,78,13,032,93,39,3,9,5,44
10007767,10007767,UMBCSH,1,100,89,14,,100,4,0,1,0,95
10007767,10007767,UMBCSHFY,1,10,85,24,,100,0,0,0,0,100
10007767,10007767,UMCCFY,1,10,70,13,069,95,25,5,15,0,55
10007767,10007767,UMCCSH,1,10,70,13,069,95,25,5,15,0,55
10007767,10007767,UMCHFY,1,15,70,13,016,95,25,0,5,5,65
10007767,10007767,UMCHFY,1,25,80,13,025,90,45,5,5,10,40
10007767,10007767,UMCHMMH,1,15,70,13,016,95,25,0,5,5,65
10007767,10007767,UMCHMMH,1,25,80,13,025,90,45,5,5,10,40
10007767,10007767,UMHNBSCPRE,1,15,85,14,,100,0,0,0,0,100
10007767,10007767,UMHNBSCPREFY,1,125,81,13,005,98,1,0,2,2,96
10007767,10007767,UMIDBSCPRE,1,15,90,24,,100,10,0,5,0,80
10007767,10007767,UMIDBSCPREFY,1,125,81,13,005,98,1,0,2,2,96
10007767,10007767,UMKTFY,1,10,70,13,062,90,20,5,10,5,60
10007767,10007767,UMKTFY,1,20,70,13,063,95,15,0,15,5,65
10007767,10007767,UMUSFY,1,30,85,13,097,90,40,5,5,5,45
10007767,10007767,UMUSSH,1,10,90,14,,90,55,0,10,10,25
10007767,10007767,UMUTFY,1,30,85,13,097,90,40,5,5,5,45
10007767,10007767,UMUTSH,1,30,85,13,097,90,40,5,5,5,45
10007767,10007767,UNEUAPSY,1,10,80,14,,80,35,10,10,10,35
10007767,10007767,UNEUFY,1,55,84,13,003,92,18,3,3,5,72
10007767,10007767,UNEUMMH,1,55,84,13,003,92,18,3,3,5,72
10007767,10007767,UNEUSH,1,55,84,13,003,92,18,3,3,5,72
10007767,10007767,UPHGFY,1,15,75,13,031,95,40,5,0,0,50
10007767,10007767,UPHGMMH,1,15,75,13,031,95,40,5,0,0,50
10007767,10007767,UPHGSH,1,15,75,13,031,95,40,5,0,0,50
10007767,10007767,UPHIFY,1,15,65,13,093,85,30,5,5,10,50
10007767,10007767,UPHIMMH,1,15,65,13,093,85,30,5,5,10,50
10007767,10007767,UPHISH,1,15,65,13,093,85,30,5,5,10,50
10007767,10007767,UPHRMFY,1,10,75,14,,100,0,0,10,0,90
10007767,10007767,UPHRMSH,1,80,92,14,,99,3,0,1,1,95
10007767,10007767,UPHYFY,1,20,75,13,026,85,40,10,5,10,40
10007767,10007767,UPHYMMH,1,20,75,13,026,85,40,10,5,10,40
10007767,10007767,UPOLFY,1,35,70,13,053,90,25,5,15,0,55
10007767,10007767,UPOLMMH,1,35,70,13,053,90,25,5,15,0,55
10007767,10007767,UPOLSH,1,20,75,24,,95,25,5,10,0,60
10007767,10007767,UPSYFY,1,60,73,13,019,86,20,8,10,6,56
10007767,10007767,UPSYMMH,1,60,73,13,019,86,20,8,10,6,56
10007767,10007767,UPSYSH-2017,1,60,73,13,019,86,20,8,10,6,56
10007767,10007767,UPTBFY,1,90,90,13,004,99,2,0,2,1,94
10007767,10007767,UPTBSH,1,90,90,13,004,99,2,0,2,1,94
10007767,10007767,UPTYSH,1,45,90,14,,95,10,0,0,5,80
10007767,10007767,UPTYSHFY,1,55,84,13,003,92,18,3,3,5,72
10007767,10007767,URDIFY,1,270,84,11,2,97,5,1,2,2,90
10007767,10007767,URDISH,1,270,84,11,2,97,5,1,2,2,90
10007767,10007767,URSCFY,1,55,84,13,003,92,18,3,3,5,72
10007767,10007767,URSCSH,1,55,84,13,003,92,18,3,3,5,72
10007767,10007767,USOCFY,1,20,80,13,054,95,30,5,10,0,55
10007767,10007767,USOCFY,1,35,75,13,055,90,15,5,5,5,65
10007767,10007767,USOCMMH,1,20,80,13,054,95,30,5,10,0,55
10007767,10007767,USOCMMH,1,35,75,13,055,90,15,5,5,5,65
10007767,10007767,USOCSH,1,20,80,13,054,95,30,5,10,0,55
10007767,10007767,USWKFY,1,15,80,13,058,100,5,0,0,0,95
10007767,10007767,USWKSH,1,15,80,14,,100,5,0,0,0,95
10007768,10007768,000534,1,20,85,14,,95,15,0,5,5,75
10007768,10007768,000590,1,10,45,24,,90,15,0,10,10,65
10007768,10007768,000602,1,50,80,14,,85,15,5,10,10,60
10007768,10007768,000607,1,10,75,24,,75,0,20,10,10,65
10007768,10007768,000611,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,000611,1,80,76,13,052,86,15,8,13,7,57
10007768,10007768,000620,1,15,80,24,,85,35,5,0,5,50
10007768,10007768,000650,1,25,60,14,,95,25,5,20,0,50
10007768,10007768,000652,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000652,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000654,1,15,65,24,,100,20,0,20,0,55
10007768,10007768,000657,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,000657,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000659,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000659,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000661,1,15,60,13,094,95,40,5,40,0,10
10007768,10007768,000661,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000663,1,20,90,14,,95,25,5,10,0,60
10007768,10007768,000665,1,20,65,14,,95,35,0,5,5,55
10007768,10007768,000666,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000674,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000678,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000678,1,70,67,13,059,87,14,4,14,9,59
10007768,10007768,000679,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000679,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000680,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000680,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000684,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000684,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,000686,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000686,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,000689,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000689,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000690,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000690,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,000691,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000691,1,60,60,13,019,98,17,0,16,2,65
10007768,10007768,000696,1,15,60,24,,85,15,0,30,15,40
10007768,10007768,000717,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000719,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000719,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000720,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000720,1,70,67,13,059,87,14,4,14,9,59
10007768,10007768,000721,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000721,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000723,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000723,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,000725,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000725,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,000728,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000728,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000729,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000729,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,000732,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000732,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000736,1,70,67,14,,97,35,1,16,1,46
10007768,10007768,000743,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,000743,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000748,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000748,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000749,1,15,60,14,,90,15,10,15,0,60
10007768,10007768,000750,1,15,60,13,094,95,40,5,40,0,10
10007768,10007768,000750,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000758,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000758,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,000758,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000761,1,15,70,24,,90,10,10,10,0,75
10007768,10007768,000813,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,000818,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000818,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,000819,1,60,60,13,019,98,17,0,16,2,65
10007768,10007768,000819,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,000848,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,000848,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000856,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000886,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,000887,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,000891,1,60,60,13,019,98,17,0,16,2,65
10007768,10007768,000891,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,000892,1,15,60,13,054,90,15,10,10,0,70
10007768,10007768,000892,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,000895,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000902,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000902,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,000904,1,15,60,13,094,95,40,5,40,0,10
10007768,10007768,000904,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000907,1,20,60,14,,90,20,5,15,5,55
10007768,10007768,000915,1,10,75,14,,90,10,0,20,10,60
10007768,10007768,000921,1,25,75,14,,95,45,5,15,0,35
10007768,10007768,000926,1,60,60,13,019,98,17,0,16,2,65
10007768,10007768,000933,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,000933,1,60,60,13,019,98,17,0,16,2,65
10007768,10007768,000942,1,20,55,24,,95,50,5,20,0,20
10007768,10007768,000947,1,15,60,13,054,90,15,10,10,0,70
10007768,10007768,000947,1,15,60,13,094,95,40,5,40,0,10
10007768,10007768,000960,1,15,60,24,,90,5,5,5,5,75
10007768,10007768,000976,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000976,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000977,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000977,1,70,67,13,059,87,14,4,14,9,59
10007768,10007768,000978,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000978,1,85,67,13,090,97,32,2,16,2,49
10007768,10007768,000979,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000979,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,000981,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000981,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,000984,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000984,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,000985,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000985,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,000986,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000986,1,60,60,13,019,98,17,0,16,2,65
10007768,10007768,000988,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,000988,1,25,65,23,098,100,10,0,10,0,75
10007768,10007768,000989,1,20,65,24,,100,10,0,15,0,75
10007768,10007768,000994,1,25,65,23,098,100,10,0,10,0,75
10007768,10007768,000994,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,000995,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,000995,1,25,65,23,098,100,10,0,10,0,75
10007768,10007768,001004,1,15,80,14,,100,5,0,10,0,80
10007768,10007768,001025,1,20,70,14,,95,10,5,5,0,80
10007768,10007768,001029,1,10,100,13,040,75,10,15,0,15,65
10007768,10007768,001031,1,30,90,12,14,85,5,10,5,5,80
10007768,10007768,001034,1,30,90,12,14,85,5,10,5,5,80
10007768,10007768,001040,1,10,70,24,,100,0,0,15,0,85
10007768,10007768,001042,1,10,100,13,040,75,10,15,0,15,65
10007768,10007768,001042,1,30,95,13,037,85,5,10,5,5,80
10007768,10007768,001046,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,001046,1,70,74,13,066,95,6,3,25,2,63
10007768,10007768,001047,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,001047,1,70,74,13,066,95,6,3,25,2,63
10007768,10007768,001047,1,15,75,23,065,90,15,10,10,0,60
10007768,10007768,001052,1,25,85,24,,90,40,10,10,0,40
10007768,10007768,001053,1,15,75,13,016,100,40,0,20,0,40
10007768,10007768,001055,1,15,75,13,016,100,40,0,20,0,40
10007768,10007768,001058,1,20,65,14,,95,40,0,0,5,55
10007768,10007768,001059,1,15,95,24,,85,30,10,10,10,45
10007768,10007768,001085,1,20,70,14,,100,35,0,5,0,60
10007768,10007768,001090,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,001090,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,001094,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,001096,1,40,65,13,012,90,35,5,10,5,45
10007768,10007768,001097,1,40,65,13,012,90,35,5,10,5,45
10007768,10007768,001111,1,15,75,24,,90,45,0,10,10,40
10007768,10007768,001112,1,25,70,13,031,90,25,0,20,10,45
10007768,10007768,001117,1,30,75,14,,90,15,0,15,10,65
10007768,10007768,001131,1,25,75,14,,100,15,0,5,0,85
10007768,10007768,001140,1,50,65,14,,95,35,5,10,0,50
10007768,10007768,001142,1,20,85,23,033,100,20,0,0,0,80
10007768,10007768,001142,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,001145,1,15,70,24,,85,45,0,0,15,40
10007768,10007768,001150,1,15,65,24,,90,45,5,20,5,25
10007768,10007768,001151,1,10,65,24,,90,35,0,10,10,45
10007768,10007768,001167,1,55,63,14,,98,18,0,16,2,65
10007768,10007768,001172,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,001173,1,65,84,13,026,90,34,9,5,2,50
10007768,10007768,001178,1,80,70,14,,96,26,3,26,1,45
10007768,10007768,001212,1,10,100,13,040,75,10,15,0,15,65
10007768,10007768,001214,1,30,90,12,14,85,5,10,5,5,80
10007768,10007768,001217,1,15,90,14,,80,0,15,5,5,75
10007768,10007768,001219,1,10,100,14,,80,0,10,0,10,80
10007768,10007768,001244,1,15,95,14,,95,25,5,5,0,65
10007768,10007768,001245,1,65,84,13,026,90,34,9,5,2,50
10007768,10007768,001248,1,10,100,24,,90,65,10,0,0,25
10007768,10007768,001249,1,15,100,24,,100,75,0,10,0,15
10007768,10007768,003714,1,15,65,14,,100,0,0,5,0,95
10007768,10007768,004885,1,10,40,14,,90,0,0,10,10,85
10007768,10007768,004886,1,10,60,24,,90,25,10,10,0,55
10007768,10007768,004961,1,15,75,13,016,100,40,0,20,0,40
10007768,10007768,005032,1,15,75,23,065,90,15,10,10,0,60
10007768,10007768,005033,1,15,75,24,,80,20,20,5,0,50
10007768,10007768,005156,1,15,90,24,,85,5,0,15,15,65
10007768,10007768,005199,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,005217,1,15,95,14,,100,0,0,0,0,100
10007768,10007768,005228,1,80,76,13,052,86,15,8,13,7,57
10007768,10007768,005229,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,005250,1,40,80,14,,100,15,0,10,0,80
10007768,10007768,005251,1,10,55,24,,90,20,10,0,0,70
10007768,10007768,005255,1,65,80,13,062,97,11,2,3,2,82
10007768,10007768,005257,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,005257,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,005344,1,10,85,24,,90,55,10,0,0,35
10007768,10007768,005376,1,25,85,14,,95,20,5,15,0,60
10007768,10007768,005377,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,005378,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,005379,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,005380,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,005381,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,005386,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,005387,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,005388,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,005458,1,15,60,13,054,90,15,10,10,0,70
10007768,10007768,005458,1,105,62,13,060,96,24,2,23,2,50
10007768,10007768,005468,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,005468,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,005478,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,005679,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,005679,1,20,75,12,36,100,10,0,10,0,80
10007768,10007768,005847,1,10,65,14,,80,20,10,10,10,50
10007768,10007768,005920,1,65,84,13,026,90,34,9,5,2,50
10007768,10007768,005920,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,005921,1,20,80,13,030,80,20,5,10,15,55
10007768,10007768,005965,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,005965,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,005966,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,005966,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,005968,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,005968,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,005972,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,005972,1,15,75,23,065,90,15,10,10,0,60
10007768,10007768,006130,1,10,60,14,,80,30,20,30,0,20
10007768,10007768,006275,1,15,55,14,,100,30,0,5,0,65
10007768,10007768,006282,1,105,62,13,060,96,24,2,23,2,50
10007768,10007768,007210,1,20,70,24,,100,25,0,20,0,55
10007768,10007768,007374,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,007376,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,007380,1,15,80,23,083,70,0,5,5,20,65
10007768,10007768,007380,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,007386,1,70,74,13,066,95,6,3,25,2,63
10007768,10007768,007387,1,15,75,23,065,90,15,10,10,0,60
10007768,10007768,007411,1,15,85,24,,90,35,5,20,5,35
10007768,10007768,007464,1,15,60,13,054,90,15,10,10,0,70
10007768,10007768,007464,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,007466,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,007466,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,007960,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,007962,1,15,80,14,,100,45,0,5,0,50
10007768,10007768,008673,1,25,70,13,031,90,25,0,20,10,45
10007768,10007768,008698,1,25,70,13,031,90,25,0,20,10,45
10007768,10007768,008790,1,10,75,24,,80,50,0,0,20,30
10007768,10007768,008849,1,10,70,22,38,85,15,10,10,5,60
10007768,10007768,008849,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,008919,1,40,65,13,012,90,35,5,10,5,45
10007768,10007768,008924,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,008925,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,008926,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,009238,1,15,95,14,,95,5,0,5,5,80
10007768,10007768,009454,1,40,65,14,,95,5,5,20,0,65
10007768,10007768,009617,1,15,60,13,054,90,15,10,10,0,70
10007768,10007768,009617,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,009689,1,65,84,13,026,90,34,9,5,2,50
10007768,10007768,009690,1,10,85,24,,80,55,10,0,10,25
10007768,10007768,009691,1,65,84,13,026,90,34,9,5,2,50
10007768,10007768,009691,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,009709,1,15,55,14,,95,15,0,20,5,65
10007768,10007768,009710,1,70,67,13,059,87,14,4,14,9,59
10007768,10007768,009711,1,70,67,13,059,87,14,4,14,9,59
10007768,10007768,009890,1,45,90,11,9,85,5,10,0,10,75
10007768,10007768,009938,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,010251,1,15,85,24,,90,0,0,0,10,90
10007768,10007768,010319,1,15,80,23,083,70,0,5,5,20,65
10007768,10007768,010671,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,010671,1,15,60,13,054,90,15,10,10,0,70
10007768,10007768,010674,1,15,60,13,094,95,40,5,40,0,10
10007768,10007768,010674,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,011237,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,011237,1,95,72,13,075,94,27,4,12,3,54
10007768,10007768,015010,1,15,75,24,,100,15,0,0,0,90
10007768,10007768,015011,1,65,80,13,062,97,11,2,3,2,82
10007768,10007768,015127,1,65,80,13,062,97,11,2,3,2,82
10007768,10007768,015403,1,10,90,14,,100,10,0,0,0,90
10007768,10007768,015982,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,015982,1,10,70,23,101,85,15,10,10,5,60
10007768,10007768,016102,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,016411,1,45,75,13,035,100,25,0,5,0,70
10007768,10007768,016429,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,016429,1,105,62,13,060,96,24,2,23,2,50
10007768,10007768,016431,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,016599,1,20,80,13,030,80,20,5,10,15,55
10007768,10007768,016600,1,20,80,13,030,80,20,5,10,15,55
10007768,10007768,016616,1,65,84,13,026,90,34,9,5,2,50
10007768,10007768,016616,1,95,73,13,032,91,28,9,14,0,49
10007768,10007768,016645,1,45,90,11,9,85,5,10,0,10,75
10007768,10007768,016653,1,45,90,11,9,85,5,10,0,10,75
10007768,10007768,016663,1,15,75,14,,100,45,0,10,0,45
10007768,10007768,016704,1,10,60,24,,100,45,0,10,0,45
10007768,10007768,016795,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,016796,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,016869,1,10,90,24,,80,20,10,20,10,40
10007768,10007768,016942,1,20,85,23,033,100,20,0,0,0,80
10007768,10007768,016944,1,85,82,12,10,88,30,8,6,5,51
10007768,10007768,016948,1,70,74,13,066,95,6,3,25,2,63
10007768,10007768,016948,1,80,76,13,052,86,15,8,13,7,57
10007768,10007768,016959,1,85,82,12,10,88,30,8,6,5,51
10007768,10007768,016960,1,85,82,12,10,88,30,8,6,5,51
10007768,10007768,016964,1,20,85,23,033,100,20,0,0,0,80
10007768,10007768,016965,1,20,85,23,033,100,20,0,0,0,80
10007768,10007768,017172,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,017172,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,017174,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,017174,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,017175,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,017175,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,017176,1,120,67,13,061,94,10,3,9,2,75
10007768,10007768,017617,1,40,65,13,012,90,35,5,10,5,45
10007768,10007768,017627,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,017627,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,017628,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,017628,1,20,60,13,093,90,30,10,15,5,40
10007768,10007768,017629,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,017629,1,15,60,13,094,95,40,5,40,0,10
10007768,10007768,017630,1,10,75,13,079,100,25,0,30,0,45
10007768,10007768,017630,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,017632,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,017632,1,10,70,13,082,80,15,5,15,15,50
10007768,10007768,017634,1,20,70,13,084,95,30,0,10,5,55
10007768,10007768,017634,1,10,80,23,080,100,30,0,20,0,50
10007768,10007768,017698,1,15,60,13,094,95,40,5,40,0,10
10007768,10007768,017698,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,017700,1,55,69,13,053,93,32,4,16,3,44
10007768,10007768,017722,1,80,76,13,052,86,15,8,13,7,57
10007768,10007768,017723,1,25,70,13,031,90,25,0,20,10,45
10007768,10007768,017724,1,25,70,13,031,90,25,0,20,10,45
10007768,10007768,017726,1,25,70,13,031,90,25,0,20,10,45
10007768,10007768,017727,1,40,65,13,012,90,35,5,10,5,45
10007768,10007768,017728,1,25,70,13,031,90,25,0,20,10,45
10007768,10007768,017789,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,017789,1,15,75,13,095,100,10,0,10,0,80
10007768,10007768,017790,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,017790,1,25,65,23,098,100,10,0,10,0,75
10007768,10007768,017791,1,10,70,23,101,85,15,10,10,5,60
10007768,10007768,017791,1,25,50,23,069,95,20,0,10,5,65
10007768,10007768,017792,1,10,70,23,101,85,15,10,10,5,60
10007768,10007768,017792,1,15,75,13,095,100,10,0,10,0,80
