PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10000712,10000712,FDGSM_,1,00
10000712,10000712,FDGSPA,1,00
10000712,10000712,FDGSPT,1,00
10000712,10000712,FDGTHM,1,00
10000712,10000712,FDGYCF,2,00
10000720,10000720,BAC1,1,MC
10000720,10000720,BAC10,1,SW
10000720,10000720,BAC11,1,SW
10000720,10000720,BAC2,1,MC
10000720,10000720,BAC3,1,MC
10000720,10000720,BAC5,1,MC
10000720,10000720,BAC6,2,MC
10000720,10000720,BAC7,1,MC
10000720,10000720,BAC8,1,SW
10000720,10000720,BAC9,1,SW
10000720,10000720,KIS00025,2,MC
10000720,10000720,KIS00109,2,MC
10000720,10000720,KIS00110,2,MC
10000721,10000721,BScAABT,1,01
10000721,10000721,BScAABT,2,01
10000721,10000721,BScBIO,1,01
10000721,10000721,BScEqBM,1,01
10000721,10000721,BScEqBM,2,01
10000721,10000721,BScEqSc,1,01
10000721,10000721,BScEqSc,2,01
10000721,10000721,BScEqSpC,1,01
10000721,10000721,BScEqSpC,2,01
10000721,10000721,BScEqTR,1,01
10000721,10000721,BScEqTR,2,01
10000721,10000721,BScSpC,1,01
10000721,10000721,FDACBT,1,01
10000721,10000721,FDACBT,2,01
10000721,10000721,FDAG,1,01
10000721,10000721,FDAG,2,01
10000721,10000721,FDAMB,1,01
10000721,10000721,FDAMB,2,01
10000721,10000721,FDCM,2,01
10000721,10000721,FDDes,1,01
10000721,10000721,FDDes,2,01
10000721,10000721,FDEqBM,1,01
10000721,10000721,FDEqBM,2,01
10000721,10000721,FDEqSc,1,01
10000721,10000721,FDEqSc,2,01
10000721,10000721,FDEqSpC,1,01
10000721,10000721,FDEqSpC,2,01
10000721,10000721,FDEqTR,1,01
10000721,10000721,FDEqTR,2,01
10000721,10000721,FDEvent,2,01
10000721,10000721,FDFC,1,01
10000721,10000721,FDFlor,1,01
10000721,10000721,FDPC,1,01
10000721,10000721,FDPFS,1,01
10000721,10000721,FDPFS,2,01
10000721,10000721,FDPT,1,01
10000721,10000721,FDPT,2,01
10000721,10000721,FDSpC,1,01
10000721,10000721,FDSpC,2,01
10000747,10000747,BS2521A12,1,10
10000747,10000747,BS2521A12,2,10
10000747,10000747,BS2521B14,1,10
10000747,10000747,BS2521B14,2,10
10000747,10000747,BS2550A14,1,10
10000747,10000747,BS2550A14,2,10
10000747,10000747,BS2611A14,1,10
10000747,10000747,BS3001B15,1,10
10000747,10000747,BS3001B15,2,10
10000747,10000747,BS3001B15P,1,10
10000747,10000747,BS3001B15Z,1,10
10000747,10000747,BS3001B15Z,2,10
10000747,10000747,BS3030A14,1,10
10000747,10000747,BS3030A14,2,10
10000747,10000747,BS3060A15,1,10
10000747,10000747,BS3060A15,2,10
10000747,10000747,BS3060A15P,1,10
10000747,10000747,BS3060A15Z,1,10
10000747,10000747,BS3060A15Z,2,10
10000747,10000747,BS3310A14,1,10
10000747,10000747,BS3310A14,2,10
10000747,10000747,BS3560A15,1,10
10000747,10000747,BS3560A15,2,10
10000747,10000747,EH2210C13,1,10
10000747,10000747,EH2502A12,1,10
10000747,10000747,EH2502A12,2,10
10000747,10000747,EH2510A11,1,10
10000747,10000747,EH2540A11,1,10
10000747,10000747,EH2550A11,1,10
10000747,10000747,EH2560A13,1,10
10000747,10000747,EH2560A13,2,10
10000747,10000747,EH3101A11,1,10
10000747,10000747,EH3101A11,2,10
10000747,10000747,IA2520A11,1,10
10000747,10000747,IA2540A11,1,10
10000747,10000747,IA2540A11,2,10
10000747,10000747,IA2540B11,1,10
10000747,10000747,IA2540B11,2,10
10000747,10000747,IA2540C11,1,10
10000747,10000747,IA2540C11,2,10
10000747,10000747,IA2661A09,1,10
10000747,10000747,IA3000A12,1,10
10000747,10000747,IA3000A12,2,10
10000747,10000747,IA3000A12Z,1,10
10000747,10000747,IA3000A12Z,2,10
10000747,10000747,IA3020A10Z,1,10
10000747,10000747,IA3020A10Z,2,10
10000747,10000747,IA3020A15,1,10
10000747,10000747,IA3070A13,1,10
10000747,10000747,IA3070A13,2,10
10000747,10000747,IA3070A13Z,1,10
10000747,10000747,IA3070A13Z,2,10
10000747,10000747,IA3070B13,1,10
10000747,10000747,IA3070B13,2,10
10000747,10000747,IA3070B13Z,1,10
10000747,10000747,IA3070B13Z,2,10
10000747,10000747,IA3100C12Z,1,10
10000747,10000747,IA3100C12Z,2,10
10000747,10000747,IA3100G07,1,10
10000747,10000747,IA3120A12,1,10
10000747,10000747,IA3120A12,2,10
10000747,10000747,IA3120A12Z,1,10
10000747,10000747,IA3120A12Z,2,10
10000747,10000747,SS2501A09,1,10
10000747,10000747,SS2511A13,1,10
10000747,10000747,SS2511B13,1,10
10000747,10000747,SS2511B13,2,10
10000747,10000747,SS2511C13,1,10
10000747,10000747,SS2511C13,2,10
10000747,10000747,SS2521A14,1,10
10000747,10000747,SS2541A15,1,10
10000747,10000747,SS2541A15,2,10
10000747,10000747,SS2571A12,1,10
10000747,10000747,SS2571A12,2,10
10000747,10000747,SS2588A13,1,10
10000747,10000747,SS2588A13,2,10
10000747,10000747,SS2596A13,1,10
10000747,10000747,SS2596A13,2,10
10000747,10000747,SS2599A11,1,10
10000747,10000747,SS2610B10,1,10
10000747,10000747,SS2650A13,1,10
10000747,10000747,SS2650B13,1,10
10000747,10000747,ST2225A12,1,10
10000747,10000747,ST2225A12,2,10
10000747,10000747,ST2225C12,1,10
10000747,10000747,ST2225C12,2,10
10000747,10000747,ST2225E12,1,10
10000747,10000747,ST2225E12,2,10
10000747,10000747,ST2290A15,1,10
10000747,10000747,ST2290A15,2,10
10000747,10000747,ST2390B15,1,10
10000747,10000747,ST2390B15,2,10
10000747,10000747,ST2570A15,1,10
10000747,10000747,ST2570A15,2,10
10000747,10000747,ST3023A12Z,1,10
10000747,10000747,ST3023A12Z,2,10
10000747,10000747,ST3023B12Z,1,10
10000747,10000747,ST3023B12Z,2,10
10000747,10000747,ST3023C12Z,1,10
10000747,10000747,ST3023C12Z,2,10
10000747,10000747,ST3041A13P,1,10
10000747,10000747,ST3041A13Z,1,10
10000747,10000747,ST3041A13Z,2,10
10000747,10000747,ST3041B13Z,1,10
10000747,10000747,ST3041B13Z,2,10
10000747,10000747,ST3041B15P,1,10
10000747,10000747,ST3041C13P,1,10
10000747,10000747,ST3041C13Z,1,10
10000747,10000747,ST3041C13Z,2,10
10000747,10000747,ST3070A13,1,10
10000747,10000747,ST3070A13,2,10
10000747,10000747,ST3070A13Z,1,10
10000747,10000747,ST3070A13Z,2,10
10000747,10000747,ST3323A12,1,10
10000747,10000747,ST3323A12,2,10
10000747,10000747,ST3323B12,1,10
10000747,10000747,ST3323C12,1,10
10000747,10000747,ST3341A13,1,10
10000747,10000747,ST3341B13,1,10
10000747,10000747,ST3341C13,1,10
10000754,10000754,BH1HE55,1,01
10000754,10000754,BH1HE55,2,01
10000754,10000754,BH1HE61,1,01
10000754,10000754,BH1HE63,1,01
10000754,10000754,BH1HE68,1,01
10000754,10000754,EA1HE114,1,02
10000754,10000754,EA1HE115,1,02
10000754,10000754,EA1HE116,1,02
10000754,10000754,EA1HE117,1,02
10000754,10000754,EM1HE508,1,01
10000754,10000754,EM1HE508,2,01
10000754,10000754,ES1HE01,1,01
10000754,10000754,ES1HE03,1,01
10000754,10000754,ES1HE05,1,01
10000754,10000754,ET1HE548,1,02
10000754,10000754,ET1HE548,2,02
10000754,10000754,ET1HE549,1,02
10000754,10000754,ET1HE549,2,02
10000754,10000754,ET1HE567,1,02
10000754,10000754,IH1HE01,1,02
10000754,10000754,IH1HE01,2,02
10000754,10000754,IH1HE03,1,02
10000754,10000754,IH1HE03,2,02
10000754,10000754,IH1HE07,1,02
10000754,10000754,IH1HE08,1,02
10000754,10000754,MH1HE46,1,03
10000754,10000754,MH1HE47,1,03
10000754,10000754,SM1HE50,1,01
10000754,10000754,SM1HE50,2,01
10000754,10000754,SM1HE77,1,01
10000754,10000754,SM1HE89,1,01
10000754,10000754,SM1HE90,1,01
10000754,10000754,SM1HE92,1,01
10000754,10000754,SM1HE93,1,01
10000754,10000754,SM1HE98,1,01
10000754,10000754,TH1HE144,1,01
10000754,10000754,TH1HE146,1,01
10000754,10000754,TH1HE150,1,01
10000754,10000754,TH1HE151,1,01
10000754,10000754,VA1HE12,1,01
10000754,10000754,VA1HE13,1,01
10000754,10000754,VA1HE14,1,01
10000754,10000754,VG1HE13,1,01
10000754,10000754,VL1HE13,1,01
10000754,10000754,VM1HE01,1,01
10000754,10000754,VM1HE03,1,01
10000754,10000754,VP1HE50,1,01
10000754,10000754,VP1HE51,1,01
10000794,10000794,BP001-HE01,1,DR
10000794,10000794,CP400-HE01,1,DR
10000794,10000794,EG032-HE01,1,DR
10000794,10000794,EG033-HE01,1,DR
10000794,10000794,EY007-HE01,2,DR
10000794,10000794,LT500-HE01,1,DR
10000812,10000812,564226,1,BC
10000812,10000812,564231,1,PP
10000812,10000812,564233,1,BC
10000812,10000812,564233,2,BC
10000812,10000812,564234,1,BC
10000812,10000812,564234,1,SP
10000812,10000812,564234,2,BC
10000812,10000812,564234,2,SP
10000812,10000812,628196,1,BC
10000812,10000812,639897,1,BC
10000812,10000812,666642,1,BC
10000812,10000812,666644,1,BC
10000812,10000812,666644,2,BC
10000812,10000812,666718,1,BC
10000812,10000812,697923,1,BC
10000812,10000812,705618,1,BC
10000820,10000820,FDBBF,1,LA
10000820,10000820,FDCGIAVF,1,NR
10000820,10000820,FDCGIMAF,1,NR
10000820,10000820,FDCONF,1,NR
10000820,10000820,FDEDF,2,NR
10000820,10000820,FDEYP,2,NR
10000820,10000820,FDMDF,2,NR
10000820,10000820,FDMMF,2,NR
10000820,10000820,FDPADF,1,NR
10000820,10000820,HDABF,1,NR
10000824,10000824,BAAAF_VL46,1,BU
10000824,10000824,BAAFFS_L100,1,BU
10000824,10000824,BAAFFS_N420,1,BU
10000824,10000824,BAAFFS_NL31,1,BU
10000824,10000824,BAAFFS_NM41,1,BU
10000824,10000824,BAAFFS_NN13,1,BU
10000824,10000824,BAAFFS_NN41,1,BU
10000824,10000824,BAAFFS_NN43,1,BU
10000824,10000824,BAARCF_C786,1,BU
10000824,10000824,BAAS_N590,1,BU
10000824,10000824,BABSS_N100,1,BU
10000824,10000824,BACAAF_GW4F,1,BU
10000824,10000824,BACOMMF_P900,1,BU
10000824,10000824,BACVAF_W280,1,BU
10000824,10000824,BAEF_Q300,1,BU
10000824,10000824,BAELMS_N506,1,BU
10000824,10000824,BAEMS_N820,1,BU
10000824,10000824,BAFF_T6H3,1,BU
10000824,10000824,BAHF_H4F5,1,BU
10000824,10000824,BAIBMP_BAIBMEP,2,BU
10000824,10000824,BAIHMS_N863,1,BU
10000824,10000824,BAINDS_W242,1,BU
10000824,10000824,BAMCS_N591,1,BU
10000824,10000824,BAMMJF_P500,1,BU
10000824,10000824,BAMPF_PH10,1,BU
10000824,10000824,BAMSWF_W620,1,BU
10000824,10000824,BAPOF_P486,1,BU
10000824,10000824,BAPRS_P210,1,BU
10000824,10000824,BARMS_N240,1,BU
10000824,10000824,BASAF_LL36,1,BU
10000824,10000824,BASCF_H2L9,1,BU
10000824,10000824,BASF_18J3,1,BU
10000824,10000824,BASPDS_H101,1,BU
10000824,10000824,BASPDS_W240,1,BU
10000824,10000824,BASWF_L500,1,BU
10000824,10000824,BATMS_N800,1,BU
10000824,10000824,BATPF_W621,1,BU
10000824,10000824,BSAAFSF_4K2M,1,BU
10000824,10000824,BSAF_J21B,1,BU
10000824,10000824,BSANF_B700,1,BU
10000824,10000824,BSANF_B740,1,BU
10000824,10000824,BSARCF_F400,1,BU
10000824,10000824,BSBSF_C100,1,BU
10000824,10000824,BSCESF_CB69,1,BU
10000824,10000824,BSCOFS_G503,1,BU
10000824,10000824,BSCOFS_G506,1,BU
10000824,10000824,BSCOFS_G550,1,BU
10000824,10000824,BSCOFS_G602,1,BU
10000824,10000824,BSCOFS_G610,1,BU
10000824,10000824,BSCOFS_I120,1,BU
10000824,10000824,BSCSMF_2DA6,1,BU
10000824,10000824,BSCYNF_B702,1,BU
10000824,10000824,BSCYNF_B730,1,BU
10000824,10000824,BSDES_H100,1,BU
10000824,10000824,BSEVSF_D449,1,BU
10000824,10000824,BSEWCF_CD14,1,BU
10000824,10000824,BSFBF_F3B7,1,BU
10000824,10000824,BSFIF_F401,1,BU
10000824,10000824,BSFSCF_F413,1,BU
10000824,10000824,BSGF_F800,1,BU
10000824,10000824,BSGPS_I610,1,BU
10000824,10000824,BSGTS_G601,1,BU
10000824,10000824,BSMATS_J932,1,BU
10000824,10000824,BSMNF_B701,1,BU
10000824,10000824,BSMNF_B761,1,BU
10000824,10000824,BSMSPS_W390,1,BU
10000824,10000824,BSMS_N504,1,BU
10000824,10000824,BSMWF_B720,1,BU
10000824,10000824,BSNF_B400,1,BU
10000824,10000824,BSOTF_B930,1,BU
10000824,10000824,BSPF_C800,1,BU
10000824,10000824,BSPSF_86G3,1,BU
10000824,10000824,BSPTF_B160,1,BU
10000824,10000824,BSSDAGF_GG74,1,BU
10000824,10000824,BSSDCSS_C600,1,BU
10000824,10000824,BSSMGS_N2C6,1,BU
10000824,10000824,BSSMS_N290,1,BU
10000824,10000824,BSSPCSS_CX81,1,BU
10000824,10000824,BSSTF_846W,1,BU
10000824,10000824,DHODPF_B991,1,BU
10000824,10000824,LLBLFS_M100,1,BU
10000824,10000824,MAFAFF_N420,1,BU
10000824,10000824,MDPDF_3LD4,1,BU
10000824,10000824,MEES_H105,1,BU
10000824,10000824,MLEF_K284,1,BU
10000824,10000824,MNNF_R421,1,BU
10000825,10000825,B7FDART1Q7,1,01
10000825,10000825,B7FDBUS1Q7,1,01
10000825,10000825,B7FDFILM1Q7,1,01
10000825,10000825,B7FDHTO1Q7,1,01
10000825,10000825,B7FFSPO1Q7,1,01
10000825,10000825,B7HNDPU1Q7,1,01
10000833,10007802,NFCDLBWC,1,WK
10000840,10000840,BAAD5000,1,MC
10000840,10000840,BAAT6001,1,MC
10000840,10000840,BAAT6001AD,1,MC
10000840,10000840,BAAT6001B,2,MC
10000840,10000840,BAAT6001FA,1,MC
10000840,10000840,BAAT6004A,1,MC
10000840,10000840,BAAT6004B,2,MC
10000840,10000840,BAAT6005A,1,MC
10000840,10000840,BAAT6005B,2,MC
10000840,10000840,BAAT6007,2,MC
10000840,10000840,BAAT6007B,1,MC
10000840,10000840,BAAT6008,2,MC
10000840,10000840,BAAT6008B,1,MC
10000840,10000840,BAAT6009,1,MC
10000840,10000840,BAAT6009B,2,MC
10000840,10000840,BAMP5MED,1,MC
10000840,10000840,BAMP5MUS,1,MC
10000840,10000840,BAMP5PER,1,MC
10000840,10000840,BAMP5PRD,1,MC
10000840,10000840,BBAH5001,1,MC
10000840,10000840,BBAH5003,1,MC
10000840,10000840,BBAH5004,1,MC
10000840,10000840,BBAH5005,1,MC
10000840,10000840,BBAH5006,1,MC
10000840,10000840,BBAT6001A,1,MC
10000840,10000840,BBAT6005A,1,MC
10000840,10000840,BDAT5001A,1,MC
10000840,10000840,BDAT5001B,2,MC
10000840,10000840,BDAT6001A,1,MC
10000840,10000840,BDAT6001B,2,MC
10000840,10000840,BDAT6002,2,MC
10000840,10000840,BDAT6002B,1,MC
10000840,10000840,BDAT6003,2,MC
10000840,10000840,BDAT6003B,1,MC
10000840,10000840,BDAT6004A,1,MC
10000840,10000840,BDAT6004B,2,MC
10000840,10000840,BFAH5000,1,MC
10000840,10000840,BFAT6001A,1,MC
10000840,10000840,BFAT6001B,2,MC
10000840,10000840,BFAT6002A,1,MC
10000840,10000840,BFAT6002B,2,MC
10000840,10000840,BFAT6003A,1,MC
10000840,10000840,BFAT6003B,2,MC
10000840,10000840,BFAT6004A,1,MC
10000840,10000840,BFAT6004B,2,MC
10000840,10000840,FSAH5002,1,MC
10000840,10000840,FSAT6001A,1,MC
10000840,10000840,FSAT6001B,2,MC
10000840,10000840,FSAT6002A,1,MC
10000840,10000840,FSAT6002B,2,MC
10000840,10000840,HGAH5001,1,MC
10000840,10000840,HLAH5004,1,MC
10000840,10000840,HLAH5007,1,MC
10000840,10000840,TAAT5001,1,MC
10000840,10000840,TAAT6001,1,MC
10000840,10000840,TAAT6003,1,MC
10000840,10000840,TAAT6003B,2,MC
10000840,10000840,TAAT6004,1,MC
10000840,10000840,TAAT6004B,2,MC
10000840,10000840,TAAT6005,1,MC
10000840,10000840,TBAT6001,1,MC
10000840,10000840,TBAT6001B,2,MC
10000840,10000840,TBAT6002,1,MC
10000840,10000840,TBAT6002B,2,MC
10000840,10000840,TBAT6003,1,MC
10000840,10000840,TCAT6001B,2,MC
10000840,10000840,TEAT5001A,1,MC
10000840,10000840,TEAT5001B,2,MC
10000840,10000840,TEAT6002A,1,MC
10000840,10000840,TEAT6003,1,MC
10000840,10000840,WAAH5003,1,MC
10000840,10000840,WAAH5004,1,MC
10000840,10000840,WBAH5001,1,MC
10000840,10000840,WBAH5003,1,MC
10000840,10000840,YBAH500A,1,MC
10000840,10000840,YCAT5001A,1,MC
10000840,10000840,YCAT5001B,2,MC
10000840,10000840,YDAT5001B,2,MC
10000840,10000840,YDAT6001A,1,MC
10000840,10000840,YFAT5001,2,MC
10000840,10000840,YFAT5001B,1,MC
10000840,10000840,YFAT5002,2,MC
10000840,10000840,YFAT5002B,1,MC
10000840,10000840,YFAT5003,2,MC
10000840,10000840,YFAT5003B,1,MC
10000878,10000878,00245988,1,SC
10000878,10000878,00245988,2,SC
10000878,10000878,00245989,1,SC
10000878,10000878,00245989,2,SC
10000878,10000878,00245990,1,SC
10000878,10000878,00245990,2,SC
10000878,10000878,00246152,1,SC
10000878,10000878,00246152,2,SC
10000878,10000878,00246454,1,SC
10000878,10000878,00246454,2,SC
10000878,10000878,00300114,1,SC
10000878,10000878,00300114,2,SC
10000878,10000878,00300115,1,SC
10000878,10000878,00300115,2,SC
10000878,10000878,00300116,1,SC
10000878,10000878,00300116,2,SC
10000878,10000878,00301490,1,SC
10000878,10000878,00301490,2,SC
10000878,10000878,00301499,1,SC
10000878,10000878,00301499,2,SC
10000878,10000878,1511,1,CC
10000878,10000878,1516,1,BC
10000878,10000878,1728,1,CC
10000878,10000878,1847,1,BC
10000878,10000878,1847,2,BC
10000878,10000878,1917,1,CC
10000878,10000878,1917,2,CC
10000878,10000878,1918,1,BC
10000878,10000878,2119,1,BC
10000878,10000878,2124,1,CC
10000878,10000878,2208,1,BC
10000878,10000878,2208,2,BC
10000878,10000878,2257,1,CC
10000878,10000878,296,1,CC
10000878,10000878,296,2,CC
10000878,10000878,299,1,CC
10000878,10000878,OU005-BA,1,SC
10000878,10000878,OU005-BA,2,SC
10000878,10000878,OU017-BA,1,SC
10000878,10000878,OU017-BA,2,SC
10000878,10000878,OU018-FD,1,SC
10000878,10000878,OU018-FD,2,SC
10000878,10000878,OU019-BA,1,SC
10000878,10000878,OU019-BA,2,SC
10000878,10000878,OU020-FD,1,SC
10000878,10000878,OU020-FD,2,SC
10000878,10000878,OU022-FD,1,SC
10000878,10000878,OU022-FD,2,SC
10000878,10000878,OU026-BA,1,SC
10000878,10000878,OU026-BA,2,SC
10000886,10000886,H1CC008GUU,1,KG
10000886,10000886,H1CC009GUU,1,KG
10000886,10000886,H1EA007MAU,1,KM
10000886,10000886,H1EA008MUU,1,KM
10000886,10000886,H1EA017GUU,1,KG
10000886,10000886,H1EA018GUU,1,KG
10000886,10000886,H2EA004GAU,1,KG
10000886,10000886,H2EA006GAU,1,KG
10000886,10000886,H2EA007GAU,1,KG
10000886,10000886,H2EA008GAU,1,KG
10000886,10000886,H2EA009GAU,1,KG
10000886,10000886,H2EA020GUU,1,KG
10000886,10000886,H2EA021GUU,1,KG
10000886,10000886,H2EA023GAU,1,KG
10000886,10000886,H3EA001GUU,1,KG
10000886,10000886,H3EA004GUU,1,KG
10000886,10000886,H3EA008GUU,1,KG
10000886,10000886,H3EA010GUU,1,KG
10000886,10000886,H3EA011GUU,1,KG
10000886,10000886,H3EA014GUU,1,KG
10000886,10000886,H6EA003GUU,1,KG
10000886,10000886,H6FS001MUU,1,KH
10000886,10000886,H7EA001GUU,1,KG
10000886,10000886,H7EA002FUU,1,KF
10000886,10000886,H7EA003FUU,1,KF
10000886,10000886,H7EA004GUU,1,KG
10000886,10000886,H7EA005GUU,1,KG
10000886,10000886,H7EA006GUU,1,KG
10000886,10000886,H7EA007FUU,1,KF
10000886,10000886,H7EA008FUU,1,KF
10000886,10000886,H7EA009FUU,1,KF
10000886,10000886,H8CC002GUU,1,KG
10000886,10000886,H8EA004EUU,1,KH
10000886,10000886,H8EA005EUU,1,KG
10000886,10000886,H8EA007EUU,1,KM
10000886,10000886,H8EA008GUU,1,KG
10000886,10000886,H8EA009GUU,1,KG
10000886,10000886,H8EA010EUU,1,KG
10000886,10000886,H8EA011EUU,1,KG
10000886,10000886,H8EA013EUU,1,KG
10000886,10000886,H8EA015MUU,1,KM
10000886,10000886,J1EG003MUU,1,KM
10000886,10000886,J1EG004MUU,1,KM
10000886,10000886,J1EG005MUU,1,KM
10000886,10000886,J1EG007MUU,1,KM
10000886,10000886,J1EG008MUU,1,KM
10000886,10000886,J1EG009MUU,1,KM
10000886,10000886,J1EG011MUU,1,KM
10000886,10000886,J1EG012MUU,1,KM
10000886,10000886,J1EG013MUU,1,KM
10000886,10000886,J1EG014MUU,1,KM
10000886,10000886,J1EG015MUU,1,KM
10000886,10000886,J1EG016MUU,1,KM
10000886,10000886,J1EG017MUU,1,KM
10000886,10000886,J1EG018MUU,1,KM
10000886,10000886,J1EG020MUU,1,KM
10000886,10000886,J1EG021MUU,1,KM
10000886,10000886,J1EG023MDU,2,KM
10000886,10000886,J1EL001MUU,1,KM
10000886,10000886,J1EL002MUU,1,KM
10000886,10000886,J1EL003MUU,1,KM
10000886,10000886,J2EA001EUU,1,KE
10000886,10000886,J2EA002EUU,1,KE
10000886,10000886,J2EA015EUU,1,KE
10000886,10000886,J2EA017EUU,1,KE
10000886,10000886,J2EA028EUU,1,KE
10000886,10000886,J4CA003MUU,1,KM
10000886,10000886,J4CE001MUU,1,KM
10000886,10000886,J4CE002MUU,1,KM
10000886,10000886,J4CE003MUU,1,KM
10000886,10000886,J4EA008MUU,1,KM
10000886,10000886,J4EA014MUU,1,KM
10000886,10000886,J4ED003MUU,1,KM
10000886,10000886,J4ED004MUU,1,KM
10000886,10000886,J4EG006MUU,1,KM
10000886,10000886,J4EG007MUU,1,KM
10000886,10000886,J4EG011MUU,1,KM
10000886,10000886,J4EG018MUU,1,KM
10000886,10000886,J4EG024MUU,1,KM
10000886,10000886,J4EG025MUU,1,KM
10000886,10000886,J4EG027MUU,1,KM
10000886,10000886,J4EG028MUU,1,KM
10000886,10000886,J4EG029MUU,1,KM
10000886,10000886,J4EG030MUU,1,KM
10000886,10000886,J4EG031MUU,1,KM
10000886,10000886,J4EG039MUU,1,KM
10000886,10000886,J4FS001MUU,1,KH
10000886,10000886,K1DA001EUU,1,KE
10000886,10000886,K1EA006EUU,1,KE
10000886,10000886,K1EA011EUU,1,KE
10000886,10000886,K1EA014EUU,1,KE
10000886,10000886,K1EG003EUU,1,KE
10000886,10000886,K1EG009EUU,1,KE
10000886,10000886,K2DA006FUU,1,KF
10000886,10000886,K2DA053FUU,1,KF
10000886,10000886,K2DA054FUU,1,KF
10000886,10000886,K2DA079FUU,1,KF
10000886,10000886,K2DA080FUU,1,KF
10000886,10000886,K2EA014FUU,1,KF
10000886,10000886,K2EA019FDU,2,KF
10000886,10000886,K2EA041FUU,2,KF
10000886,10000886,K2EA042FUU,2,KF
10000886,10000886,K2EA043FUU,2,KF
10000886,10000886,K2EA044FUU,2,KF
10000886,10000886,K2EA048FUU,1,KF
10000886,10000886,K3EA019FUU,1,KF
10000886,10000886,K3EA020FUU,1,KF
10000886,10000886,K3EA021FUU,1,KF
10000886,10000886,K3EA031FUU,1,KF
10000886,10000886,K3EA032FUU,1,KF
10000886,10000886,K7EA004EUU,1,KE
10000886,10000886,K7EG003EUU,1,KE
10000886,10000886,L1EA005FUU,1,KF
10000886,10000886,L1EA006FUU,1,KF
10000886,10000886,L1EA012FUU,1,KF
10000886,10000886,L1EA023FUU,1,KF
10000886,10000886,L1EA027FUU,1,KF
10000886,10000886,L1EA028FUU,1,KF
10000886,10000886,L1EA029FUU,1,KF
10000886,10000886,L1EA032MUU,1,KF
10000886,10000886,L1EG001FUU,1,KF
10000886,10000886,L1EG002FUU,1,KF
10000886,10000886,L1EG003FUU,1,KF
10000886,10000886,L2EG001EUU,1,KE
10000886,10000886,L2EG002EUU,1,KE
10000886,10000886,L2EG015EDU,2,KE
10000886,10000886,L3EG021IUU,1,KE
10000886,10000886,L3EG029IUU,1,KF
10000886,10000886,L3EG032EUU,1,KF
10000886,10000886,L3EG033EUU,1,KF
10000886,10000886,L3EG034EUU,1,KF
10000886,10000886,L3FR007FUU,1,KF
10000886,10000886,L7EG001EUU,1,KF
10000886,10000886,P1CA001MUU,1,KM
10000886,10000886,P1CA008MUU,1,KM
10000886,10000886,P1CA011MUU,1,KM
10000886,10000886,P1CA026MUU,1,KM
10000886,10000886,P1ED001MUU,1,KM
10000886,10000886,P1ED011MUU,1,KM
10000886,10000886,P1ED026MUU,1,KM
10000886,10000886,P1ED027MUU,1,KM
10000886,10000886,P1EG028MAU,1,KM
10000886,10000886,P1EG029MUU,1,KM
10000886,10000886,P1EG031MUU,1,KM
10000886,10000886,P2CA001MUU,1,KM
10000886,10000886,P2EA001MUU,1,KM
10000886,10000886,P2EA002MUU,1,KM
10000886,10000886,P2ED001MUU,1,KM
10000886,10000886,P2ED008MUU,1,KM
10000886,10000886,P2EG001MUU,1,KM
10000886,10000886,P2EG002MUU,1,KM
10000886,10000886,P2EG003MUU,1,KM
10000886,10000886,P2EG003MUU,2,KM
10000886,10000886,P2EG004MUU,1,KM
10000886,10000886,P2EG005MUU,1,KM
10000886,10000886,P2EG005MUU,2,KM
10000886,10000886,P2EG008MUU,1,KM
10000886,10000886,P2EG008MUU,2,KM
10000886,10000886,P2EG010MUU,1,KM
10000886,10000886,P2EG013MUU,1,KM
10000886,10000886,P3CB001MUU,1,KM
10000886,10000886,P3CF001MUU,1,KM
10000886,10000886,P3EG003MUU,1,KM
10000886,10000886,P3EG006MUU,1,KM
10000886,10000886,P3EG020MUU,1,KM
10000886,10000886,P3EG021MUU,1,KM
10000886,10000886,P3EG022MUU,1,KM
10000886,10000886,P8CA002MUU,1,KM
10000886,10000886,P8CA003MUU,1,KM
10000886,10000886,P8CG001MDU,1,KM
10000886,10000886,P8CH001MUU,1,KM
