PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ACCTYPE,ACCDEPEND,ACCDEPENDURL,ACCDEPENDURLW
10003678,10003678,BSHSUSCCF3BUS01,1,01103,0,,
10003678,10003678,BSHSUSCEB1CEB01,1,08103,0,,
10003678,10003678,BSHSUSCEB1CEB01,1,03003,0,,
10003678,10003678,BSHSUSCEB1CEB01,1,09303,0,,
10003678,10003678,BSHSUSCEB1CEB01,1,10003,0,,
10003678,10003678,BSHSUSCOM3BUS01,1,01103,0,,
10003678,10003678,BSHSUSCSC1CSC01,1,01101,0,,
10003678,10003678,BSHSUSCSC1CSC01,1,01110,0,,
10003678,10003678,BSHSUSCSG1CSG01,1,01101,0,,
10003678,10003678,BSHSUSCSG1CSG01,1,01110,0,,
10003678,10003678,BSHSUSFMA3BUS01,1,08602,0,,
10003678,10003678,BSHSUSGTE1GTE01,1,01101,0,,
10003678,10003678,BSHSUSGTE1GTE01,1,01110,0,,
10003678,10003678,BSHSUSINS1INS01,1,01101,0,,
10003678,10003678,BSHSUSINS1INS01,1,01110,0,,
10003678,10003678,BSHSUSISB1ISB01,1,01101,0,,
10003678,10003678,BSHSUSISB1ISB01,1,01110,0,,
10003678,10003678,BSHSUSMAS1MAS01,1,08602,0,,
10003678,10003678,BSHSUSMAT3BUS01,1,08602,0,,
10003678,10003678,BSHSUSMTH1MTH01,1,08602,0,,
10003678,10003678,BSHSUSNCO1NCO01,1,01101,0,,
10003678,10003678,BSHSUSNCO1NCO01,1,01110,0,,
10003678,10003678,BSHSUSNHN1NHN01,1,00301,0,,
10003678,10003678,BSHSUSQSC1QSC01,1,02801,0,,
10003678,10003678,BSHSUSQSC1QSC01,1,12201,0,,
10003678,10003678,BSHSUSREM1REM01,1,12201,0,,
10003678,10003678,BSHSUSSEN1SEN01,1,01101,0,,
10003678,10003678,BSHSUSSEN1SEN01,1,01110,0,,
10003678,10003678,BSHSUSSSC1SSC02,1,01801,0,,
10003678,10003678,BSHUFACT1ACT01,1,08602,0,,
10003678,10003678,BSHUFACT1ACT01,2,08602,0,,
10003678,10003678,BSHUFAEB1AEB01,1,11603,0,,
10003678,10003678,BSHUFAEB1AEB01,2,11603,0,,
10003678,10003678,BSHUFAEE1AEE03,1,11603,0,,
10003678,10003678,BSHUFAIE1AIE01,1,11603,0,,
10003678,10003678,BSHUFAIE1AIE09,1,11603,0,,
10003678,10003678,BSHUFAIE1AIE10,1,11603,0,,
10003678,10003678,BSHUFAMS1AMS02,1,08602,0,,
10003678,10003678,BSHUFAMS1AMS02,2,08602,0,,
10003678,10003678,BSHUFAMS1AMS03,1,08602,0,,
10003678,10003678,BSHUFBCH1BCH01,1,13402,0,,
10003678,10003678,BSHUFBCH1BCH01,2,13402,0,,
10003678,10003678,BSHUFBCH1BCH03,1,13402,0,,
10003678,10003678,BSHUFBCM1BCM01,1,09303,0,,
10003678,10003678,BSHUFBCM1BCM01,1,10003,0,,
10003678,10003678,BSHUFBCM1BCM01,1,02801,0,,
10003678,10003678,BSHUFBCM1BCM01,1,03003,0,,
10003678,10003678,BSHUFBCM1BCM01,1,08103,0,,
10003678,10003678,BSHUFBCM1BCM01,2,02801,0,,
10003678,10003678,BSHUFBCM1BCM01,2,03003,0,,
10003678,10003678,BSHUFBCM1BCM01,2,08103,0,,
10003678,10003678,BSHUFBCM1BCM01,2,09303,0,,
10003678,10003678,BSHUFBCM1BCM01,2,10003,0,,
10003678,10003678,BSHUFBMS1BMS01,1,07301,0,,
10003678,10003678,BSHUFBMS1BMS01,2,07301,0,,
10003678,10003678,BSHUFBMS1BMS02,1,07301,0,,
10003678,10003678,BSHUFBSC1BSC01,1,13402,0,,
10003678,10003678,BSHUFBSC1BSC01,2,13402,0,,
10003678,10003678,BSHUFBSC1BSC06,1,13402,0,,
10003678,10003678,BSHUFBSU1BSU01,1,02801,0,,
10003678,10003678,BSHUFBSU1BSU01,1,12201,0,,
10003678,10003678,BSHUFBSU1BSU01,2,02801,0,,
10003678,10003678,BSHUFBSU1BSU01,2,12201,0,,
10003678,10003678,BSHUFCCF3BUS01,1,01103,0,,
10003678,10003678,BSHUFCCF3BUS01,2,01103,0,,
10003678,10003678,BSHUFCCF3BUS02,1,01103,0,,
10003678,10003678,BSHUFCEB1CEB01,1,03003,0,,
10003678,10003678,BSHUFCEB1CEB01,1,08103,0,,
10003678,10003678,BSHUFCEB1CEB01,1,10003,0,,
10003678,10003678,BSHUFCEB1CEB01,1,09303,0,,
10003678,10003678,BSHUFCEB1CEB01,2,03003,0,,
10003678,10003678,BSHUFCEB1CEB01,2,09303,0,,
10003678,10003678,BSHUFCEB1CEB01,2,08103,0,,
10003678,10003678,BSHUFCEB1CEB01,2,10003,0,,
10003678,10003678,BSHUFCEE1CEE03,1,03003,0,,
10003678,10003678,BSHUFCEE1CEE03,1,10003,0,,
10003678,10003678,BSHUFCEE1CEE03,1,09303,0,,
10003678,10003678,BSHUFCEE1CEE03,1,08103,0,,
10003678,10003678,BSHUFCOM3BSM01,1,01103,0,,
10003678,10003678,BSHUFCOM3BUS01,1,01103,0,,
10003678,10003678,BSHUFCOM3BUS01,2,01103,0,,
10003678,10003678,BSHUFCSC1CSC01,1,01101,0,,
10003678,10003678,BSHUFCSC1CSC01,1,01110,0,,
10003678,10003678,BSHUFCSC1CSC01,2,01101,0,,
10003678,10003678,BSHUFCSC1CSC01,2,01110,0,,
10003678,10003678,BSHUFCSC1CSC02,1,01101,0,,
10003678,10003678,BSHUFCSC1CSC02,1,01110,0,,
10003678,10003678,BSHUFCSG1CSG01,1,01101,0,,
10003678,10003678,BSHUFCSG1CSG01,1,01110,0,,
10003678,10003678,BSHUFCSG1CSG01,2,01101,0,,
10003678,10003678,BSHUFCSG1CSG01,2,01110,0,,
10003678,10003678,BSHUFCSG1CSG02,1,01101,0,,
10003678,10003678,BSHUFCSG1CSG02,1,01110,0,,
10003678,10003678,BSHUFFMA3BUS01,1,08602,0,,
10003678,10003678,BSHUFFMA3BUS01,2,08602,0,,
10003678,10003678,BSHUFFMA3BUS03,1,08602,0,,
10003678,10003678,BSHUFGLO1GLO01,1,06801,0,,
10003678,10003678,BSHUFGLO1GLO01,2,06801,0,,
10003678,10003678,BSHUFGLO1GLO02,1,06801,0,,
10003678,10003678,BSHUFGTE1GTE01,1,01101,0,,
10003678,10003678,BSHUFGTE1GTE01,1,01110,0,,
10003678,10003678,BSHUFGTE1GTE01,2,01110,0,,
10003678,10003678,BSHUFGTE1GTE01,2,01101,0,,
10003678,10003678,BSHUFGTE1GTE02,1,01101,0,,
10003678,10003678,BSHUFGTE1GTE02,1,01110,0,,
10003678,10003678,BSHUFINS1INS02,1,01101,0,,
10003678,10003678,BSHUFINS1INS02,1,01110,0,,
10003678,10003678,BSHUFINS1INS02,2,01101,0,,
10003678,10003678,BSHUFINS1INS02,2,01110,0,,
10003678,10003678,BSHUFINS1INS03,1,01101,0,,
10003678,10003678,BSHUFINS1INS03,1,01110,0,,
10003678,10003678,BSHUFISB1ISB01,1,01101,0,,
10003678,10003678,BSHUFISB1ISB01,1,01110,0,,
10003678,10003678,BSHUFISB1ISB01,2,01101,0,,
10003678,10003678,BSHUFISB1ISB01,2,01110,0,,
10003678,10003678,BSHUFISB1ISB02,1,01101,0,,
10003678,10003678,BSHUFISB1ISB02,1,01110,0,,
10003678,10003678,BSHUFMAS1MAS01,1,08602,0,,
10003678,10003678,BSHUFMAS1MAS01,2,08602,0,,
10003678,10003678,BSHUFMAS1MAS02,1,08602,0,,
10003678,10003678,BSHUFMAT3BUS01,1,08602,0,,
10003678,10003678,BSHUFMAT3BUS01,2,08602,0,,
10003678,10003678,BSHUFMTH1MTH02,1,08602,0,,
10003678,10003678,BSHUFMTH1MTH02,2,08602,0,,
10003678,10003678,BSHUFMTH1MTH03,1,08602,0,,
10003678,10003678,BSHUFNCO1NCO01,1,01101,0,,
10003678,10003678,BSHUFNCO1NCO01,1,01110,0,,
10003678,10003678,BSHUFNCO1NCO01,2,01101,0,,
10003678,10003678,BSHUFNCO1NCO01,2,01110,0,,
10003678,10003678,BSHUFNCO1NCO02,1,01101,0,,
10003678,10003678,BSHUFNCO1NCO02,1,01110,0,,
10003678,10003678,BSHUFNHN1NHN01,1,00301,0,,
10003678,10003678,BSHUFNHN1NHN01,2,00301,0,,
10003678,10003678,BSHUFNHN1NHN02,1,00301,0,,
10003678,10003678,BSHUFPSY1PSY01,1,02001,0,,
10003678,10003678,BSHUFPSY1PSY01,2,02001,0,,
10003678,10003678,BSHUFPSY3BUS02,1,02001,0,,
10003678,10003678,BSHUFPSY3BUS02,2,02001,0,,
10003678,10003678,BSHUFPSY3CRI01,1,02001,0,,
10003678,10003678,BSHUFPSY3CRI01,2,02001,0,,
10003678,10003678,BSHUFPSY3CRW01,1,02001,0,,
10003678,10003678,BSHUFPSY3CRW01,2,02001,0,,
10003678,10003678,BSHUFPSY3DRA01,1,02001,0,,
10003678,10003678,BSHUFPSY3DRA01,2,02001,0,,
10003678,10003678,BSHUFPSY3ELL01,1,02001,0,,
10003678,10003678,BSHUFPSY3ELL01,2,02001,0,,
10003678,10003678,BSHUFPSY3FRE01,1,02001,0,,
10003678,10003678,BSHUFPSY3FRE01,2,02001,0,,
10003678,10003678,BSHUFPSY3HIS01,1,02001,0,,
10003678,10003678,BSHUFPSY3HIS01,2,02001,0,,
10003678,10003678,BSHUFPSY3HMR01,1,02001,0,,
10003678,10003678,BSHUFPSY3HMR01,2,02001,0,,
10003678,10003678,BSHUFPSY3IRE01,1,02001,0,,
10003678,10003678,BSHUFPSY3IRE01,2,02001,0,,
10003678,10003678,BSHUFPSY3JOU01,1,02001,0,,
10003678,10003678,BSHUFPSY3JOU01,2,02001,0,,
10003678,10003678,BSHUFPSY3MCO01,1,02001,0,,
10003678,10003678,BSHUFPSY3MCO01,2,02001,0,,
10003678,10003678,BSHUFPSY3POL01,1,02001,0,,
10003678,10003678,BSHUFPSY3POL01,2,02001,0,,
10003678,10003678,BSHUFPSY3SOC01,1,02001,0,,
10003678,10003678,BSHUFPSY3SOC01,2,02001,0,,
10003678,10003678,BSHUFPSY3TBM01,1,02001,0,,
10003678,10003678,BSHUFPSY3TBM01,2,02001,0,,
10003678,10003678,BSHUFQSC1QSC01,1,02801,0,,
10003678,10003678,BSHUFQSC1QSC01,1,12201,0,,
10003678,10003678,BSHUFQSC1QSC01,2,02801,0,,
10003678,10003678,BSHUFQSC1QSC01,2,12201,0,,
10003678,10003678,BSHUFREM1REM01,1,12201,0,,
10003678,10003678,BSHUFREM1REM01,2,12201,0,,
10003678,10003678,BSHUFSEN1SEN01,1,01101,0,,
10003678,10003678,BSHUFSEN1SEN01,1,01110,0,,
10003678,10003678,BSHUFSEN1SEN01,2,01101,0,,
10003678,10003678,BSHUFSEN1SEN01,2,01110,0,,
10003678,10003678,BSHUFSEN1SEN02,1,01101,0,,
10003678,10003678,BSHUFSEN1SEN02,1,01110,0,,
10003678,10003678,BSHUFSSC1SSC04,1,01801,0,,
10003678,10003678,BSHUFSSC1SSC04,2,01801,0,,
10003678,10003678,BSHUFSSC1SSC05,1,01801,0,,
10003678,10003678,BSHVSUWACF1ACF02,1,00601,0,,
10003678,10003678,BSHVSUWACF1ACF02,1,00901,0,,
10003678,10003678,BSHVSUWACF1ACF02,1,07501,0,,
10003678,10003678,BSHVSUWBSM1BSM03,1,00901,0,,
10003678,10003678,BSHVSUWBSM1BSM03,1,04401,0,,
10003678,10003678,BSHVSUWIBU1IBU03,1,00901,0,,
10003678,10003678,BSHVSUWIBU1IBU03,1,04401,0,,
10003678,10003678,BSHVSUWIBU1IBU03,1,17101,0,,
10003678,10003678,BSHVSUWMAD1MAD03,1,00901,0,,
10003678,10003678,BSHVSUWMAD1MAD03,1,03501,0,,
10003678,10003678,BSHVSUWMAD1MAD03,1,04401,0,,
10003678,10003678,MENGSUSAEA1AEA01,1,11601,0,,
10003678,10003678,MENGSUSAEE1AEE01,1,11601,0,,
10003678,10003678,MENGSUSMEE1MEE01,1,09901,0,,
10003678,10003678,MENGUFAEE1AEE01,1,11601,0,,
10003678,10003678,MENGUFEAS1EAS01,1,11601,0,,
10003678,10003678,MENGUFMEE1MEE02,1,09901,0,,
10003678,10003678,MPHARMUFPCY1PCY02,1,06201,0,,
10003678,10003678,MPHARMUFPCY1PCY03,1,06201,0,,
10003854,10003854,BA010,1,13101,0,,
10003861,10003861,ACCOU,1,00601,1,http://courses.leedsmet.ac.uk/accountingandfinance,
10003861,10003861,ACCOU,1,03401,1,http://courses.leedsmet.ac.uk/accountingandfinance,
10003861,10003861,ACCOU,1,07501,1,http://courses.leedsmet.ac.uk/accountingandfinance,
10003861,10003861,ACCOU,2,00601,1,http://courses.leedsmet.ac.uk/accountingandfinance,
10003861,10003861,ACCOU,2,03401,1,http://courses.leedsmet.ac.uk/accountingandfinance,
10003861,10003861,ACCOU,2,07501,1,http://courses.leedsmet.ac.uk/accountingandfinance,
10003861,10003861,ARCHA,1,00102,0,,
10003861,10003861,ARCHA,1,12102,0,,
10003861,10003861,ARCHA,2,00102,0,,
10003861,10003861,ARCHA,2,12102,0,,
10003861,10003861,ARCHT,1,02701,0,,
10003861,10003861,ARCHT,2,02701,0,,
10003861,10003861,BAFLM,1,10101,0,,
10003861,10003861,BAFLM,2,10101,0,,
10003861,10003861,BAHPR,1,03801,0,,
10003861,10003861,BAJLN,1,02101,0,,
10003861,10003861,BALAD,1,10201,0,,
10003861,10003861,BALAD,2,10201,0,,
10003861,10003861,BAMAM,1,03501,0,,
10003861,10003861,BAMAM,2,03501,0,,
10003861,10003861,BAMKT,1,03501,0,,
10003861,10003861,BAMKT,2,03501,0,,
10003861,10003861,BAMPP,1,10101,0,,
10003861,10003861,BAMPP,2,10101,0,,
10003861,10003861,BAUEN,1,10101,0,,
10003861,10003861,BAUEN,2,10101,0,,
10003861,10003861,BBHRM,1,03601,0,,
10003861,10003861,BBHRM,2,03601,0,,
10003861,10003861,BCDAP,1,15301,0,,
10003861,10003861,BCDAP,2,15301,0,,
10003861,10003861,BEBSE,1,04003,0,,
10003861,10003861,BEBSE,2,04003,0,,
10003861,10003861,BHBMT,1,04401,0,,
10003861,10003861,BHBMT,2,04401,0,,
10003861,10003861,BHMSP,1,10101,0,,
10003861,10003861,BHSET,1,16101,0,,
10003861,10003861,BIOMS,1,13401,0,,
10003861,10003861,BIOMS,2,13401,0,,
10003861,10003861,BIOR1,1,13401,0,,
10003861,10003861,BIOR1,2,13401,0,,
10003861,10003861,BIOR2,1,13401,0,,
10003861,10003861,BIOR2,2,13401,0,,
10003861,10003861,BIOR3,1,13401,0,,
10003861,10003861,BIOR3,2,13401,0,,
10003861,10003861,BSANR,1,11102,0,,
10003861,10003861,BSBIT,1,01101,0,,
10003861,10003861,BSCEH,1,02901,0,,
10003861,10003861,BSCEH,2,02901,0,,
10003861,10003861,BSCFS,1,01101,0,,
10003861,10003861,BSCFS,1,01105,0,,
10003861,10003861,BSCFS,1,01107,0,,
10003861,10003861,BSCNU,1,00301,0,,
10003861,10003861,BSMHN,1,11103,0,,
10003861,10003861,BSSLT,1,06915,0,,
10003861,10003861,BSSLT,1,11901,0,,
10003861,10003861,BUISU,1,12201,0,,
10003861,10003861,BUISU,2,12201,0,,
10003861,10003861,BUSST,1,04401,0,,
10003861,10003861,BUSST,2,04401,0,,
10003861,10003861,CIVIL,1,03003,0,,
10003861,10003861,CIVIL,1,08103,0,,
10003861,10003861,CIVIL,1,09302,0,,
10003861,10003861,CIVIL,1,10003,0,,
10003861,10003861,CIVIL,2,08103,0,,
10003861,10003861,CIVIL,2,09302,0,,
10003861,10003861,CIVIL,2,10003,0,,
10003861,10003861,CIVIL,2,03003,0,,
10003861,10003861,CMPXX,1,01101,0,,
10003861,10003861,CONMT,1,02801,0,,
10003861,10003861,CONMT,2,02801,0,,
10003861,10003861,DIETA,1,06904,0,,
10003861,10003861,DIETA,1,16501,0,,
10003861,10003861,HGPLN,1,12801,0,,
10003861,10003861,HGPLN,2,12801,0,,
10003861,10003861,INNCF,1,01101,0,,
10003861,10003861,LLBFI,1,13601,0,,
10003861,10003861,LLBIB,1,13601,0,,
10003861,10003861,LLBLW,1,13601,0,,
10003861,10003861,LLBLW,2,13601,0,,
10003861,10003861,LLBMG,1,13601,0,,
10003861,10003861,MPLAN,1,12801,0,,
10003861,10003861,MUSTE,1,10101,0,,
10003861,10003861,PEQTE,1,13901,0,,
10003861,10003861,PEQTR,1,13901,0,,
10003861,10003861,PHYSI,1,04601,0,,
10003861,10003861,PHYSI,1,06910,0,,
10003861,10003861,PROMT,1,00401,0,,
10003861,10003861,PROMT,2,00401,0,,
10003861,10003861,PSYCO,1,02001,0,,
10003861,10003861,PSYCO,2,02001,0,,
10003861,10003861,QUASU,1,12201,0,,
10003861,10003861,QUASU,2,12201,0,,
10003861,10003861,SHEMB,1,15801,0,,
10003861,10003861,SHEMB,2,15801,0,,
10003861,10003861,SPEXS,1,01801,0,,
10003861,10003861,SPEXS,2,01801,0,,
10003861,10003861,SWKBA,1,06914,0,,
10003861,10003861,YWCDJ,1,10901,0,,
10003861,10003861,YWCDJ,2,10901,0,,
10003863,10003863,ACBUSSH,1,00601,0,,
10003863,10003863,BCJOUSH,1,02101,0,,
10003863,10003863,CNPSYCH,1,02001,0,,
10003863,10003863,FOPSYSH,1,02001,0,,
10003863,10003863,JOURNSH,1,10801,0,,
10003863,10003863,PEDEARL,1,13901,0,,
10003863,10003863,PEDLATE,1,13901,0,,
10003863,10003863,PSYCDSH,1,02001,0,,
10003863,10003863,PSYCHSH,1,02001,0,,
10003863,10003863,SPPSYSH,1,02001,0,,
10003928,10003928,BScACUP,1,01301,0,,
10003928,10003928,BScHERBS,1,14501,0,,
10003928,10003928,BScHERBS,2,14501,0,,
10003945,10003945,30900,1,10101,0,,
10003945,10003945,30936,1,10101,0,,
10003945,10003945,31216,1,10101,0,,
10003945,10003945,33342,1,16901,0,,
10003945,10003945,35760,1,10101,0,,
10003956,10003956,KUZBAACFF,1,00601,0,,
10003956,10003956,KUZBAACFPSYF,1,02001,0,,
10003956,10003956,KUZBAADHPSYF,1,02001,0,,
10003956,10003956,KUZBACHTPSYF,1,02001,0,,
10003956,10003956,KUZBACHYPSYF,1,02001,0,,
10003956,10003956,KUZBACRMPSYF,1,02001,0,,
10003956,10003956,KUZBACRWPSYF,1,02001,0,,
10003956,10003956,KUZBADANPSYF,1,02001,0,,
10003956,10003956,KUZBAEACPSYF,1,02001,0,,
10003956,10003956,KUZBAENLPSYF,1,02001,0,,
10003956,10003956,KUZBAFVCPSYF,1,02001,0,,
10003956,10003956,KUZBAHISPSYF,1,02001,0,,
10003956,10003956,KUZBAHWBPSYF,1,02001,0,,
10003956,10003956,KUZBAINRPSYF,1,02001,0,,
10003956,10003956,KUZBALAWPSYF,1,02001,0,,
10003956,10003956,KUZBAMARPSYF,1,02001,0,,
10003956,10003956,KUZBAMUSPSYF,1,02001,0,,
10003956,10003956,KUZBAPRQF,1,13901,0,,
10003956,10003956,KUZBAPSYSENF,1,02001,0,,
10003956,10003956,KUZBAPSYSOCF,1,02001,0,,
10003956,10003956,KUZBAPSYWORF,1,02001,0,,
10003956,10003956,KUZBASOWF,1,06914,0,,
10003956,10003956,KUZBSCBILPSYF,1,02001,0,,
10003956,10003956,KUZBSCCSCPSYF,1,02001,0,,
10003956,10003956,KUZBSCGEOPSYF,1,02001,0,,
10003956,10003956,KUZBSCINFPSYF,1,02001,0,,
10003956,10003956,KUZBSCMATF,1,08602,0,,
10003956,10003956,KUZBSCMATPSYF,1,02001,0,,
10003956,10003956,KUZBSCNUTF,1,00301,0,,
10003956,10003956,KUZBSCNUTPSYF,1,02001,0,,
10003956,10003956,KUZBSCPSYF,1,02001,0,,
10003956,10003956,KUZBSCPSYSPHF,1,02001,0,,
10003956,10003956,KUZBSCSPSF,1,02001,0,,
10003956,10003956,KUZLLBLLBF,1,13601,0,,
10003957,10003957,3000000339,1,00102,0,,
10003957,10003957,3000000339,1,12101,0,,
10003957,10003957,3000001111,1,05601,0,,
10003957,10003957,3000001400,1,03601,0,,
10003957,10003957,3000001400,2,03601,0,,
10003957,10003957,3000001401,1,03501,0,,
10003957,10003957,3000001614,1,13601,0,,
10003957,10003957,3000001615,2,13601,0,,
10003957,10003957,3000001621,1,03301,0,,
10003957,10003957,3000001702,1,02101,0,,
10003957,10003957,3000001938,1,04401,1,http://www.ljmu.ac.uk/courses/undergraduate/2016/business-management,
10003957,10003957,3000001938,1,17401,1,http://www.ljmu.ac.uk/courses/undergraduate/2016/business-management,
10003957,10003957,3000001947,1,09601,0,,
10003957,10003957,3000001951,1,09401,0,,
10003957,10003957,3000002099,1,12201,0,,
10003957,10003957,3000002152,1,12201,0,,
10003957,10003957,3000002152,1,14101,0,,
10003957,10003957,3000002213,1,09901,0,,
10003957,10003957,3000002236,1,02801,0,,
10003957,10003957,3000002236,1,14101,0,,
10003957,10003957,3000002329,1,05601,0,,
10003957,10003957,3000002434,1,02001,0,,
10003957,10003957,3000002479,1,15001,0,,
10003957,10003957,3000002658,1,07301,0,,
10003957,10003957,3000002718,1,13601,0,,
10003957,10003957,3000002925,1,02701,0,,
10003957,10003957,3000002943,1,02001,0,,
10003957,10003957,3000003101,1,02901,0,,
10003957,10003957,3500000130,1,09301,0,,
10003957,10003957,3500000130,1,10001,0,,
10003957,10003957,3500000130,1,03001,0,,
10003957,10003957,3500000130,1,08101,0,,
10003957,10003957,3500000458,1,11102,0,,
10003957,10003957,3500001038,1,13901,0,,
10003957,10003957,3500001343,1,08602,0,,
10003957,10003957,3500001429,1,09503,0,,
10003957,10003957,3500001895,1,13101,0,,
10003957,10003957,3500003374,1,01101,0,,
10003957,10003957,3500003384,1,01101,0,,
10003957,10003957,3500003391,1,06201,0,,
10003957,10003957,3500006343,1,05601,0,,
10003957,10003957,3500006349,1,09601,0,,
10003957,10003957,3500006363,1,07301,0,,
10003957,10003957,3500006366,1,05601,0,,
10003957,10003957,3500006749,1,02001,0,,
10003957,10003957,3500006750,2,03601,0,,
10003957,10003957,3500006784,2,02801,0,,
10003957,10003957,3500006784,2,14101,0,,
10003957,10003957,3500006785,2,12201,0,,
10003957,10003957,3500006785,2,14101,0,,
10003957,10003957,3500006788,2,03001,0,,
10003957,10003957,3500006788,2,08101,0,,
10003957,10003957,3500006788,2,09301,0,,
10003957,10003957,3500006788,2,10001,0,,
10003957,10003957,3500006789,2,03002,0,,
10003957,10003957,3500006789,2,08102,0,,
10003957,10003957,3500006789,2,09302,0,,
10003957,10003957,3500006801,1,03002,0,,
10003957,10003957,3500006801,1,08102,0,,
10003957,10003957,3500006801,1,10002,0,,
10003957,10003957,3500006801,1,09302,0,,
10003957,10003957,3500006802,1,03002,0,,
10003957,10003957,3500006802,1,08102,0,,
10003957,10003957,3500006802,1,09302,0,,
10003957,10003957,3500006802,1,10002,0,,
10003957,10003957,3500006803,2,09405,0,,
10003957,10003957,3500006866,1,12201,0,,
10004048,10004048,UDACFINA,1,00601,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDACFINA,1,00701,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDACFINA,1,03401,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDACFINA,1,07501,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDACFINA,2,00601,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDACFINA,2,00701,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDACFINA,2,03401,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDACFINA,2,07501,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDARCHIT,1,00101,0,,
10004048,10004048,UDARCHIT,1,00102,0,,
10004048,10004048,UDARCHIT,1,12102,0,,
10004048,10004048,UDARCHIT,2,00101,0,,
10004048,10004048,UDARCHIT,2,00102,0,,
10004048,10004048,UDARCHIT,2,12102,0,,
10004048,10004048,UDBIOCHE,1,13401,0,,
10004048,10004048,UDBIOCHE,2,13401,0,,
10004048,10004048,UDBIOSCI,1,13401,0,,
10004048,10004048,UDBIOSCI,2,13401,0,,
10004048,10004048,UDBIOTEC,1,13401,0,,
10004048,10004048,UDBIOTEC,2,13401,0,,
10004048,10004048,UDBMDSCI,1,07301,0,,
10004048,10004048,UDBMDSCI,1,13401,0,,
10004048,10004048,UDBMDSCI,2,07301,0,,
10004048,10004048,UDBMDSCI,2,13401,0,,
10004048,10004048,UDBMDSNC,1,07301,0,,
10004048,10004048,UDBMDSNC,1,13401,0,,
10004048,10004048,UDBMDSNC,2,07301,0,,
10004048,10004048,UDBMDSNC,2,13401,0,,
10004048,10004048,UDBSINTC,1,01101,0,,
10004048,10004048,UDBSINTC,2,01101,0,,
10004048,10004048,UDBUSLAW,1,13601,0,,
10004048,10004048,UDBUSLAW,1,16401,0,,
10004048,10004048,UDBUSLAW,2,13601,0,,
10004048,10004048,UDBUSLAW,2,16401,0,,
10004048,10004048,UDCHEMST,1,12602,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDCHEMST,2,12602,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDCMDVLR,1,03101,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDCMDVLR,1,19901,0,,
10004048,10004048,UDCMDVLR,2,03101,1,http://www.londonmet.ac.uk/about/quality-enhancement-unit/quality-manual/psrb/,
10004048,10004048,UDCMDVLR,2,19901,0,,
10004048,10004048,UDCMFRIS,1,01101,0,,
10004048,10004048,UDCMFRIS,2,01101,0,,
10004048,10004048,UDCMPNET,1,01101,0,,
10004048,10004048,UDCMPNET,1,09403,1,https://www.engc.org.uk/education-skills/course-search/acad/,
