PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,JOBPOP,JOBRESP_RATE,JOBAGG,JOBSBJ,PROFMAN,OTHERJOB,UNKWN
10007138,10007138,SUBEVMASUBSPST,1,25,75,13,018,40,60,0
10007138,10007138,SUBEVMASUBSPST,1,50,75,13,067,30,70,0
10007138,10007138,SUBFILMSUBACCO,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBACCO,1,45,70,13,066,30,70,0
10007138,10007138,SUBFILMSUBADVE,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBFILMSUBBENT,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBFILMSUBCREW,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBFILMSUBECON,1,10,75,13,052,30,70,0
10007138,10007138,SUBFILMSUBECON,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBEDST,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBEDST,1,125,79,12,40,26,74,0
10007138,10007138,SUBFILMSUBEVMA,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBFILMSUBMPMI,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBPOPM,1,10,65,13,097,35,65,0
10007138,10007138,SUBFILMSUBPOPM,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBPSYC,1,20,75,13,069,45,55,0
10007138,10007138,SUBFILMSUBPSYC,1,70,79,13,019,22,78,0
10007138,10007138,SUBFILMSUBTWDE,1,20,70,23,055,35,65,0
10007138,10007138,SUBFILMSUBTWDE,1,20,75,13,069,45,55,0
10007138,10007138,SUBHEALSUBBENT,1,35,75,13,058,65,35,0
10007138,10007138,SUBHEALSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBHEALSUBEDST,1,35,75,13,058,65,35,0
10007138,10007138,SUBHEALSUBEDST,1,125,79,11,I,26,74,0
10007138,10007138,SUBHEALSUBEVMA,1,35,75,13,058,65,35,0
10007138,10007138,SUBHEALSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBHEALSUBHGEO,1,20,70,23,055,35,65,0
10007138,10007138,SUBHEALSUBHGEO,1,25,85,11,L,35,65,0
10007138,10007138,SUBHEALSUBHRMA,1,15,60,23,064,70,30,0
10007138,10007138,SUBHEALSUBHRMA,1,20,70,23,055,35,65,0
10007138,10007138,SUBHEALSUBLAWS,1,30,80,13,060,35,65,0
10007138,10007138,SUBHEALSUBLAWS,1,20,70,23,055,35,65,0
10007138,10007138,SUBHEALSUBPSYC,1,20,70,23,055,35,65,0
10007138,10007138,SUBHEALSUBPSYC,1,70,79,13,019,22,78,0
10007138,10007138,SUBHEALSUBSCAR,1,20,70,23,055,35,65,0
10007138,10007138,SUBHEALSUBSCAR,1,35,75,13,058,65,35,0
10007138,10007138,SUBHEALSUBSPST,1,20,70,23,055,35,65,0
10007138,10007138,SUBHEALSUBSPST,1,25,75,13,018,40,60,0
10007138,10007138,SUBHEALSUBTWDE,1,45,75,13,057,45,55,0
10007138,10007138,SUBHEALSUBTWDE,1,35,75,13,058,65,35,0
10007138,10007138,SUBHGEOSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBHGEOSUBBENT,1,25,85,11,L,35,65,0
10007138,10007138,SUBHGEOSUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBHGEOSUBDRAM,1,10,70,23,053,25,75,0
10007138,10007138,SUBHGEOSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBHGEOSUBEVMA,1,10,70,23,053,25,75,0
10007138,10007138,SUBHGEOSUBPSYC,1,25,85,11,L,35,65,0
10007138,10007138,SUBHGEOSUBPSYC,1,70,79,13,019,22,78,0
10007138,10007138,SUBHGEOSUBSOCI,1,20,60,23,054,25,75,0
10007138,10007138,SUBHGEOSUBSOCI,1,25,85,11,L,35,65,0
10007138,10007138,SUBHGEOSUBTWDE,1,25,85,11,L,35,65,0
10007138,10007138,SUBHGEOSUBTWDE,1,45,75,13,057,45,55,0
10007138,10007138,SUBHISTSUBBENT,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBHISTSUBDRAM,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBHISTSUBEVMA,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBHISTSUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBHISTSUBFILM,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBHEAL,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBHEAL,1,35,75,13,058,65,35,0
10007138,10007138,SUBHISTSUBLAWS,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBLAWS,1,30,80,13,060,35,65,0
10007138,10007138,SUBHISTSUBMPMI,1,20,75,13,069,45,55,0
10007138,10007138,SUBHISTSUBMPMI,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBPSYC,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBPSYC,1,70,79,13,019,22,78,0
10007138,10007138,SUBHISTSUBSOCI,1,20,60,23,054,25,75,0
10007138,10007138,SUBHISTSUBSOCI,1,25,85,13,090,35,65,0
10007138,10007138,SUBHISTSUBSPST,1,25,75,13,018,40,60,0
10007138,10007138,SUBHISTSUBSPST,1,25,85,13,090,35,65,0
10007138,10007138,SUBHRMASUBADVE,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBHRMASUBBENT,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBHRMASUBDRAM,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBHRMASUBECON,1,10,75,13,052,30,70,0
10007138,10007138,SUBHRMASUBECON,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBFILM,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBHRMASUBLAWS,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBLAWS,1,30,80,13,060,35,65,0
10007138,10007138,SUBHRMASUBMGMT,1,15,60,23,063,65,35,0
10007138,10007138,SUBHRMASUBMGMT,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBPSYC,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBPSYC,1,70,79,13,019,22,78,0
10007138,10007138,SUBHRMASUBSOCI,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBSOCI,1,20,60,23,054,25,75,0
10007138,10007138,SUBHRMASUBTWDE,1,15,60,23,064,70,30,0
10007138,10007138,SUBHRMASUBTWDE,1,45,75,13,057,45,55,0
10007138,10007138,SUBINTMSUBACCO,1,45,70,13,066,30,70,0
10007138,10007138,SUBINTMSUBACCO,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBINTMSUBADVE,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBINTMSUBBENT,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBBUSI,1,50,60,13,061,50,50,0
10007138,10007138,SUBINTMSUBBUSI,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBINTMSUBCREW,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBCRIM,1,25,75,13,056,40,60,0
10007138,10007138,SUBINTMSUBCRIM,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBINTMSUBDRAM,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBECON,1,10,75,13,052,30,70,0
10007138,10007138,SUBINTMSUBECON,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBEDST,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBEDST,1,125,79,13,105,26,74,0
10007138,10007138,SUBINTMSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBINTMSUBFILM,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBHEAL,1,35,75,13,058,65,35,0
10007138,10007138,SUBINTMSUBHEAL,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBHGEO,1,25,85,11,L,35,65,0
10007138,10007138,SUBINTMSUBHGEO,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBHIST,1,25,85,13,090,35,65,0
10007138,10007138,SUBINTMSUBHIST,1,50,75,13,067,30,70,0
10007138,10007138,SUBINTMSUBHRMA,1,15,60,23,064,70,30,0
10007138,10007138,SUBINTMSUBHRMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBLAWSSUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBLAWSSUBADVE,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBLAWSSUBBENT,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBLAWSSUBCREW,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBLAWSSUBDRAM,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBEDST,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBEDST,1,125,79,12,40,26,74,0
10007138,10007138,SUBLAWSSUBFILM,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBLAWSSUBMJOU,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBMJOU,1,15,80,13,073,40,60,0
10007138,10007138,SUBLAWSSUBPSYC,1,70,79,13,019,22,78,0
10007138,10007138,SUBLAWSSUBPSYC,1,30,80,13,060,35,65,0
10007138,10007138,SUBLAWSSUBSOCI,1,20,60,23,054,25,75,0
10007138,10007138,SUBLAWSSUBSOCI,1,30,80,13,060,35,65,0
10007138,10007138,SUBMGMTSUBCREW,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBMGMTSUBCRIM,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBCRIM,1,25,75,13,056,40,60,0
10007138,10007138,SUBMGMTSUBEDST,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBEDST,1,125,79,12,40,26,74,0
10007138,10007138,SUBMGMTSUBENGL,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBENGL,1,20,80,13,075,25,75,0
10007138,10007138,SUBMGMTSUBEVMA,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBMGMTSUBHGEO,1,10,70,23,053,25,75,0
10007138,10007138,SUBMGMTSUBHGEO,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBHIST,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBHIST,1,25,85,13,090,35,65,0
10007138,10007138,SUBMGMTSUBINTM,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBINTM,1,50,75,13,067,30,70,0
10007138,10007138,SUBMGMTSUBLAWS,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBLAWS,1,30,80,13,060,35,65,0
10007138,10007138,SUBMGMTSUBMJOU,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBMJOU,1,15,80,13,073,40,60,0
10007138,10007138,SUBMGMTSUBPSYC,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBPSYC,1,70,79,13,019,22,78,0
10007138,10007138,SUBMGMTSUBSCAR,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBSCAR,1,35,75,13,058,65,35,0
10007138,10007138,SUBMGMTSUBSPST,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBSPST,1,25,75,13,018,40,60,0
10007138,10007138,SUBMGMTSUBTWDE,1,15,60,23,063,65,35,0
10007138,10007138,SUBMGMTSUBTWDE,1,20,70,23,055,35,65,0
10007138,10007138,SUBMJOUSUBADVE,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBMJOUSUBBENT,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBMJOUSUBBUSI,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBBUSI,1,50,60,13,061,50,50,0
10007138,10007138,SUBMJOUSUBCREW,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBMJOUSUBDRAM,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBMJOUSUBECON,1,10,75,13,052,30,70,0
10007138,10007138,SUBMJOUSUBECON,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBEDST,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBEDST,1,125,79,12,40,26,74,0
10007138,10007138,SUBMJOUSUBENGL,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBENGL,1,20,80,13,075,25,75,0
10007138,10007138,SUBMJOUSUBEVMA,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBMJOUSUBFILM,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBMJOUSUBHEAL,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBHEAL,1,35,75,13,058,65,35,0
10007138,10007138,SUBMJOUSUBINTM,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBINTM,1,50,75,13,067,30,70,0
10007138,10007138,SUBMJOUSUBMKMA,1,15,80,13,073,40,60,0
10007138,10007138,SUBMJOUSUBMKMA,1,40,70,13,062,50,50,0
10007138,10007138,SUBMJOUSUBTWDE,1,10,70,23,053,25,75,0
10007138,10007138,SUBMJOUSUBTWDE,1,15,80,13,073,40,60,0
10007138,10007138,SUBMKTGSUBACCO,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBACCO,1,45,70,13,066,30,70,0
10007138,10007138,SUBMKTGSUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBBENT,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBMKTGSUBBUSI,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBBUSI,1,50,60,13,061,50,50,0
10007138,10007138,SUBMKTGSUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBMKTGSUBCREW,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBCRIM,1,25,75,13,056,40,60,0
10007138,10007138,SUBMKTGSUBCRIM,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBDRAM,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBMKTGSUBECON,1,10,75,13,052,30,70,0
10007138,10007138,SUBMKTGSUBECON,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBEDST,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBEDST,1,125,79,12,40,26,74,0
10007138,10007138,SUBMKTGSUBEVMA,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBMKTGSUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBMKTGSUBFILM,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBHEAL,1,35,75,13,058,65,35,0
10007138,10007138,SUBMKTGSUBHEAL,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBHGEO,1,10,70,23,053,25,75,0
10007138,10007138,SUBMKTGSUBHGEO,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBHIST,1,25,85,13,090,35,65,0
10007138,10007138,SUBMKTGSUBHIST,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBHRMA,1,15,60,23,064,70,30,0
10007138,10007138,SUBMKTGSUBHRMA,1,40,70,13,062,50,50,0
10007138,10007138,SUBMKTGSUBMGMT,1,15,60,23,063,65,35,0
10007138,10007138,SUBMKTGSUBMGMT,1,40,70,13,062,50,50,0
10007138,10007138,SUBMPMISUBACCO,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBACCO,1,45,70,13,066,30,70,0
10007138,10007138,SUBMPMISUBADVE,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBMPMISUBBENT,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBMPMISUBEDST,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBEDST,1,125,79,12,40,26,74,0
10007138,10007138,SUBMPMISUBHGEO,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBHGEO,1,25,85,11,L,35,65,0
10007138,10007138,SUBMPMISUBMGMT,1,15,60,23,063,65,35,0
10007138,10007138,SUBMPMISUBMGMT,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBMJOU,1,15,80,13,073,40,60,0
10007138,10007138,SUBMPMISUBMJOU,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBSCAR,1,20,75,13,069,45,55,0
10007138,10007138,SUBMPMISUBSCAR,1,35,75,13,058,65,35,0
10007138,10007138,SUBMPMISUBSOCI,1,20,60,23,054,25,75,0
10007138,10007138,SUBMPMISUBSOCI,1,20,75,13,069,45,55,0
10007138,10007138,SUBPOPMSUBHEAL,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBHEAL,1,35,75,13,058,65,35,0
10007138,10007138,SUBPOPMSUBHIST,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBHIST,1,25,85,13,090,35,65,0
10007138,10007138,SUBPOPMSUBINTM,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBINTM,1,50,75,13,067,30,70,0
10007138,10007138,SUBPOPMSUBLAWS,1,30,80,13,060,35,65,0
10007138,10007138,SUBPOPMSUBLAWS,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBMGMT,1,15,60,23,063,65,35,0
10007138,10007138,SUBPOPMSUBMGMT,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBMJOU,1,15,80,13,073,40,60,0
10007138,10007138,SUBPOPMSUBMJOU,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBMKMA,1,40,70,13,062,50,50,0
10007138,10007138,SUBPOPMSUBMKMA,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBMPMI,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBMPMI,1,20,75,13,069,45,55,0
10007138,10007138,SUBPOPMSUBTWDE,1,10,65,13,097,35,65,0
10007138,10007138,SUBPOPMSUBTWDE,1,20,70,23,055,35,65,0
10007138,10007138,SUBPSYCSUBACCO,1,45,70,13,066,30,70,0
10007138,10007138,SUBPSYCSUBACCO,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBINTM,1,50,75,13,067,30,70,0
10007138,10007138,SUBPSYCSUBINTM,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBMJOU,1,15,80,13,073,40,60,0
10007138,10007138,SUBPSYCSUBMJOU,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBMKMA,1,40,70,13,062,50,50,0
10007138,10007138,SUBPSYCSUBMKMA,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBMPMI,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBMPMI,1,20,75,13,069,45,55,0
10007138,10007138,SUBPSYCSUBSCAR,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBSCAR,1,35,75,13,058,65,35,0
10007138,10007138,SUBPSYCSUBSOCI,1,20,60,23,054,25,75,0
10007138,10007138,SUBPSYCSUBSOCI,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBSPST,1,25,75,13,018,40,60,0
10007138,10007138,SUBPSYCSUBSPST,1,70,79,13,019,22,78,0
10007138,10007138,SUBPSYCSUBTWDE,1,45,75,13,057,45,55,0
10007138,10007138,SUBPSYCSUBTWDE,1,70,79,13,019,22,78,0
10007138,10007138,SUBSCARSUBADVE,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBSCARSUBBENT,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBBENT,1,50,60,13,061,50,50,0
10007138,10007138,SUBSCARSUBDRAM,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBSCARSUBENGL,1,20,80,13,075,25,75,0
10007138,10007138,SUBSCARSUBENGL,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBSCARSUBFILM,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBINTM,1,45,75,13,057,45,55,0
10007138,10007138,SUBSCARSUBINTM,1,50,75,13,067,30,70,0
10007138,10007138,SUBSCARSUBLAWS,1,30,80,13,060,35,65,0
10007138,10007138,SUBSCARSUBLAWS,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBMKMA,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBMKMA,1,40,70,13,062,50,50,0
10007138,10007138,SUBSCARSUBPOPM,1,10,65,13,097,35,65,0
10007138,10007138,SUBSCARSUBPOPM,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBSOCI,1,20,60,23,054,25,75,0
10007138,10007138,SUBSCARSUBSOCI,1,35,75,13,058,65,35,0
10007138,10007138,SUBSCARSUBSPST,1,25,75,13,018,40,60,0
10007138,10007138,SUBSCARSUBSPST,1,35,75,13,058,65,35,0
10007138,10007138,SUBSOCISUBACCO,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBACCO,1,45,70,13,066,30,70,0
10007138,10007138,SUBSOCISUBADVE,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBSOCISUBCREW,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBSOCISUBEDST,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBEDST,1,125,79,12,40,26,74,0
10007138,10007138,SUBSOCISUBEVMA,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBSOCISUBINTM,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBINTM,1,50,75,13,067,30,70,0
10007138,10007138,SUBSOCISUBMJOU,1,15,80,13,073,40,60,0
10007138,10007138,SUBSOCISUBMJOU,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBMKMA,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBMKMA,1,40,70,13,062,50,50,0
10007138,10007138,SUBSOCISUBPOPM,1,10,65,13,097,35,65,0
10007138,10007138,SUBSOCISUBPOPM,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBSPST,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBSPST,1,25,75,13,018,40,60,0
10007138,10007138,SUBSOCISUBTWDE,1,20,60,23,054,25,75,0
10007138,10007138,SUBSOCISUBTWDE,1,45,75,13,057,45,55,0
10007138,10007138,SUBSPSTSUBADVE,1,25,75,13,018,40,60,0
10007138,10007138,SUBSPSTSUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBSPSTSUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBSPSTSUBCREW,1,25,75,13,018,40,60,0
10007138,10007138,SUBSPSTSUBECON,1,10,75,13,052,30,70,0
10007138,10007138,SUBSPSTSUBECON,1,25,75,13,018,40,60,0
10007138,10007138,SUBSPSTSUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBSPSTSUBFILM,1,25,75,13,018,40,60,0
10007138,10007138,SUBSPSTSUBHGEO,1,10,70,23,053,25,75,0
10007138,10007138,SUBSPSTSUBHGEO,1,25,75,13,018,40,60,0
10007138,10007138,SUBSPSTSUBHRMA,1,15,60,23,064,70,30,0
10007138,10007138,SUBSPSTSUBHRMA,1,25,75,13,018,40,60,0
10007138,10007138,SUBSPSTSUBMJOU,1,15,80,13,073,40,60,0
10007138,10007138,SUBSPSTSUBMJOU,1,25,75,13,018,40,60,0
10007138,10007138,SUBSPSTSUBPOPM,1,10,65,13,097,35,65,0
10007138,10007138,SUBSPSTSUBPOPM,1,25,75,13,018,40,60,0
10007138,10007138,SUBTWDESUBADVE,1,20,70,23,055,35,65,0
10007138,10007138,SUBTWDESUBADVE,1,40,70,13,062,50,50,0
10007138,10007138,SUBTWDESUBCREW,1,20,70,23,055,35,65,0
10007138,10007138,SUBTWDESUBCREW,1,20,75,23,101,45,55,0
10007138,10007138,SUBTWDESUBDRAM,1,20,70,23,055,35,65,0
10007138,10007138,SUBTWDESUBDRAM,1,40,70,13,098,45,55,0
10007138,10007138,SUBTWDESUBEVMA,1,20,70,23,055,35,65,0
10007138,10007138,SUBTWDESUBEVMA,1,50,75,13,067,30,70,0
10007138,10007138,SUBTWDESUBFILM,1,20,70,23,055,35,65,0
10007138,10007138,SUBTWDESUBFILM,1,20,75,13,069,45,55,0
10007138,10007138,SUBTWDESUBHIST,1,20,70,23,055,35,65,0
10007138,10007138,SUBTWDESUBHIST,1,25,85,13,090,35,65,0
10007138,10007138,SUBTWDESUBSCAR,1,20,70,23,055,35,65,0
10007138,10007138,SUBTWDESUBSCAR,1,35,75,13,058,65,35,0
10007139,10007139,ABIOAECOL,1,20,75,13,012,45,55,0
10007139,10007139,ABIOSHO,1,20,75,13,012,45,55,0
10007139,10007139,ACCOSHO,1,10,100,14,,80,20,0
10007139,10007139,ACFISHO,1,15,100,12,27,75,25,0
10007139,10007139,ACFISHO,1,15,100,13,066,75,25,0
10007139,10007139,ADESSHONLY,1,15,85,24,,55,45,0
10007139,10007139,ADVESHO,1,20,80,23,062,55,45,0
10007139,10007139,AHSSSHO,1,10,75,22,04,55,45,0
10007139,10007139,AHTGAECOL,1,15,80,23,091,60,40,0
10007139,10007139,AHTGAECOL,1,20,75,13,012,45,55,0
10007139,10007139,AHTGSHO,1,15,80,23,091,60,40,0
