PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,DEGPOP,DEGAGG,DEGSBJ,UFIRST,UUPPER,ULOWER,UOTHER,UORDINARY,UDISTINCTION,UMERIT,UPASS,UNA
10005127,10005127,DCFTK,1,20,13,102,20,45,30,5,0,0,0,0,0
10005127,10005127,DEFTK,1,115,13,096,15,44,34,7,0,0,0,0,0
10005127,10005127,DFFTK,1,10,14,,20,20,35,25,0,0,0,0,0
10005127,10005127,FAFTK,1,20,14,,10,40,40,5,0,0,0,0,0
10005127,10005127,FIFTK,1,20,14,,10,50,30,10,0,0,0,0,0
10005127,10005127,FMFTK,1,20,14,,30,45,15,10,0,0,0,0,0
10005127,10005127,GDFTK,1,25,14,,10,40,40,10,0,0,0,0,0
10005127,10005127,IDFTK,1,115,13,096,15,44,34,7,0,0,0,0,0
10005127,10005127,ILFTK,1,30,14,,20,45,30,5,0,0,0,0,0
10005127,10005127,JJFTK,1,20,13,102,20,45,30,5,0,0,0,0,0
10005127,10005127,MMFTK,1,115,13,096,15,44,34,7,0,0,0,0,0
10005127,10005127,PDFTK,1,20,13,095,10,50,30,10,0,0,0,0,0
10005127,10005127,PHFTK,1,20,14,,10,40,35,15,0,0,0,0,0
10005127,10005127,PTFTK,1,115,13,096,15,44,34,7,0,0,0,0,0
10005127,10005127,TPFTK,1,115,13,096,15,44,34,7,0,0,0,0,0
10005343,10005343,ACC-BSC-S,1,80,14,,9,61,28,3,0,0,0,0,0
10005343,10005343,ACC-MM-FRH,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,ACC-MM-FRH,1,85,13,066,8,60,28,4,0,0,0,0,0
10005343,10005343,ACC-MM-HSP,1,85,13,066,8,60,28,4,0,0,0,0,0
10005343,10005343,ACC-MM-HSP,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,ACT-BSC-S,1,30,14,,55,40,5,0,0,0,0,0,0
10005343,10005343,AES-BE-S,1,40,13,038,20,50,25,5,0,0,0,0,0
10005343,10005343,AES-BENG,1,10,14,,10,20,75,0,0,0,0,0,0
10005343,10005343,AES-ME-S,1,10,14,,40,60,0,0,0,0,0,0,0
10005343,10005343,AES-MENG,1,15,14,,20,80,0,0,0,0,0,0,0
10005343,10005343,AFL-MSCI-F,1,30,13,023,35,55,10,0,0,0,0,0,0
10005343,10005343,AFL-MSCI-P,1,30,13,023,35,55,10,0,0,0,0,0,0
10005343,10005343,AGT-BSC-S,1,15,24,,10,60,30,0,0,0,0,0,0
10005343,10005343,AGT-S-S,1,10,14,,0,85,15,0,0,0,0,0,0
10005343,10005343,AMA-JS-PHY,1,10,14,,25,25,35,10,0,0,0,0,0
10005343,10005343,AMA-UM-PHY,1,10,24,,60,35,10,0,0,0,0,0,0
10005343,10005343,ARC-BSC-S,1,40,14,,10,70,20,0,0,0,0,0,0
10005343,10005343,ARL-BA-FRH,1,25,13,091,20,55,25,0,0,0,0,0,0
10005343,10005343,ARL-BA-FRH,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,ARL-BA-POR,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,ARL-BA-POR,1,25,13,091,20,55,25,0,0,0,0,0,0
10005343,10005343,ARL-BA-S,1,15,24,,20,30,50,0,0,0,0,0,0
10005343,10005343,ARL-BA-SPA,1,25,13,091,20,55,25,0,0,0,0,0,0
10005343,10005343,ARL-BA-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,ARL-JS-IRI,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,ARL-JS-IRI,1,25,13,091,20,55,25,0,0,0,0,0,0
10005343,10005343,ARL-JS-MHY,1,145,13,090,14,72,13,1,0,0,0,0,0
10005343,10005343,ARL-JS-MHY,1,25,13,091,20,55,25,0,0,0,0,0,0
10005343,10005343,ARL-MSCI,1,10,14,,20,75,10,0,0,0,0,0,0
10005343,10005343,ARP-BSC-S,1,15,24,,30,60,10,0,0,0,0,0,0
10005343,10005343,ARP-JS-GEO,1,60,13,031,9,71,18,2,0,0,0,0,0
10005343,10005343,ARP-JS-GEO,1,25,13,091,20,55,25,0,0,0,0,0,0
10005343,10005343,BCM-BSC-P,1,20,13,016,35,55,10,0,0,0,0,0,0
10005343,10005343,BCM-BSC-S,1,10,14,,20,65,20,0,0,0,0,0,0
10005343,10005343,BEC-BSC-S,1,25,14,,0,50,40,10,0,0,0,0,0
10005343,10005343,BIO-BSC-S,1,110,13,003,52,34,12,2,0,0,0,0,0
10005343,10005343,BIO-MSCI,1,20,13,016,35,55,10,0,0,0,0,0,0
10005343,10005343,BIO-MSCI-P,1,20,13,016,35,55,10,0,0,0,0,0,0
10005343,10005343,BIT-BSC-P,1,30,14,,15,65,20,0,0,0,0,0,0
10005343,10005343,BMS-BSC-S,1,50,14,,35,50,15,0,0,0,0,0,0
10005343,10005343,BSC-BSC-P,1,40,14,,20,55,25,0,0,0,0,0,0
10005343,10005343,BSC-BSC-S,1,40,14,,20,55,25,0,0,0,0,0,0
10005343,10005343,BSM-BSC-S,1,75,14,,8,64,28,0,0,0,0,0,0
10005343,10005343,CCL-MM-FRH,1,15,24,,15,70,20,0,0,0,0,0,0
10005343,10005343,CCL-MM-HSP,1,10,24,,10,80,10,0,0,0,0,0,0
10005343,10005343,CHE-BE-S,1,45,13,042,55,30,15,0,0,0,0,0,0
10005343,10005343,CHE-BENG,1,10,14,,30,20,50,0,0,0,0,0,0
10005343,10005343,CHE-ME-S,1,15,14,,80,20,0,0,0,0,0,0,0
10005343,10005343,CHE-MENG,1,15,14,,45,40,15,0,0,0,0,0,0
10005343,10005343,CHM-BSC-S,1,20,24,,40,20,20,15,0,0,0,0,0
10005343,10005343,CHM-MSCI,1,25,14,,50,40,15,0,0,0,0,0,0
10005343,10005343,CHM-MSCI-F,1,40,13,025,45,35,20,10,0,0,0,0,0
10005343,10005343,CHM-MSCI-S,1,40,13,025,45,35,20,10,0,0,0,0,0
10005343,10005343,CHM-S-S,1,40,13,025,45,35,20,10,0,0,0,0,0
10005343,10005343,CIV-BE-S,1,20,24,,35,5,55,5,0,0,0,0,0
10005343,10005343,CIV-BENG,1,10,14,,10,40,25,25,0,0,0,0,0
10005343,10005343,CIV-ME-S,1,15,14,,60,40,0,0,0,0,0,0,0
10005343,10005343,CIV-MENG,1,15,14,,35,65,0,0,0,0,0,0,0
10005343,10005343,CRI-BA-S,1,35,14,,10,75,20,0,0,0,0,0,0
10005343,10005343,CRI-JS-SOC,1,15,14,,15,70,15,0,0,0,0,0,0
10005343,10005343,CRI-JS-SPY,1,15,24,,0,75,25,0,0,0,0,0,0
10005343,10005343,CSC-BE-P,1,50,14,,40,40,15,5,0,0,0,0,0
10005343,10005343,CSC-BSC-P,1,20,14,,40,40,15,5,0,0,0,0,0
10005343,10005343,CSC-IT-P,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,CSC-ME-P,1,20,24,,70,30,0,0,0,0,0,0,0
10005343,10005343,CSC-MENG,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,DEN-BDS-S,1,55,14,,0,0,0,0,0,0,0,0,100
10005343,10005343,DRA-BA-S,1,25,14,,20,60,20,0,0,0,0,0,0
10005343,10005343,DRA-JS-ENG,1,15,14,,0,100,0,0,0,0,0,0,0
10005343,10005343,ECE-ME-S,1,10,24,,25,75,0,0,0,0,0,0,0
10005343,10005343,ECE-MENG,1,75,13,041,36,49,11,4,0,0,0,0,0
10005343,10005343,ECO-BSC-S,1,15,14,,35,25,35,5,0,0,0,0,0
10005343,10005343,ECO-JS-ACC,1,20,24,,0,45,40,10,0,0,0,0,0
10005343,10005343,ECO-MM-FIN,1,10,14,,10,40,40,10,0,0,0,0,0
10005343,10005343,ECO-MM-FRH,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,ECO-MM-FRH,1,60,13,052,14,41,36,9,0,0,0,0,0
10005343,10005343,ECO-MM-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,ECO-MM-SPA,1,60,13,052,14,41,36,9,0,0,0,0,0
10005343,10005343,ELE-BE-S,1,15,24,,35,45,20,0,0,0,0,0,0
10005343,10005343,ELE-BENG,1,20,14,,20,25,35,25,0,0,0,0,0
10005343,10005343,ELE-ME-S,1,20,14,,80,20,0,0,0,0,0,0,0
10005343,10005343,ELE-MENG,1,15,24,,55,45,0,0,0,0,0,0,0
10005343,10005343,ENG-BA-CW,1,25,14,,20,70,10,0,0,0,0,0,0
10005343,10005343,ENG-BA-S,1,70,14,,13,60,26,1,0,0,0,0,0
10005343,10005343,ENG-JS-FLM,1,20,24,,10,45,45,0,0,0,0,0,0
10005343,10005343,ENG-JS-FRH,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,ENG-JS-FRH,1,135,13,075,14,64,21,1,0,0,0,0,0
10005343,10005343,ENG-JS-IRC,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,ENG-JS-IRC,1,135,13,075,14,64,21,1,0,0,0,0,0
10005343,10005343,ENG-JS-LNG,1,15,14,,20,55,20,0,0,0,0,0,0
10005343,10005343,ENG-JS-MHY,1,20,14,,20,75,10,0,0,0,0,0,0
10005343,10005343,ENG-JS-PHL,1,20,13,093,5,60,30,0,0,0,0,0,0
10005343,10005343,ENG-JS-PHL,1,135,13,075,14,64,21,1,0,0,0,0,0
10005343,10005343,ENG-JS-POL,1,10,24,,10,65,25,0,0,0,0,0,0
10005343,10005343,ENG-JS-SAN,1,20,13,056,25,65,10,0,0,0,0,0,0
10005343,10005343,ENG-JS-SAN,1,135,13,075,14,64,21,1,0,0,0,0,0
10005343,10005343,ENG-JS-SOC,1,90,13,054,9,64,27,0,0,0,0,0,0
10005343,10005343,ENG-JS-SOC,1,135,13,075,14,64,21,1,0,0,0,0,0
10005343,10005343,ENG-JS-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,ENG-JS-SPA,1,135,13,075,14,64,21,1,0,0,0,0,0
10005343,10005343,EUR-MPLAN,1,25,13,050,5,65,25,0,0,0,0,0,0
10005343,10005343,EVP-BSC-S,1,25,14,,10,65,25,0,0,0,0,0,0
10005343,10005343,FDQ-BSC-S,1,15,14,,0,85,15,0,0,0,0,0,0
10005343,10005343,FDQ-S-P,1,15,14,,65,30,5,0,0,0,0,0,0
10005343,10005343,FIN-BSC-S,1,75,14,,11,45,32,12,0,0,0,0,0
10005343,10005343,FLM-BA-S,1,30,14,,30,65,10,0,0,0,0,0,0
10005343,10005343,FMT-BA-S,1,35,13,098,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-BA-S,1,10,24,,25,65,10,0,0,0,0,0,0
10005343,10005343,FRH-JS-INT,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-JS-INT,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,FRH-JS-IRC,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,FRH-JS-IRC,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-JS-MHY,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-JS-MHY,1,145,13,090,14,72,13,1,0,0,0,0,0
10005343,10005343,FRH-JS-POL,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-JS-POL,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,FRH-JS-PRT,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-JS-PRT,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,FRH-JS-SAN,1,20,13,056,25,65,10,0,0,0,0,0,0
10005343,10005343,FRH-JS-SAN,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-JS-SPA,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,FRH-JS-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,GEO-BSC-S,1,55,13,059,9,72,19,0,0,0,0,0,0
10005343,10005343,GEO-BSC-S,1,60,13,031,9,71,18,2,0,0,0,0,0
10005343,10005343,GEO-S-E,1,55,13,059,9,72,19,0,0,0,0,0,0
10005343,10005343,GEO-S-E,1,60,13,031,9,71,18,2,0,0,0,0,0
10005343,10005343,IBU-MM-FRH,1,85,13,063,8,67,25,0,0,0,0,0,0
10005343,10005343,IBU-MM-FRH,1,30,13,079,15,70,15,0,0,0,0,0,0
10005343,10005343,IBU-MM-GER,1,80,12,32,23,65,13,0,0,0,0,0,0
10005343,10005343,IBU-MM-GER,1,280,11,D,14,55,26,5,0,0,0,0,0
10005343,10005343,IBU-MM-MAN,1,280,11,D,14,55,26,5,0,0,0,0,0
10005343,10005343,IBU-MM-POR,1,280,11,D,14,55,26,5,0,0,0,0,0
10005343,10005343,IBU-MM-POR,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,IBU-MM-SPA,1,15,24,,15,85,0,0,0,0,0,0,0
10005343,10005343,INT-JS-IRS,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,INT-JS-IRS,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,INT-JS-POL,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,INT-JS-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,INT-JS-SPA,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,IPC-BA-S,1,25,14,,5,65,30,0,0,0,0,0,0
10005343,10005343,IRC-BA-S,1,20,24,,30,30,35,0,0,0,0,0,0
10005343,10005343,IRC-JS-MHY,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,IRC-JS-MHY,1,145,13,090,14,72,13,1,0,0,0,0,0
10005343,10005343,IRC-JS-POL,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,IRC-JS-POL,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,IRC-JS-SAN,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,IRC-JS-SAN,1,20,13,056,25,65,10,0,0,0,0,0,0
10005343,10005343,IRC-JS-SPA,1,15,13,077,55,25,20,0,0,0,0,0,0
10005343,10005343,IRC-JS-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,LAW-LLB-S,1,150,14,,10,76,14,0,0,0,0,0,0
10005343,10005343,LAW-MM-POL,1,30,14,,20,70,15,0,0,0,0,0,0
10005343,10005343,MCB-BSC-P,1,15,23,015,20,65,20,0,0,0,0,0,0
10005343,10005343,MCB-BSC-S,1,15,24,,15,65,20,0,0,0,0,0,0
10005343,10005343,MDC-BSC-S,1,40,13,025,45,35,20,10,0,0,0,0,0
10005343,10005343,MDC-MSCI,1,40,13,025,45,35,20,10,0,0,0,0,0
10005343,10005343,MDC-S-S,1,40,13,025,45,35,20,10,0,0,0,0,0
10005343,10005343,MED-MB-S,1,235,14,,0,0,0,0,0,0,0,0,100
10005343,10005343,MEE-BE-S,1,15,14,,20,25,50,5,0,0,0,0,0
10005343,10005343,MEE-BENG,1,20,14,,5,50,30,15,0,0,0,0,0
10005343,10005343,MEE-ME-P,1,50,14,,55,45,0,0,0,0,0,0,0
10005343,10005343,MEE-MENG,1,15,14,,0,80,20,0,0,0,0,0,0
10005343,10005343,MHY-BA-S,1,100,14,,14,75,11,0,0,0,0,0,0
10005343,10005343,MHY-JS-INT,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,MHY-JS-INT,1,145,13,090,14,72,13,1,0,0,0,0,0
10005343,10005343,MHY-JS-PHL,1,20,13,093,5,60,30,0,0,0,0,0,0
10005343,10005343,MHY-JS-PHL,1,145,13,090,14,72,13,1,0,0,0,0,0
10005343,10005343,MHY-JS-POL,1,25,14,,15,65,20,0,0,0,0,0,0
10005343,10005343,MHY-JS-SAN,1,15,24,,5,85,5,0,0,0,0,0,0
10005343,10005343,MHY-JS-SOC,1,10,24,,10,75,20,0,0,0,0,0,0
10005343,10005343,MHY-JS-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,MHY-JS-SPA,1,145,13,090,14,72,13,1,0,0,0,0,0
10005343,10005343,MRN-BSC-P,1,55,13,012,23,53,23,2,0,0,0,0,0
10005343,10005343,MRN-BSC-S,1,55,13,012,23,53,23,2,0,0,0,0,0
10005343,10005343,MTH-BSC-FN,1,85,13,032,38,28,23,10,0,0,0,0,0
10005343,10005343,MTH-BSC-S,1,35,14,,15,40,25,20,0,0,0,0,0
10005343,10005343,MTH-JS-CSC,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,MTH-JS-CSC,1,85,13,032,38,28,23,10,0,0,0,0,0
10005343,10005343,MTH-JS-SOR,1,10,14,,20,20,60,0,0,0,0,0,0
10005343,10005343,MTH-MSCI,1,10,14,,60,25,15,0,0,0,0,0,0
10005343,10005343,MTH-S-E,1,85,13,032,38,28,23,10,0,0,0,0,0
10005343,10005343,MTH-UM-CSC,1,85,13,032,38,28,23,10,0,0,0,0,0
10005343,10005343,MTH-UM-CSC,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,MTH-UM-SOR,1,10,14,,85,15,0,0,0,0,0,0,0
10005343,10005343,MUS-BM-S,1,40,14,,30,65,5,0,0,0,0,0,0
10005343,10005343,NAM-BSC-AN,1,240,14,,35,51,13,1,0,0,0,0,0
10005343,10005343,NAM-BSC-CD,1,450,13,005,32,51,14,3,0,0,0,0,0
10005343,10005343,NAM-BSC-LN,1,450,13,005,32,51,14,3,0,0,0,0,0
10005343,10005343,NAM-BSC-MC,1,450,13,005,32,51,14,3,0,0,0,0,0
10005343,10005343,NAM-BSC-ME,1,450,13,005,32,51,14,3,0,0,0,0,0
10005343,10005343,PDE-BENG,1,10,13,036,15,60,25,0,0,0,0,0,0
10005343,10005343,PDE-BENG-S,1,10,13,036,15,60,25,0,0,0,0,0,0
10005343,10005343,PDE-MENG,1,10,13,036,15,60,25,0,0,0,0,0,0
10005343,10005343,PDE-MENG-S,1,10,13,036,15,60,25,0,0,0,0,0,0
10005343,10005343,PHL-BA-S,1,15,24,,5,35,55,0,0,0,0,0,0
10005343,10005343,PHL-JS-POL,1,20,13,093,5,60,30,0,0,0,0,0,0
10005343,10005343,PHL-JS-POL,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,PHY-BSC-S,1,10,14,,10,50,30,10,0,0,0,0,0
10005343,10005343,PHY-MSCI,1,20,14,,35,65,0,0,0,0,0,0,0
10005343,10005343,PHY-S-APH,1,50,13,026,35,40,15,5,0,0,0,0,0
10005343,10005343,PHY-S-E,1,50,13,026,35,40,15,5,0,0,0,0,0
10005343,10005343,PHY-S-MED,1,50,13,026,35,40,15,5,0,0,0,0,0
10005343,10005343,PHY-UM-APH,1,15,24,,80,15,5,0,0,0,0,0,0
10005343,10005343,PHY-UM-E,1,50,13,026,35,40,15,5,0,0,0,0,0
10005343,10005343,PHY-UM-MED,1,50,13,026,35,40,15,5,0,0,0,0,0
10005343,10005343,PMY-BSC-SC,1,155,13,004,29,60,10,1,0,0,0,0,0
10005343,10005343,PMY-MPHARM,1,150,14,,30,60,11,0,0,0,0,0,0
10005343,10005343,POL-BA-S,1,30,14,,5,45,40,5,0,0,0,0,0
10005343,10005343,POL-JS-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,POL-JS-SPA,1,105,13,053,11,54,30,5,0,0,0,0,0
10005343,10005343,PPE-BA-S,1,20,14,,15,65,20,0,0,0,0,0,0
10005343,10005343,PSY-BSC-S,1,140,14,,14,70,15,1,0,0,0,0,0
10005343,10005343,SAN-JS-SPA,1,20,13,056,25,65,10,0,0,0,0,0,0
10005343,10005343,SAN-JS-SPA,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,SEA-ME-S,1,75,13,041,36,49,11,4,0,0,0,0,0
10005343,10005343,SEA-MENG,1,20,24,,15,70,10,0,0,0,0,0,0
10005343,10005343,SEE-BE-S,1,60,13,040,43,30,19,8,0,0,0,0,0
10005343,10005343,SEE-BE-S,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,SEE-BENG,1,60,13,040,43,30,19,8,0,0,0,0,0
10005343,10005343,SEE-BENG,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,SEE-ME-S,1,60,13,040,43,30,19,8,0,0,0,0,0
10005343,10005343,SEE-ME-S,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,SEE-MENG,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,SEE-MENG,1,60,13,040,43,30,19,8,0,0,0,0,0
10005343,10005343,SEP-BENG,1,35,14,,50,40,10,0,0,0,0,0,0
10005343,10005343,SEP-MENG,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,SOC-BSC-QM,1,90,13,054,9,64,27,0,0,0,0,0,0
10005343,10005343,SOE-MENG,1,250,13,035,30,44,23,3,0,0,0,0,0
10005343,10005343,SPA-BA-S,1,35,13,082,15,75,10,0,0,0,0,0,0
10005343,10005343,SPS-BA-S,1,10,14,,10,90,0,0,0,0,0,0,0
10005343,10005343,SPY-JS-SOC,1,15,14,,5,55,35,0,0,0,0,0,0
10005343,10005343,SWK-BSW-PT,2,15,13,058,5,80,15,0,0,0,0,0,0
10005343,10005343,SWK-BSW-S,1,65,14,,16,66,19,0,0,0,0,0,0
10005343,10005343,SWK-S-G,1,45,14,,15,75,5,0,0,0,0,0,0
10005343,10005343,THE-BD-S,1,15,24,,30,55,15,0,0,0,0,0,0
10005343,10005343,THE-BTH-S,1,25,14,,10,70,25,0,0,0,0,0,0
10005343,10005343,THE-JS-ENG,1,40,13,094,10,75,15,0,0,0,0,0,0
10005343,10005343,THE-JS-ENG,1,135,13,075,14,64,21,1,0,0,0,0,0
10005343,10005343,THE-JS-MHY,1,10,24,,10,80,10,0,0,0,0,0,0
10005343,10005343,THE-JS-PHL,1,20,13,093,5,60,30,0,0,0,0,0,0
10005343,10005343,THE-JS-PHL,1,40,13,094,10,75,15,0,0,0,0,0,0
10005343,10005343,TPH-BSC-S,1,50,13,026,35,40,15,5,0,0,0,0,0
10005343,10005343,TPH-MSCI,1,50,13,026,35,40,15,5,0,0,0,0,0
10005343,10005343,ZOO-BSC-P,1,15,13,013,10,60,25,5,0,0,0,0,0
10005343,10005343,ZOO-BSC-S,1,15,14,,10,60,25,5,0,0,0,0,0
10005389,10005389,ADV15,1,10,13,062,25,45,30,5,0,0,0,0,0
10005389,10005389,ADV15,1,45,13,069,10,60,30,5,0,0,0,0,0
10005389,10005389,ANI14,1,170,13,100,23,61,14,2,0,0,0,0,0
10005389,10005389,ARC14,1,40,13,047,15,25,45,10,0,0,0,0,0
10005389,10005389,BAT15,1,15,23,040,40,30,5,20,0,0,0,0,0
10005389,10005389,BAT15,1,45,13,069,10,60,30,5,0,0,0,0,0
10005389,10005389,BCT15,1,15,23,040,40,30,5,20,0,0,0,0,0
10005389,10005389,BCT15,1,45,13,069,10,60,30,5,0,0,0,0,0
10005389,10005389,BOT15,1,15,23,040,40,30,5,20,0,0,0,0,0
10005389,10005389,BOT15,1,45,13,069,10,60,30,5,0,0,0,0,0
10005389,10005389,BST15,1,15,23,040,40,30,5,20,0,0,0,0,0
10005389,10005389,BST15,1,45,13,069,10,60,30,5,0,0,0,0,0
10005389,10005389,DCD15,1,150,13,096,14,51,28,7,0,0,0,0,0
10005389,10005389,DFP15,1,55,14,,31,57,11,0,0,0,0,0,0
10005389,10005389,DGP15,1,40,14,,20,75,5,0,0,0,0,0,0
10005389,10005389,DPR15,1,15,14,,10,55,30,10,0,0,0,0,0
10005389,10005389,DTP15,1,170,13,100,23,61,14,2,0,0,0,0,0
10005389,10005389,EPP15,1,50,14,,10,65,25,0,0,0,0,0,0
10005389,10005389,FAS14,1,150,13,096,14,51,28,7,0,0,0,0,0
10005389,10005389,FBB15,1,10,11,D,25,45,30,5,0,0,0,0,0
10005389,10005389,FBB15,1,150,13,096,14,51,28,7,0,0,0,0,0
10005389,10005389,FDP14,1,150,13,096,14,51,28,7,0,0,0,0,0
10005389,10005389,FPR14,1,150,13,096,14,51,28,7,0,0,0,0,0
10005389,10005389,GRA14,1,150,13,096,14,51,28,7,0,0,0,0,0
10005389,10005389,IDA14,1,150,13,096,14,51,28,7,0,0,0,0,0
10005389,10005389,MGR15,1,20,14,,15,45,30,10,0,0,0,0,0
10005389,10005389,MPM14,1,15,13,097,10,55,35,0,0,0,0,0,0
10005389,10005389,SND14,1,25,13,046,25,50,25,5,0,0,0,0,0
10005389,10005389,ULA15,1,40,12,18,15,25,45,10,0,0,0,0,0
10005389,10005389,WEB14,1,10,11,D,25,45,30,5,0,0,0,0,0
10005389,10005389,WEB14,1,45,11,E,10,60,30,5,0,0,0,0,0
10005404,10005404,BSCEQSBM,1,15,13,024,5,35,40,5,0,0,0,10,0
10005404,10005404,BSCEQSP,1,15,13,024,5,35,40,5,0,0,0,10,0
10005404,10005404,BSCHEQSC,1,15,13,024,5,35,40,5,0,0,0,10,0
10005404,10005404,BSCHSPTECH,1,15,13,024,5,35,40,5,0,0,0,10,0
10005404,10005404,BSCLANDMAN,1,15,13,024,5,35,40,5,0,0,0,10,0
10005404,10005404,BSCWILDCE,1,15,13,024,5,35,40,5,0,0,0,10,0
10005414,10007161,EATSNG-R_PT,2,20,14,,0,30,50,20,0,0,0,0,0
10005470,10005470,ACCFIN,1,20,23,065,25,20,30,10,0,0,0,0,10
10005470,10005470,ACCFIN,1,20,22,27,25,20,30,10,0,0,0,0,10
10005470,10005470,BAENT,1,15,13,061,5,55,30,5,0,0,0,0,0
10005470,10005470,BAFNN,1,20,24,,25,20,30,10,0,0,0,0,10
10005470,10005470,BAINB,1,15,14,,5,55,30,5,0,0,0,0,0
10005470,10005470,BAMKT,1,15,14,,5,70,15,5,0,0,0,0,0
10005470,10005470,COMMKT,1,20,11,E,10,70,20,0,0,0,0,0,0
10005470,10005470,COMMKT,1,15,13,062,5,70,15,5,0,0,0,0,0
10005470,10005470,COMMMS,1,20,13,069,10,70,15,0,0,0,0,0,0
10005470,10005470,COMMPD,1,20,13,069,10,70,15,0,0,0,0,0,0
10005470,10005470,DEVSTD,1,40,11,B,25,40,20,20,0,0,0,0,0
10005470,10005470,ECN,1,10,14,,15,50,10,25,0,0,0,0,0
10005470,10005470,FINECN,1,15,13,052,20,50,5,20,0,0,0,0,0
10005470,10005470,FLM,1,20,13,069,10,70,15,0,0,0,0,0,0
10005470,10005470,FSH,1,15,13,062,5,70,15,5,0,0,0,0,0
10005470,10005470,FSH,1,40,11,D,10,55,30,5,0,0,0,0,0
10005470,10005470,HST,1,10,24,,35,60,0,10,0,0,0,0,0
10005470,10005470,IDE,1,15,13,052,20,50,5,20,0,0,0,0,0
10005470,10005470,INR,1,20,14,,25,40,25,10,0,0,0,0,0
10005470,10005470,PLT,1,15,24,,15,45,30,15,0,0,0,0,0
10005470,10005470,PSY,1,20,24,,25,35,30,5,0,0,0,0,0
10005523,10005523,BAACT,1,30,14,,25,60,15,5,0,0,0,0,0
10005523,10005523,BAAMU,1,20,14,,30,65,5,0,0,0,0,0,0
10005523,10005523,BAATA,1,20,14,,30,70,0,0,0,0,0,0,0
10005523,10005523,BACLC,1,10,14,,10,35,45,10,0,0,0,0,0
10005523,10005523,BACP,1,15,14,,10,45,40,10,0,0,0,0,0
10005523,10005523,BAETA,1,45,14,,15,70,15,0,0,0,0,0,0
10005523,10005523,BALD,1,10,14,,0,60,20,20,0,0,0,0,0
10005523,10005523,BAOP,2,15,23,097,45,15,0,40,0,0,0,0,0
10005523,10005523,BAPS,1,10,14,,10,40,40,10,0,0,0,0,0
