PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10000747,10000747,IA3020A10Z,1,10,9056
10000747,10000747,IA3020A10Z,2,10,9056
10000747,10000747,IA3020A15,1,10,9904
10000747,10000747,IA3070A13,1,10,3667
10000747,10000747,IA3070A13,2,10,3667
10000747,10000747,IA3070A13Z,1,10,3225
10000747,10000747,IA3070A13Z,2,10,3225
10000747,10000747,IA3070B13,1,10,0306
10000747,10000747,IA3070B13,2,10,0306
10000747,10000747,IA3070B13Z,1,10,9109
10000747,10000747,IA3070B13Z,2,10,9109
10000747,10000747,IA3100C12Z,1,10,4599
10000747,10000747,IA3100C12Z,2,10,4599
10000747,10000747,IA3100G07,1,10,0187
10000747,10000747,IA3120A12,1,10,4391
10000747,10000747,IA3120A12,2,10,4391
10000747,10000747,IA3120A12Z,1,10,2508
10000747,10000747,IA3120A12Z,2,10,2508
10000747,10000747,SS2501A09,1,10,3800
10000747,10000747,SS2511A13,1,10,8943
10000747,10000747,SS2511B13,1,10,0310
10000747,10000747,SS2511B13,2,10,0310
10000747,10000747,SS2511C13,1,10,1312
10000747,10000747,SS2511C13,2,10,1312
10000747,10000747,SS2521A14,1,10,9859
10000747,10000747,SS2541A15,1,10,5474
10000747,10000747,SS2541A15,2,10,5474
10000747,10000747,SS2571A12,1,10,3417
10000747,10000747,SS2571A12,2,10,3417
10000747,10000747,SS2588A13,1,10,7747
10000747,10000747,SS2588A13,2,10,7747
10000747,10000747,SS2596A13,1,10,0014
10000747,10000747,SS2596A13,2,10,0014
10000747,10000747,SS2599A11,1,10,8601
10000747,10000747,SS2610B10,1,10,9322
10000747,10000747,SS2650A13,1,10,2044
10000747,10000747,SS2650B13,1,10,4005
10000747,10000747,ST2225A12,1,10,7949
10000747,10000747,ST2225A12,2,10,7949
10000747,10000747,ST2225C12,1,10,8044
10000747,10000747,ST2225C12,2,10,8044
10000747,10000747,ST2225E12,1,10,4656
10000747,10000747,ST2225E12,2,10,4656
10000747,10000747,ST2290A15,1,10,4556
10000747,10000747,ST2290A15,2,10,4556
10000747,10000747,ST2390B15,1,10,2577
10000747,10000747,ST2390B15,2,10,2577
10000747,10000747,ST2570A15,1,10,2378
10000747,10000747,ST2570A15,2,10,2378
10000747,10000747,ST3023A12Z,1,10,8659
10000747,10000747,ST3023A12Z,2,10,8659
10000747,10000747,ST3023B12Z,1,10,1435
10000747,10000747,ST3023B12Z,2,10,1435
10000747,10000747,ST3023C12Z,1,10,8320
10000747,10000747,ST3023C12Z,2,10,8320
10000747,10000747,ST3041A13P,1,10,0563
10000747,10000747,ST3041A13Z,1,10,7191
10000747,10000747,ST3041A13Z,2,10,7191
10000747,10000747,ST3041B13Z,1,10,7251
10000747,10000747,ST3041B13Z,2,10,7251
10000747,10000747,ST3041B15P,1,10,9975
10000747,10000747,ST3041C13P,1,10,8300
10000747,10000747,ST3041C13Z,1,10,8811
10000747,10000747,ST3041C13Z,2,10,8811
10000747,10000747,ST3070A13,1,10,9874
10000747,10000747,ST3070A13,2,10,9874
10000747,10000747,ST3070A13Z,1,10,3998
10000747,10000747,ST3070A13Z,2,10,3998
10000747,10000747,ST3323A12,1,10,7938
10000747,10000747,ST3323A12,2,10,7938
10000747,10000747,ST3323B12,1,10,0684
10000747,10000747,ST3323C12,1,10,0809
10000747,10000747,ST3341A13,1,10,7839
10000747,10000747,ST3341B13,1,10,7329
10000747,10000747,ST3341C13,1,10,9580
10000754,10000754,BH1HE55,1,01,3091
10000754,10000754,BH1HE55,2,01,3091
10000754,10000754,BH1HE61,1,01,4552
10000754,10000754,BH1HE63,1,01,1132
10000754,10000754,BH1HE68,1,01,7059
10000754,10000754,EA1HE114,1,02,4303
10000754,10000754,EA1HE115,1,02,3630
10000754,10000754,EA1HE116,1,02,2389
10000754,10000754,EA1HE117,1,02,9072
10000754,10000754,EM1HE508,1,01,9313
10000754,10000754,EM1HE508,2,01,9313
10000754,10000754,ES1HE01,1,01,3416
10000754,10000754,ES1HE03,1,01,0704
10000754,10000754,ES1HE05,1,01,4916
10000754,10000754,ET1HE548,1,02,5174
10000754,10000754,ET1HE548,2,02,5174
10000754,10000754,ET1HE549,1,02,9115
10000754,10000754,ET1HE549,2,02,9115
10000754,10000754,ET1HE567,1,02,5478
10000754,10000754,IH1HE01,1,02,8134
10000754,10000754,IH1HE01,2,02,8134
10000754,10000754,IH1HE03,1,02,6889
10000754,10000754,IH1HE03,2,02,6889
10000754,10000754,IH1HE07,1,02,1601
10000754,10000754,IH1HE08,1,02,1555
10000754,10000754,SM1HE50,1,01,4700
10000754,10000754,SM1HE50,2,01,4700
10000754,10000754,SM1HE77,1,01,1829
10000754,10000754,SM1HE89,1,01,7898
10000754,10000754,SM1HE90,1,01,3138
10000754,10000754,SM1HE98,1,01,1094
10000754,10000754,TH1HE144,1,01,2900
10000754,10000754,TH1HE146,1,01,5782
10000754,10000754,TH1HE150,1,01,7564
10000754,10000754,TH1HE151,1,01,7180
10000754,10000754,VA1HE12,1,01,9805
10000754,10000754,VA1HE13,1,01,3291
10000754,10000754,VA1HE14,1,01,4329
10000754,10000754,VG1HE13,1,01,5009
10000754,10000754,VL1HE13,1,01,7302
10000754,10000754,VM1HE01,1,01,2339
10000754,10000754,VM1HE03,1,01,6915
10000754,10000754,VP1HE50,1,01,8712
10000754,10000754,VP1HE51,1,01,0589
10000794,10000794,BP001-HE01,1,DR,6312
10000794,10000794,CP400-HE01,1,DR,5216
10000794,10000794,EG032-HE01,1,DR,0287
10000794,10000794,EG033-HE01,1,DR,4798
10000794,10000794,LT500-HE01,1,DR,5105
10000820,10000820,FDBBF,1,LA,6842
10000820,10000820,FDCGIAVF,1,NR,5172
10000820,10000820,FDCGIMAF,1,NR,7935
10000820,10000820,FDCONF,1,NR,2636
10000820,10000820,FDPADF,1,NR,1600
10000820,10000820,HDABF,1,NR,6617
10000824,10000824,BAAAF_VL46,1,BU,5519
10000824,10000824,BAAFFS_L100,1,BU,3731
10000824,10000824,BAAFFS_L100,1,BU,6066
10000824,10000824,BAAFFS_N420,1,BU,1507
10000824,10000824,BAAFFS_N420,1,BU,3071
10000824,10000824,BAAFFS_NL31,1,BU,4245
10000824,10000824,BAAFFS_NL31,1,BU,4536
10000824,10000824,BAAFFS_NM41,1,BU,2256
10000824,10000824,BAAFFS_NM41,1,BU,5217
10000824,10000824,BAAFFS_NN13,1,BU,1057
10000824,10000824,BAAFFS_NN13,1,BU,1356
10000824,10000824,BAAFFS_NN41,1,BU,1788
10000824,10000824,BAAFFS_NN43,1,BU,3949
10000824,10000824,BAAFFS_NN43,1,BU,6111
10000824,10000824,BAARCF_C786,1,BU,4936
10000824,10000824,BAAS_N590,1,BU,1769
10000824,10000824,BABSS_N100,1,BU,0951
10000824,10000824,BABSS_N100,1,BU,2935
10000824,10000824,BABSS_N100,1,BU,6677
10000824,10000824,BABSS_N100,1,BU,7458
10000824,10000824,BACAAF_GW4F,1,BU,5814
10000824,10000824,BACOMMF_P900,1,BU,9803
10000824,10000824,BACVAF_W280,1,BU,3078
10000824,10000824,BAEF_Q300,1,BU,8089
10000824,10000824,BAELMS_N506,1,BU,7478
10000824,10000824,BAEMS_N820,1,BU,4144
10000824,10000824,BAFF_T6H3,1,BU,6422
10000824,10000824,BAHF_H4F5,1,BU,3272
10000824,10000824,BAIHMS_N863,1,BU,5717
10000824,10000824,BAINDS_W242,1,BU,9545
10000824,10000824,BAMCS_N591,1,BU,4892
10000824,10000824,BAMMJF_P500,1,BU,7716
10000824,10000824,BAMPF_PH10,1,BU,0754
10000824,10000824,BAMSWF_W620,1,BU,6952
10000824,10000824,BAPOF_P486,1,BU,2056
10000824,10000824,BAPRS_P210,1,BU,7877
10000824,10000824,BARMS_N240,1,BU,2635
10000824,10000824,BASAF_LL36,1,BU,2673
10000824,10000824,BASCF_H2L9,1,BU,3549
10000824,10000824,BASF_18J3,1,BU,7321
10000824,10000824,BASPDS_H101,1,BU,2016
10000824,10000824,BASPDS_W240,1,BU,1508
10000824,10000824,BASWF_L500,1,BU,2976
10000824,10000824,BATMS_N800,1,BU,1466
10000824,10000824,BATPF_W621,1,BU,5854
10000824,10000824,BSAAFSF_4K2M,1,BU,7791
10000824,10000824,BSAF_J21B,1,BU,3053
10000824,10000824,BSANF_B700,1,BU,8555
10000824,10000824,BSANF_B740,1,BU,8908
10000824,10000824,BSARCF_F400,1,BU,3887
10000824,10000824,BSBSF_C100,1,BU,7412
10000824,10000824,BSCESF_CB69,1,BU,5137
10000824,10000824,BSCOFS_G503,1,BU,4608
10000824,10000824,BSCOFS_G506,1,BU,3552
10000824,10000824,BSCOFS_G550,1,BU,2851
10000824,10000824,BSCOFS_G602,1,BU,6394
10000824,10000824,BSCOFS_G610,1,BU,2249
10000824,10000824,BSCOFS_I120,1,BU,1262
10000824,10000824,BSCSMF_2DA6,1,BU,9885
10000824,10000824,BSCYNF_B702,1,BU,9604
10000824,10000824,BSCYNF_B730,1,BU,1423
10000824,10000824,BSDES_H100,1,BU,6232
10000824,10000824,BSEVSF_D449,1,BU,1913
10000824,10000824,BSEWCF_CD14,1,BU,2071
10000824,10000824,BSFBF_F3B7,1,BU,7224
10000824,10000824,BSFIF_F401,1,BU,0978
10000824,10000824,BSFSCF_F413,1,BU,6237
10000824,10000824,BSGF_F800,1,BU,5166
10000824,10000824,BSGPS_I610,1,BU,7397
10000824,10000824,BSGTS_G601,1,BU,2923
10000824,10000824,BSMATS_J932,1,BU,3543
10000824,10000824,BSMNF_B701,1,BU,1251
10000824,10000824,BSMNF_B761,1,BU,9282
10000824,10000824,BSMSPS_W390,1,BU,5488
10000824,10000824,BSMS_N504,1,BU,7280
10000824,10000824,BSMWF_B720,1,BU,3594
10000824,10000824,BSNF_B400,1,BU,5503
10000824,10000824,BSOTF_B930,1,BU,4625
10000824,10000824,BSPF_C800,1,BU,3909
10000824,10000824,BSPSF_86G3,1,BU,2908
10000824,10000824,BSPTF_B160,1,BU,0949
10000824,10000824,BSSDAGF_GG74,1,BU,9527
10000824,10000824,BSSDCSS_C600,1,BU,6654
10000824,10000824,BSSMGS_N2C6,1,BU,2335
10000824,10000824,BSSMS_N290,1,BU,7581
10000824,10000824,BSSPCSS_CX81,1,BU,8583
10000824,10000824,BSSTF_846W,1,BU,0673
10000824,10000824,DHODPF_B991,1,BU,4288
10000824,10000824,LLBLFS_M100,1,BU,8701
10000824,10000824,LLBLFS_M100,1,BU,3948
10000824,10000824,LLBLFS_M100,1,BU,3814
10000824,10000824,LLBLFS_M100,1,BU,3265
10000824,10000824,LLBLFS_M100,1,BU,0068
10000824,10000824,MAFAFF_N420,1,BU,8351
10000824,10000824,MDPDF_3LD4,1,BU,9118
10000824,10000824,MEES_H105,1,BU,4424
10000824,10000824,MLEF_K284,1,BU,0842
10000824,10000824,MNNF_R421,1,BU,8568
10000825,10000825,B7FDART1Q7,1,01,1958
10000825,10000825,B7FDBUS1Q7,1,01,4473
10000825,10000825,B7FDFILM1Q7,1,01,4023
10000825,10000825,B7FDHTO1Q7,1,01,7245
10000825,10000825,B7FFSPO1Q7,1,01,7586
10000825,10000825,B7HNDPU1Q7,1,01,2855
10000833,10007802,NFCDLBWC,1,WK,8997
10000840,10000840,BAAD5000,1,MC,2365
10000840,10000840,BAAT6001,1,MC,9559
10000840,10000840,BAAT6001AD,1,MC,4268
10000840,10000840,BAAT6001FA,1,MC,8389
10000840,10000840,BAAT6004A,1,MC,9230
10000840,10000840,BAAT6005A,1,MC,5201
10000840,10000840,BAAT6007B,1,MC,5129
10000840,10000840,BAAT6008B,1,MC,8592
10000840,10000840,BAAT6009,1,MC,0884
10000840,10000840,BAMP5MED,1,MC,9477
10000840,10000840,BAMP5MUS,1,MC,3711
10000840,10000840,BAMP5PER,1,MC,1586
10000840,10000840,BAMP5PRD,1,MC,2026
10000840,10000840,BBAH5001,1,MC,1469
10000840,10000840,BBAH5003,1,MC,2880
10000840,10000840,BBAH5004,1,MC,1628
10000840,10000840,BBAH5005,1,MC,4464
10000840,10000840,BBAH5006,1,MC,8394
10000840,10000840,BBAT6001A,1,MC,9063
10000840,10000840,BBAT6005A,1,MC,7615
10000840,10000840,BDAT5001A,1,MC,4340
10000840,10000840,BDAT6001A,1,MC,3865
10000840,10000840,BDAT6002B,1,MC,3177
10000840,10000840,BDAT6003B,1,MC,2037
10000840,10000840,BDAT6004A,1,MC,3782
10000840,10000840,BFAH5000,1,MC,4529
10000840,10000840,BFAT6001A,1,MC,1675
10000840,10000840,BFAT6002A,1,MC,8643
10000840,10000840,BFAT6003A,1,MC,7376
10000840,10000840,BFAT6004A,1,MC,5116
10000840,10000840,FSAH5002,1,MC,8206
10000840,10000840,FSAT6001A,1,MC,6351
10000840,10000840,FSAT6002A,1,MC,4113
10000840,10000840,HGAH5001,1,MC,2421
10000840,10000840,HLAH5004,1,MC,3453
10000840,10000840,HLAH5007,1,MC,2510
10000840,10000840,TAAT5001,1,MC,9769
10000840,10000840,TAAT6001,1,MC,6503
10000840,10000840,TAAT6003,1,MC,9980
10000840,10000840,TAAT6004,1,MC,4672
10000840,10000840,TAAT6005,1,MC,1322
10000840,10000840,TBAT6001,1,MC,1143
10000840,10000840,TBAT6002,1,MC,0150
10000840,10000840,TBAT6003,1,MC,7315
10000840,10000840,TEAT5001A,1,MC,7970
10000840,10000840,TEAT6002A,1,MC,0350
10000840,10000840,TEAT6003,1,MC,5394
10000840,10000840,WAAH5003,1,MC,5338
10000840,10000840,WAAH5004,1,MC,1753
10000840,10000840,WBAH5001,1,MC,1336
10000840,10000840,WBAH5003,1,MC,8155
10000840,10000840,YBAH500A,1,MC,4793
10000840,10000840,YCAT5001A,1,MC,6456
10000840,10000840,YDAT6001A,1,MC,2584
10000840,10000840,YFAT5001B,1,MC,5357
10000840,10000840,YFAT5002B,1,MC,4629
10000840,10000840,YFAT5003B,1,MC,3983
10000878,10000878,00245988,1,SC,9724
10000878,10000878,00245988,2,SC,9724
10000878,10000878,00245989,1,SC,3102
10000878,10000878,00245989,2,SC,3102
10000878,10000878,00245990,1,SC,0967
10000878,10000878,00245990,2,SC,0967
10000878,10000878,00246152,1,SC,3772
10000878,10000878,00246152,2,SC,3772
10000878,10000878,00246454,1,SC,5904
10000878,10000878,00246454,2,SC,5904
10000878,10000878,00300114,1,SC,2714
10000878,10000878,00300114,2,SC,2714
10000878,10000878,00300115,1,SC,2795
10000878,10000878,00300115,2,SC,2795
10000878,10000878,00300116,1,SC,2262
10000878,10000878,00300116,2,SC,2262
10000878,10000878,00301490,1,SC,4423
10000878,10000878,00301490,2,SC,4423
10000878,10000878,00301499,1,SC,9377
10000878,10000878,00301499,2,SC,9377
10000878,10000878,1511,1,CC,9293
10000878,10000878,1516,1,BC,9056
10000878,10000878,1728,1,CC,4842
10000878,10000878,1847,1,BC,5270
10000878,10000878,1847,2,BC,5270
10000878,10000878,1917,1,CC,0731
10000878,10000878,1917,2,CC,0731
10000878,10000878,1918,1,BC,9573
10000878,10000878,2119,1,BC,3842
10000878,10000878,2124,1,CC,5521
10000878,10000878,2208,1,BC,5296
10000878,10000878,2208,2,BC,5296
10000878,10000878,2257,1,CC,3711
10000878,10000878,296,1,CC,5428
10000878,10000878,296,2,CC,5428
10000878,10000878,299,1,CC,4673
10000878,10000878,OU005-BA,1,SC,5923
10000878,10000878,OU005-BA,2,SC,5923
10000878,10000878,OU017-BA,1,SC,6565
10000878,10000878,OU017-BA,2,SC,6565
10000878,10000878,OU018-FD,1,SC,6634
10000878,10000878,OU018-FD,2,SC,6634
10000878,10000878,OU019-BA,1,SC,7208
10000878,10000878,OU019-BA,2,SC,7208
10000878,10000878,OU020-FD,1,SC,2462
10000878,10000878,OU020-FD,2,SC,2462
10000878,10000878,OU022-FD,1,SC,4490
10000878,10000878,OU022-FD,2,SC,4490
10000878,10000878,OU026-BA,1,SC,1319
10000878,10000878,OU026-BA,2,SC,1319
10000886,10000886,H1CC008GUU,1,KG,2186
10000886,10000886,H1CC009GUU,1,KG,4179
10000886,10000886,H1EA007MAU,1,KM,0323
10000886,10000886,H1EA008MUU,1,KM,3708
10000886,10000886,H1EA017GUU,1,KG,0124
10000886,10000886,H1EA018GUU,1,KG,0618
10000886,10000886,H2EA004GAU,1,KG,3073
10000886,10000886,H2EA006GAU,1,KG,3914
10000886,10000886,H2EA007GAU,1,KG,1891
10000886,10000886,H2EA008GAU,1,KG,4758
10000886,10000886,H2EA009GAU,1,KG,5084
10000886,10000886,H2EA020GUU,1,KG,8040
10000886,10000886,H2EA021GUU,1,KG,6438
10000886,10000886,H2EA023GAU,1,KG,3197
10000886,10000886,H3EA001GUU,1,KG,2732
10000886,10000886,H3EA004GUU,1,KG,7702
10000886,10000886,H3EA008GUU,1,KG,8495
10000886,10000886,H3EA010GUU,1,KG,8997
10000886,10000886,H3EA011GUU,1,KG,8173
10000886,10000886,H3EA014GUU,1,KG,7431
10000886,10000886,H6EA003GUU,1,KG,5805
10000886,10000886,H6FS001MUU,1,KH,4125
10000886,10000886,H7EA001GUU,1,KG,1524
10000886,10000886,H7EA002FUU,1,KF,7781
10000886,10000886,H7EA003FUU,1,KF,3549
10000886,10000886,H7EA004GUU,1,KG,2514
10000886,10000886,H7EA005GUU,1,KG,0654
10000886,10000886,H7EA006GUU,1,KG,7082
10000886,10000886,H7EA007FUU,1,KF,6735
10000886,10000886,H7EA008FUU,1,KF,1625
10000886,10000886,H7EA009FUU,1,KF,6633
10000886,10000886,H8CC002GUU,1,KG,0088
10000886,10000886,H8EA004EUU,1,KH,7421
10000886,10000886,H8EA005EUU,1,KG,5724
10000886,10000886,H8EA007EUU,1,KM,8550
10000886,10000886,H8EA008GUU,1,KG,4555
10000886,10000886,H8EA009GUU,1,KG,8963
10000886,10000886,H8EA010EUU,1,KG,8128
10000886,10000886,H8EA011EUU,1,KG,7025
10000886,10000886,H8EA013EUU,1,KG,7298
10000886,10000886,H8EA015MUU,1,KM,3598
10000886,10000886,J1EG003MUU,1,KM,7134
10000886,10000886,J1EG004MUU,1,KM,3961
10000886,10000886,J1EG005MUU,1,KM,1377
10000886,10000886,J1EG007MUU,1,KM,0301
10000886,10000886,J1EG008MUU,1,KM,3434
10000886,10000886,J1EG009MUU,1,KM,7531
10000886,10000886,J1EG011MUU,1,KM,3390
10000886,10000886,J1EG012MUU,1,KM,6055
10000886,10000886,J1EG013MUU,1,KM,2091
10000886,10000886,J1EG014MUU,1,KM,0084
10000886,10000886,J1EG015MUU,1,KM,0100
10000886,10000886,J1EG016MUU,1,KM,8184
10000886,10000886,J1EG017MUU,1,KM,2303
10000886,10000886,J1EG018MUU,1,KM,2552
10000886,10000886,J1EG020MUU,1,KM,3880
10000886,10000886,J1EG021MUU,1,KM,2361
10000886,10000886,J1EL001MUU,1,KM,0606
10000886,10000886,J1EL002MUU,1,KM,9466
10000886,10000886,J1EL003MUU,1,KM,8822
10000886,10000886,J2EA001EUU,1,KE,1229
10000886,10000886,J2EA002EUU,1,KE,7616
10000886,10000886,J2EA015EUU,1,KE,6103
10000886,10000886,J2EA017EUU,1,KE,7626
10000886,10000886,J2EA028EUU,1,KE,4096
10000886,10000886,J4CA003MUU,1,KM,9354
10000886,10000886,J4CE001MUU,1,KM,0859
10000886,10000886,J4CE002MUU,1,KM,4607
10000886,10000886,J4CE003MUU,1,KM,5780
10000886,10000886,J4EA008MUU,1,KM,4429
10000886,10000886,J4EA014MUU,1,KM,4842
10000886,10000886,J4ED003MUU,1,KM,6765
10000886,10000886,J4ED004MUU,1,KM,2072
10000886,10000886,J4EG006MUU,1,KM,4846
10000886,10000886,J4EG007MUU,1,KM,3116
10000886,10000886,J4EG011MUU,1,KM,9590
10000886,10000886,J4EG018MUU,1,KM,6798
10000886,10000886,J4EG024MUU,1,KM,1730
10000886,10000886,J4EG025MUU,1,KM,7284
10000886,10000886,J4EG027MUU,1,KM,1206
10000886,10000886,J4EG028MUU,1,KM,8021
10000886,10000886,J4EG029MUU,1,KM,3576
10000886,10000886,J4EG030MUU,1,KM,9961
10000886,10000886,J4EG031MUU,1,KM,7435
10000886,10000886,J4EG039MUU,1,KM,4210
10000886,10000886,J4FS001MUU,1,KH,2048
10000886,10000886,K1DA001EUU,1,KE,2891
10000886,10000886,K1EA006EUU,1,KE,5191
10000886,10000886,K1EA011EUU,1,KE,7612
10000886,10000886,K1EA014EUU,1,KE,4604
10000886,10000886,K1EG003EUU,1,KE,1838
10000886,10000886,K1EG009EUU,1,KE,3848
10000886,10000886,K2DA006FUU,1,KF,0592
10000886,10000886,K2DA053FUU,1,KF,5275
10000886,10000886,K2DA054FUU,1,KF,0122
10000886,10000886,K2DA079FUU,1,KF,6056
10000886,10000886,K2DA080FUU,1,KF,6199
10000886,10000886,K2EA014FUU,1,KF,6826
10000886,10000886,K2EA048FUU,1,KF,0068
10000886,10000886,K3EA019FUU,1,KF,9923
10000886,10000886,K3EA020FUU,1,KF,4211
10000886,10000886,K3EA021FUU,1,KF,7318
10000886,10000886,K3EA031FUU,1,KF,7923
10000886,10000886,K3EA032FUU,1,KF,1869
10000886,10000886,K7EA004EUU,1,KE,7599
10000886,10000886,K7EG003EUU,1,KE,8550
10000886,10000886,L1EA005FUU,1,KF,4872
10000886,10000886,L1EA006FUU,1,KF,6123
10000886,10000886,L1EA012FUU,1,KF,7812
10000886,10000886,L1EA023FUU,1,KF,7344
10000886,10000886,L1EA027FUU,1,KF,8568
10000886,10000886,L1EA028FUU,1,KF,9539
10000886,10000886,L1EA029FUU,1,KF,8893
10000886,10000886,L1EA032MUU,1,KF,6768
10000886,10000886,L1EG001FUU,1,KF,0930
10000886,10000886,L1EG002FUU,1,KF,7203
10000886,10000886,L1EG003FUU,1,KF,6799
10000886,10000886,L2EG001EUU,1,KE,1981
10000886,10000886,L2EG002EUU,1,KE,6362
10000886,10000886,L3EG021IUU,1,KE,1649
10000886,10000886,L3EG029IUU,1,KF,5460
10000886,10000886,L3EG032EUU,1,KF,0159
10000886,10000886,L3EG033EUU,1,KF,6571
10000886,10000886,L3EG034EUU,1,KF,4325
10000886,10000886,L7EG001EUU,1,KF,5383
10000886,10000886,P1CA001MUU,1,KM,3128
10000886,10000886,P1CA008MUU,1,KM,4877
10000886,10000886,P1CA011MUU,1,KM,6379
10000886,10000886,P1CA026MUU,1,KM,1525
10000886,10000886,P1ED001MUU,1,KM,5008
10000886,10000886,P1ED011MUU,1,KM,7722
10000886,10000886,P1ED026MUU,1,KM,1025
10000886,10000886,P1ED027MUU,1,KM,8157
10000886,10000886,P1EG028MAU,1,KM,7845
10000886,10000886,P1EG029MUU,1,KM,7735
10000886,10000886,P1EG031MUU,1,KM,0299
10000886,10000886,P2CA001MUU,1,KM,5248
10000886,10000886,P2EA001MUU,1,KM,0215
10000886,10000886,P2EA002MUU,1,KM,9326
10000886,10000886,P2ED001MUU,1,KM,6088
10000886,10000886,P2ED008MUU,1,KM,0401
10000886,10000886,P2EG001MUU,1,KM,8180
10000886,10000886,P2EG002MUU,1,KM,9756
10000886,10000886,P2EG003MUU,1,KM,2867
10000886,10000886,P2EG003MUU,2,KM,2867
10000886,10000886,P2EG004MUU,1,KM,4968
10000886,10000886,P2EG005MUU,1,KM,3792
10000886,10000886,P2EG005MUU,2,KM,3792
10000886,10000886,P2EG008MUU,1,KM,1906
10000886,10000886,P2EG008MUU,2,KM,1906
10000886,10000886,P2EG010MUU,1,KM,6699
10000886,10000886,P2EG013MUU,1,KM,6871
10000886,10000886,P3CB001MUU,1,KM,6016
10000886,10000886,P3CF001MUU,1,KM,5611
10000886,10000886,P3EG003MUU,1,KM,4454
10000886,10000886,P3EG006MUU,1,KM,4468
10000886,10000886,P3EG020MUU,1,KM,9136
10000886,10000886,P3EG021MUU,1,KM,2213
10000886,10000886,P3EG022MUU,1,KM,2332
10000886,10000886,P8CA002MUU,1,KM,7087
10000886,10000886,P8CA003MUU,1,KM,4628
10000886,10000886,P8CG001MDU,1,KM,6726
10000886,10000886,P8CH001MUU,1,KM,4915
10000886,10000886,P8ED001MUU,1,KM,4154
10000886,10000886,P8ED002MUU,1,KM,0205
10000886,10000886,P8ED003MUU,1,KM,3333
10000886,10000886,P8ED004MUU,1,KM,6600
10000886,10000886,P8ED006MUU,1,KM,8647
10000886,10000886,P8ED007MUU,1,KM,3636
10000886,10000886,P8EG002MUU,1,KM,5382
10000886,10000886,P8EG004MUU,1,KM,5485
10000886,10000886,P8EG005MUU,1,KM,8353
10000936,10000936,MOSTFT,1,MB,5644
10000948,10000948,K0104,1,BC,7810
10000948,10000948,K0104,2,BC,7810
10000948,10000948,K0180,1,BC,1872
10000948,10000948,K0180,2,BC,1872
10000948,10000948,K0184,1,BC,9490
10000948,10000948,K0266,1,BC,6041
10000948,10000948,K0266,2,BC,6041
10000948,10000948,KCC11,1,BC,8001
10000948,10000948,KCC110,1,BC,2941
10000948,10000948,KCC112,1,BC,7308
10000948,10000948,KCC113,1,BC,0987
10000948,10000948,KCC113,2,BC,0987
10000948,10000948,k0203,1,BC,2298
10000948,10000948,k0203,2,BC,2298
10000950,10000950,007871A01,1,WC,2802
10000950,10000950,009731A01,1,WC,0095
10000950,10000950,009731A01,2,WC,0095
10000950,10000950,016161A05,1,WC,7286
10000950,10000950,016491A07,1,WC,5355
10000952,10000952,10016,1,BC,1959
10000952,10000952,85000,1,BC,5853
10000952,10000952,85030,1,MC,6179
10000952,10000952,85039,1,MC,2236
10000952,10000952,85068,1,BC,5943
10000961,10000961,B160UPHYSIO-FT-BSC,1,BU,4790
10000961,10000961,B960UOT-FT-BSC,1,BU,6472
10000961,10000961,B990UBIOMEHH-FT-BSC,1,BU,4392
10000961,10000961,B990UBIOMEHH-SW-BSC,1,BU,6323
10000961,10000961,C400UBIOMEGE-FT-BSC,1,BU,8611
10000961,10000961,C400UBIOMEGE-SW-BSC,1,BU,3562
10000961,10000961,C550UBIOMEIM-FT-BSC,1,BU,5411
10000961,10000961,C550UBIOMEIM-SW-BSC,1,BU,9516
10000961,10000961,C600USPHESHP-FT-BSC,1,BU,9873
10000961,10000961,C600USPHESHP-PT-BSC,2,BU,9873
10000961,10000961,C600USPHESHP-SW-BSC,1,BU,2537
10000961,10000961,C600USPHESSD-FT-BSC,1,BU,9670
10000961,10000961,C600USPHESSD-PT-BSC,2,BU,9670
10000961,10000961,C600USPHESSD-SW-BSC,1,BU,7040
10000961,10000961,C600USPHEXS-FT-BSC,1,BU,1703
10000961,10000961,C600USPHEXS-PT-BSC,2,BU,1703
10000961,10000961,C600USPHEXS-SW-BSC,1,BU,4060
10000961,10000961,C600USPHEXSB-FT-BSC,1,BU,7426
10000961,10000961,C600USPHEXSB-PT-BSC,2,BU,7426
10000961,10000961,C600USPHEXSB-SW-BSC,1,BU,1671
10000961,10000961,C722UBIOMECH-FT-BSC,1,BU,7341
10000961,10000961,C722UBIOMECH-SW-BSC,1,BU,1052
10000961,10000961,C800UPSYCHOL-FT-BSC,1,BU,7122
10000961,10000961,C800UPSYCHOL-SW-BSC,1,BU,8259
10000961,10000961,C900UBIOMED-FT-BSC,1,BU,8921
