PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTPOP,ENTAGG,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10007146,10007146,K0506,1,35,13,012,5,35,0,5,0,0,25,35
10007146,10007146,K0506,1,30,13,025,0,85,0,0,0,0,0,15
10007146,10007146,K0520,1,90,13,065,2,53,0,0,0,0,24,21
10007146,10007146,K0521,1,90,13,065,2,53,0,0,0,0,24,21
10007146,10007146,K0522,1,275,13,063,6,64,1,1,0,0,7,21
10007146,10007146,K0523,1,45,13,064,20,55,0,0,0,0,5,15
10007146,10007146,K0524,1,385,13,061,4,49,0,0,0,0,18,28
10007146,10007146,K0525,1,125,13,052,6,73,1,0,0,0,10,11
10007146,10007146,K0526,1,185,13,067,7,77,2,0,0,0,1,13
10007146,10007146,K0527,1,185,13,067,7,77,2,0,0,0,1,13
10007146,10007146,K0528,1,145,13,062,5,79,2,1,0,1,2,10
10007146,10007146,K0529,1,185,13,067,7,77,2,0,0,0,1,13
10007146,10007146,K0530,1,90,13,065,2,53,0,0,0,0,24,21
10007146,10007146,K0530,1,385,13,061,4,49,0,0,0,0,18,28
10007146,10007146,K0531,1,45,13,064,20,55,0,0,0,0,5,15
10007146,10007146,K0531,1,385,13,061,4,49,0,0,0,0,18,28
10007146,10007146,K0532,1,145,13,062,5,79,2,1,0,1,2,10
10007146,10007146,K0532,1,385,13,061,4,49,0,0,0,0,18,28
10007146,10007146,K0533,1,275,13,063,6,64,1,1,0,0,7,21
10007146,10007146,K0534,1,185,13,067,7,77,2,0,0,0,1,13
10007146,10007146,K0534,1,20,22,17,15,70,5,0,0,0,5,10
10007146,10007146,K0535,1,275,13,063,6,64,1,1,0,0,7,21
10007146,10007146,K0536,1,275,13,063,6,64,1,1,0,0,7,21
10007146,10007146,K0537,1,30,13,025,0,85,0,0,0,0,0,15
10007146,10007146,K0537,1,35,13,012,5,35,0,5,0,0,25,35
10007146,10007146,K0538,1,30,13,025,0,85,0,0,0,0,0,15
10007146,10007146,K0539,1,35,13,004,5,70,0,0,0,0,0,25
10007146,10007146,K0540,1,25,13,027,15,70,0,0,0,0,5,10
10007146,10007146,K0541,1,25,13,027,15,70,0,0,0,0,5,10
10007146,10007146,K0541,1,105,13,054,5,92,0,0,0,0,1,1
10007146,10007146,K0542,1,35,13,012,5,35,0,5,0,0,25,35
10007146,10007146,K0543,1,110,13,016,3,61,1,0,0,0,1,35
10007146,10007146,K0544,1,15,13,007,10,75,0,10,0,0,0,10
10007146,10007146,K0545,1,115,13,018,1,77,0,0,0,0,2,20
10007146,10007146,K0546,1,115,13,018,1,77,0,0,0,0,2,20
10007146,10007146,K0547,1,115,13,018,1,77,0,0,0,0,2,20
10007146,10007146,K0548,1,255,13,105,6,56,0,1,0,0,0,37
10007146,10007146,K0549,1,50,13,011,25,70,0,0,0,0,0,5
10007146,10007146,K0550,1,50,13,011,25,70,0,0,0,0,0,5
10007146,10007146,K0551,1,115,13,018,1,77,0,0,0,0,2,20
10007146,10007146,K0553,1,585,13,035,2,83,1,0,0,0,1,13
10007146,10007146,K0554,1,585,13,035,2,83,1,0,0,0,1,13
10007146,10007146,K0555,1,585,13,035,2,83,1,0,0,0,1,13
10007146,10007146,K0556,1,105,13,054,5,92,0,0,0,0,1,1
10007146,10007146,K0557,1,135,13,060,5,89,0,0,0,0,1,4
10007146,10007146,K0558,1,105,13,054,5,92,0,0,0,0,1,1
10007146,10007146,K0559,1,105,13,054,5,92,0,0,0,0,1,1
10007146,10007146,K0559,1,155,13,019,6,81,2,1,0,0,1,9
10007147,10007147,APJHBSCP-JOINT_HONS_BUS_COM,1,10,14,,0,100,0,0,0,0,0,0
10007147,10007147,APJHBSCP-JOINT_HONS_BUS_COM,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,APJHBSCP-JOINT_HONS_BUS_COM,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSEL-JOINT_HONS_BUS_EURO,1,100,11,F,5,86,1,3,0,1,0,4
10007147,10007147,APJHBSEL-JOINT_HONS_BUS_EURO,1,520,13,061,1,78,0,3,1,0,4,13
10007147,10007147,APJHBSEL-JOINT_HONS_BUS_EURO,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSESL-JOINT_HONS_BUS_EAST,1,30,12,33,0,80,0,5,0,5,0,5
10007147,10007147,APJHBSESL-JOINT_HONS_BUS_EAST,1,520,13,061,1,78,0,3,1,0,4,13
10007147,10007147,APJHBSESL-JOINT_HONS_BUS_EAST,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSHI-JOINT_HONS_BUS_HIST,1,50,13,090,5,85,0,5,0,0,0,5
10007147,10007147,APJHBSHI-JOINT_HONS_BUS_HIST,1,520,13,061,1,78,0,3,1,0,4,13
10007147,10007147,APJHBSHI-JOINT_HONS_BUS_HIST,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSJMC-JOINT_HONS_BUS_JMC,1,65,11,E,0,79,0,7,1,0,10,1
10007147,10007147,APJHBSJMC-JOINT_HONS_BUS_JMC,1,65,12,30,0,78,0,8,2,0,11,2
10007147,10007147,APJHBSJMC-JOINT_HONS_BUS_JMC,1,520,13,061,1,78,0,3,1,0,4,13
10007147,10007147,APJHBSJMC-JOINT_HONS_BUS_JMC,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSLW-JOINT_HONS_BUS_LAW,1,25,14,,0,40,0,10,0,0,0,50
10007147,10007147,APJHBSLW-JOINT_HONS_BUS_LAW,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSMTH-JOINT_HONS_BUS_MATH,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHBSMTH-JOINT_HONS_BUS_MATH,1,520,13,061,1,78,0,3,1,0,4,13
10007147,10007147,APJHBSMTH-JOINT_HONS_BUS_MATH,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSPSY-JOINT_HONS_BUS_PSYCH,1,10,24,,0,90,0,10,0,0,0,0
10007147,10007147,APJHBSPSY-JOINT_HONS_BUS_PSYCH,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHBSSS-JOINT_HONS_BUS_SPS,1,15,14,,0,95,5,0,0,0,0,0
10007147,10007147,APJHBSSS-JOINT_HONS_BUS_SPS,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,APJHCPHG-JOINT_HONS_COM_HGEOG,1,10,13,059,0,90,10,0,0,0,0,0
10007147,10007147,APJHCPHG-JOINT_HONS_COM_HGEOG,1,355,13,035,3,80,1,3,1,0,1,12
10007147,10007147,APJHCPHG-JOINT_HONS_COM_HGEOG,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,APJHCPLW-JOINT_HONS_COMP_LAW,1,355,13,035,3,80,1,3,1,0,1,12
10007147,10007147,APJHCPLW-JOINT_HONS_COMP_LAW,1,505,13,060,3,81,1,7,1,0,4,3
10007147,10007147,APJHCPLW-JOINT_HONS_COMP_LAW,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,APJHCPMTH-JOINT_HONS_COMP_MATH,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHCPMTH-JOINT_HONS_COMP_MATH,1,355,13,035,3,80,1,3,1,0,1,12
10007147,10007147,APJHCPMTH-JOINT_HONS_COMP_MATH,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,APJHCPPH-JOINT_HONS_COMP_PHIL,1,25,13,093,5,80,0,10,0,0,0,0
10007147,10007147,APJHCPPH-JOINT_HONS_COMP_PHIL,1,355,13,035,3,80,1,3,1,0,1,12
10007147,10007147,APJHCPPH-JOINT_HONS_COMP_PHIL,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,APJHCPSS-JOINT_HONS_COMP_SPS,1,225,13,018,1,84,0,3,1,0,0,10
10007147,10007147,APJHCPSS-JOINT_HONS_COMP_SPS,1,355,13,035,3,80,1,3,1,0,1,12
10007147,10007147,APJHCPSS-JOINT_HONS_COMP_SPS,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,APJHECHG-JOINT_HONS_ECON_HGEOG,1,110,13,052,3,89,0,1,0,0,5,2
10007147,10007147,APJHECHG-JOINT_HONS_ECON_HGEOG,1,10,13,059,0,90,10,0,0,0,0,0
10007147,10007147,APJHECLW-JOINT_HONS_ECON_LAW,1,110,13,052,3,89,0,1,0,0,5,2
10007147,10007147,APJHECLW-JOINT_HONS_ECON_LAW,1,505,13,060,3,81,1,7,1,0,4,3
10007147,10007147,APJHECMTH-JOINT_HONS_ECON_MATH,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHECMTH-JOINT_HONS_ECON_MATH,1,110,13,052,3,89,0,1,0,0,5,2
10007147,10007147,APJHECPHL-JOINT_HONS_ECON_PHIL,1,25,13,093,5,80,0,10,0,0,0,0
10007147,10007147,APJHECPHL-JOINT_HONS_ECON_PHIL,1,110,13,052,3,89,0,1,0,0,5,2
10007147,10007147,APJHECSS-JOINT_HONS_ECON_SPS,1,110,13,052,3,89,0,1,0,0,5,2
10007147,10007147,APJHECSS-JOINT_HONS_ECON_SPS,1,225,13,018,1,84,0,3,1,0,0,10
10007147,10007147,APJHHGSS-JOINT_HONS_HGEOG_SPOR,1,10,13,059,0,90,10,0,0,0,0,0
10007147,10007147,APJHHGSS-JOINT_HONS_HGEOG_SPOR,1,225,13,018,1,84,0,3,1,0,0,10
10007147,10007147,APJHHIHG-JOINT_HONS_HIST_HGEOG,1,20,23,016,0,80,0,5,0,0,15,0
10007147,10007147,APJHHIHG-JOINT_HONS_HIST_HGEOG,1,50,13,090,5,85,0,5,0,0,0,5
10007147,10007147,APJHHILW-JOINT_HONS_HIST_LAW,1,505,13,060,3,81,1,7,1,0,4,3
10007147,10007147,APJHHILW-JOINT_HONS_HIST_LAW,1,50,13,090,5,85,0,5,0,0,0,5
10007147,10007147,APJHJMCLW-JOINT_HONS_JMC_LAW,1,65,12,30,0,78,0,8,2,0,11,2
10007147,10007147,APJHJMCLW-JOINT_HONS_JMC_LAW,1,65,11,E,0,79,0,7,1,0,10,1
10007147,10007147,APJHJMCLW-JOINT_HONS_JMC_LAW,1,505,13,060,3,81,1,7,1,0,4,3
10007147,10007147,APJHJMCMTH-JOINT_HONS_JMC_MATH,1,65,11,E,0,79,0,7,1,0,10,1
10007147,10007147,APJHJMCMTH-JOINT_HONS_JMC_MATH,1,65,12,30,0,78,0,8,2,0,11,2
10007147,10007147,APJHJMCMTH-JOINT_HONS_JMC_MATH,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHJMCSS-JOINT_HONS_JMC_SPS,1,10,24,,0,100,0,0,0,0,0,0
10007147,10007147,APJHLWEL-JOINT_HONS_LAW_EURO,1,100,11,F,5,86,1,3,0,1,0,4
10007147,10007147,APJHLWEL-JOINT_HONS_LAW_EURO,1,505,13,060,3,81,1,7,1,0,4,3
10007147,10007147,APJHLWESL-JOINT_HONS_LAW_EAST,1,30,12,33,0,80,0,5,0,5,0,5
10007147,10007147,APJHLWESL-JOINT_HONS_LAW_EAST,1,505,13,060,3,81,1,7,1,0,4,3
10007147,10007147,APJHLWPHL-JOINT_HONS_LAW_PHIL,1,25,13,093,5,80,0,10,0,0,0,0
10007147,10007147,APJHLWPHL-JOINT_HONS_LAW_PHIL,1,505,13,060,3,81,1,7,1,0,4,3
10007147,10007147,APJHLWPSY-JOINT_HONS_LAW_PSYCH,1,20,24,,0,90,0,10,0,0,0,0
10007147,10007147,APJHMTHEL-JOINT_HONOURS_MATH_E,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHMTHEL-JOINT_HONOURS_MATH_E,1,100,11,F,5,86,1,3,0,1,0,4
10007147,10007147,APJHMTHESL-JOINT_HONS_MATH_EAS,1,30,12,33,0,80,0,5,0,5,0,5
10007147,10007147,APJHMTHESL-JOINT_HONS_MATH_EAS,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHMTHPHL-JOINT_HONS_MATH_PHI,1,25,13,093,5,80,0,10,0,0,0,0
10007147,10007147,APJHMTHPHL-JOINT_HONS_MATH_PHI,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHMTHPSY-JOINT_HONS_MATH_PSY,1,85,13,032,0,91,0,7,0,0,1,1
10007147,10007147,APJHMTHPSY-JOINT_HONS_MATH_PSY,1,190,13,019,5,88,1,3,2,0,0,2
10007147,10007147,APJHPHLPSY-JOINT_HONS_PHIL_PSY,1,25,13,093,5,80,0,10,0,0,0,0
10007147,10007147,APJHPHLPSY-JOINT_HONS_PHIL_PSY,1,190,13,019,5,88,1,3,2,0,0,2
10007147,10007147,APJHPHLSS-JOINT_HONS_PHIL_SPS,1,25,13,093,5,80,0,10,0,0,0,0
10007147,10007147,APJHPHLSS-JOINT_HONS_PHIL_SPS,1,225,13,018,1,84,0,3,1,0,0,10
10007147,10007147,APJHPSYSS-JOINT_HONS_PSYCH_SPS,1,10,24,,0,90,10,0,0,0,0,0
10007147,10007147,APJHSSEL-JOINT_HONS_SPS_EURO,1,100,11,F,5,86,1,3,0,1,0,4
10007147,10007147,APJHSSEL-JOINT_HONS_SPS_EURO,1,225,13,018,1,84,0,3,1,0,0,10
10007147,10007147,APJHSSESL-JOINT_HONS_SPS_EAST,1,30,12,33,0,80,0,5,0,5,0,5
10007147,10007147,APJHSSESL-JOINT_HONS_SPS_EAST,1,225,13,018,1,84,0,3,1,0,0,10
10007147,10007147,BSACC-ACCOUNTING,1,40,14,,0,90,0,5,0,0,0,5
10007147,10007147,BSACC-ACCOUNTING,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSACC-ACC_EAST,1,40,14,,0,90,0,5,0,0,0,5
10007147,10007147,BSACC-ACC_EAST,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSACC-ACC_ECON,1,40,14,,0,90,0,5,0,0,0,5
10007147,10007147,BSACC-ACC_ECON,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSACC-ACC_EURO,1,40,14,,0,90,0,5,0,0,0,5
10007147,10007147,BSACC-ACC_EURO,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSBA-BUS_ADMIN,1,95,14,,0,53,0,4,1,0,16,26
10007147,10007147,BSBA-BUS_ADMIN,2,50,14,,0,70,0,20,0,0,10,0
10007147,10007147,BSBAF-ACC_FINANCE,1,235,14,,2,81,0,3,0,0,4,10
10007147,10007147,BSBAF-ACC_FINANCE,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSBEC-BUSINESS_ECON,1,100,14,,2,90,0,1,0,0,5,2
10007147,10007147,BSBEC-ECONOMICS,1,100,14,,2,90,0,1,0,0,5,2
10007147,10007147,BSBEC-ECON_EAST,1,100,14,,2,90,0,1,0,0,5,2
10007147,10007147,BSBEC-ECON_EURO,1,100,14,,2,90,0,1,0,0,5,2
10007147,10007147,BSBS-BUS_ACC,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_ACC,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_EAST,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_EAST,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_ECON,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_ECON,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_EURO,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_EURO,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_EVENT_MAN,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_EVENT_MAN,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_FIN,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_FIN,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_HUM_RES_MAN,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_HUM_RES_MAN,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_INFO_SYS,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_INFO_SYS,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_MK,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_MK,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_STUDIES,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_STUDIES,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSBS-BUS_TOUR,1,280,14,,2,88,0,2,0,0,0,7
10007147,10007147,BSBS-BUS_TOUR,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSEVMGT-EVENT_MANAGE,1,65,14,,2,86,3,5,0,0,2,3
10007147,10007147,BSEVMGT-EVENT_MANAGE,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSEVMGT-EVENT_MAN_EAST,1,65,14,,2,86,3,5,0,0,2,3
10007147,10007147,BSEVMGT-EVENT_MAN_EAST,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSEVMGT-EVENT_MAN_EURO,1,65,14,,2,86,3,5,0,0,2,3
10007147,10007147,BSEVMGT-EVENT_MAN_EURO,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSEVMGT-EVENT_MAN_MK,1,65,14,,2,86,3,5,0,0,2,3
10007147,10007147,BSEVMGT-EVENT_MAN_MK,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSEVMGT-EVENT_MAN_TOUR,1,65,14,,2,86,3,5,0,0,2,3
10007147,10007147,BSEVMGT-EVENT_MAN_TOUR,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSFIN-FINANCE,1,50,14,,0,90,0,0,0,0,0,0
10007147,10007147,BSFIN-FINANCE,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSFIN-FIN_ECON,1,50,14,,0,90,0,0,0,0,0,0
10007147,10007147,BSFIN-FIN_ECON,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSHR-HUM_RES_MAN,1,25,14,,0,90,5,0,0,5,0,0
10007147,10007147,BSHR-HUM_RES_MAN,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSHR-HUM_RES_MAN_EAST,1,25,14,,0,90,5,0,0,5,0,0
10007147,10007147,BSHR-HUM_RES_MAN_EAST,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSHR-HUM_RES_MAN_EURO,1,25,14,,0,90,5,0,0,5,0,0
10007147,10007147,BSHR-HUM_RES_MAN_EURO,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSIBS-INTER_BUSINESS_IB,1,85,14,,0,89,2,5,1,0,1,1
10007147,10007147,BSIBS-INTER_BUSINESS_IB_EAST,1,85,14,,0,89,2,5,1,0,1,1
10007147,10007147,BSIBS-INTER_BUSINESS_IB_EURO,1,85,14,,0,89,2,5,1,0,1,1
10007147,10007147,BSITMB-INF_TECH_MAN_BUS,1,50,14,,15,75,0,10,0,0,0,0
10007147,10007147,BSITMB-INF_TECH_MAN_BUS,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,BSITMB-INF_TECH_MAN_BUS,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSMAN-MANAGEMENT,1,30,14,,0,95,0,0,0,0,5,0
10007147,10007147,BSMAN-MANAGEMENT,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSMAN-MAN_EAST,1,30,14,,0,95,0,0,0,0,5,0
10007147,10007147,BSMAN-MAN_EAST,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSMAN-MAN_EURO,1,30,14,,0,95,0,0,0,0,5,0
10007147,10007147,BSMAN-MAN_EURO,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSMK-MARKETING,1,110,14,,1,87,2,7,0,0,4,0
10007147,10007147,BSMK-MARKETING,2,65,12,25,0,59,0,15,0,2,8,17
10007147,10007147,BSMK-MARK_ADVERTISING,1,110,14,,1,87,2,7,0,0,4,0
10007147,10007147,BSMK-MARK_ADVERTISING,2,65,12,25,0,59,0,15,0,2,8,17
10007147,10007147,BSMK-MK_DIG_COMMS,1,110,14,,1,87,2,7,0,0,4,0
10007147,10007147,BSMK-MK_DIG_COMMS,2,65,12,25,0,59,0,15,0,2,8,17
10007147,10007147,BSMK-MK_EAST,1,110,14,,1,87,2,7,0,0,4,0
10007147,10007147,BSMK-MK_EAST,2,65,12,25,0,59,0,15,0,2,8,17
10007147,10007147,BSMK-MK_EURO,1,110,14,,1,87,2,7,0,0,4,0
10007147,10007147,BSMK-MK_EURO,2,65,12,25,0,59,0,15,0,2,8,17
10007147,10007147,BSMK-MK_FASH,1,110,14,,1,87,2,7,0,0,4,0
10007147,10007147,BSMK-MK_FASH,2,65,12,25,0,59,0,15,0,2,8,17
10007147,10007147,BSTMAN-INTER_TOURISM,1,40,14,,0,90,0,0,0,0,0,0
10007147,10007147,BSTMAN-TOURISM_MAN,1,40,14,,0,90,0,0,0,0,0,0
10007147,10007147,BSTMAN-TOURISM_MAN,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSTMAN-TOUR_EAST,1,40,14,,0,90,0,0,0,0,0,0
10007147,10007147,BSTMAN-TOUR_EAST,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSTMAN-TOUR_EURO,1,40,14,,0,90,0,0,0,0,0,0
10007147,10007147,BSTMAN-TOUR_EURO,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,BSWBA-BUS_ADMIN_ONLINE,2,65,13,061,0,59,0,15,0,2,8,17
10007147,10007147,BSWBSM-BUS_SPS_MAN,2,80,11,D,0,66,0,13,0,1,6,14
10007147,10007147,CCFASH-FASHION,1,45,14,,0,80,0,0,0,0,5,15
10007147,10007147,CCFASH-FASHION,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CCMC-MUS_COMP_TECH,1,85,14,,0,88,0,6,0,1,1,4
10007147,10007147,CCMC-MUS_COMP_TECH,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CCMC-MUS_COMP_TECH_FLM,1,85,14,,0,88,0,6,0,1,1,4
10007147,10007147,CCMC-MUS_COMP_TECH_FLM,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CCMC-MUS_SONG_MUS_PROD,1,85,14,,0,88,0,6,0,1,1,4
10007147,10007147,CCMC-MUS_SONG_MUS_PROD,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CCMUS-AUDIO_REC_PROD,1,65,14,,0,87,2,6,0,0,0,5
10007147,10007147,CCMUS-AUDIO_REC_PROD,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CCMUS-MUSIC_TECHNOLOGY,1,65,14,,0,87,2,6,0,0,0,5
10007147,10007147,CCMUS-MUSIC_TECHNOLOGY,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CCMUS-SOUND_DES_TECH,1,65,14,,0,87,2,6,0,0,0,5
10007147,10007147,CCMUS-SOUND_DES_TECH,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CMCSITBSC-COMPUTER_SCIENCE,1,50,14,,0,30,0,5,0,0,0,65
10007147,10007147,CMCSITBSC-CS_AI,1,50,14,,0,30,0,5,0,0,0,65
10007147,10007147,CMCSITBSC-CS_NETWORKS,1,240,14,,2,92,0,1,1,0,0,2
10007147,10007147,CMCSITBSC-CS_SOFT_ENG,1,50,14,,0,30,0,5,0,0,0,65
10007147,10007147,CMCSITBSC-INFO_TECH,1,50,14,,0,30,0,5,0,0,0,65
10007147,10007147,CMCSITMENG-COMPUTER_SCIENCE,1,355,13,035,3,80,1,3,1,0,1,12
10007147,10007147,CMWCSIT-COM_SCIENCE_ONLINE,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,CMWCSIT-IT_TECH_ONLINE,2,45,13,035,0,35,0,10,0,0,0,50
10007147,10007147,CTCDC-CONT_DESIGN_CRAFTS,1,310,13,096,0,75,0,6,6,0,3,10
10007147,10007147,CTCDC-CONT_DESIGN_CRAFTS,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CTCDC-CONT_DES_CRAFTS_CER_GLAS,1,310,13,096,0,75,0,6,6,0,3,10
10007147,10007147,CTCDC-CONT_DES_CRAFTS_CER_GLAS,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CTCDC-CONT_DES_CRAFTS_JEW,1,310,13,096,0,75,0,6,6,0,3,10
10007147,10007147,CTCDC-CONT_DES_CRAFTS_JEW,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CTCDC-CONT_DES_CRAFTS_TEXT,1,310,13,096,0,75,0,6,6,0,3,10
10007147,10007147,CTCDC-CONT_DES_CRAFTS_TEXT,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CTDANM-3D_ANIMATION,1,100,14,,1,80,0,5,4,0,5,5
10007147,10007147,CTDANM-3D_GAMES_ART,1,100,14,,1,80,0,5,4,0,5,5
10007147,10007147,CTDANM-DIGI_ANIMATION,1,100,14,,1,80,0,5,4,0,5,5
10007147,10007147,CTDANM-VISUAL_EFFECTS,1,100,14,,1,80,0,5,4,0,5,5
10007147,10007147,CTDMA-DIGI_MEDIA_ART,1,290,13,100,1,81,0,4,2,0,3,8
10007147,10007147,CTDMA-DIGI_MEDIA_ART,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CTFA-FINE_ART,1,45,24,,0,45,0,10,10,0,5,30
10007147,10007147,CTFA-FINE_ART,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CTFMTV-FILM_TV_PROD,1,75,14,,3,93,0,3,0,0,0,1
10007147,10007147,CTFMTV-FILM_TV_PROD,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CTGD-GRAPH_DES,1,50,14,,0,80,0,0,5,0,0,10
10007147,10007147,CTGD-GRAPH_DES,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CTIL-ILLUSTRATION,1,20,14,,0,70,0,10,15,0,0,5
10007147,10007147,CTIL-ILLUSTRATION,2,10,12,36,0,65,0,10,15,0,0,10
10007147,10007147,CTIMD-INT_MED_DES,1,15,14,,0,100,0,0,0,0,0,0
10007147,10007147,CTIMD-INT_MED_DES,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CTMD-MODEL_DES_CHAR_CREAT_EFF,1,50,14,,0,75,0,10,10,0,0,5
10007147,10007147,CTMD-MODEL_DES_MOD_EFF,1,50,14,,0,75,0,10,10,0,0,5
10007147,10007147,CTMD-MODEL_DES_SPEC_EFF,1,50,14,,0,75,0,10,10,0,0,5
10007147,10007147,CTMIM-MUS_IND_MAN,1,25,14,,5,80,0,10,0,0,5,0
10007147,10007147,CTMIM-MUS_IND_MAN,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,CTPH-PHOTOGRAPHY,1,40,14,,0,80,0,5,10,5,0,10
10007147,10007147,CTPH-PHOTOGRAPHY,2,15,11,H,0,65,0,5,15,0,0,15
10007147,10007147,EDECE-EARLY_CHILD_EDU,1,130,13,105,3,73,0,2,0,0,1,21
10007147,10007147,EDECE-EARLY_CHILD_EDU,2,10,13,105,0,10,0,0,0,0,10,80
